response,ground_truth
No,Yes
Yes,Yes
Yes,Yes
No.,Yes
B. Tropical Storm,A.
A,A.
B,A.
A,A.
B. Tropical Storm,A.
B,A.
B. Tropical Storm,A.
A,A.
None,None in effect for Atlantic side of Florida
None,None
None,None
None,"East of the Ochlockonee River to Yankeetown, FL (Big Bend Gulf coast)"
None,Tropical Storm Warning along Gulf coast from Navarre FL to Yankeetown FL (does not include Jacksonville)
None,"Tropical-storm warnings stretch from the Mississippi/Alabama border to Yankeetown, FL and from Grand Isle, LA to the Mouth of the Pearl River (Gulf side)"
None,"Tropical Storm Warning from the Mississippi/Alabama border eastward to Yankeetown, FL, and Grand Isle, LA to the Mouth of the Pearl River"
None,"Mouth of Pearl River LA eastward to the MS/AL border and to the Ochlockonee River, FL; also Grand Isle LA"
27.6N 87.6W,"28.8N, 86.3W"
"25.1N, 91.2W","26.3N, 89.5W"
"23.3N, 94.6W","24.1N, 93.2W"
"22.4N, 95.7W","22.6N, 95.5W"
NE,NE
NE,NE
NE,NE
N,N (turning NE later today)
22,20 mph
21,22 mph
9,12 mph
8,7 mph
"Florida
Carolina",Florida Panhandle eastward across south-central Georgia and the coastal Carolinas; fringe impacts possible along northeast Florida Atlantic coast including Jacksonville
"North Carolina
South Carolina
Georgia",Northern Gulf Coast of FL/AL/MS and the Atlantic coast from northern FL through the Carolinas
"North Carolina
Virginia
Maryland
Delaware
New Jersey","Northern Gulf Coast of Florida, then the Atlantic coast from Georgia through the Carolinas"
"Florida

North Carolina

Virginia

Connecticut","Northern Gulf Coast from Louisiana to Florida Panhandle, then inland across Georgia and the Carolinas to the Mid-Atlantic seaboard"
Mayport NS FL,JACKSONVILLE FL
MAYPORT NAVAL STATION FL,JACKSONVILLE FL
MAYPORT NS FL,JACKSONVILLE FL
MAYPORT FL,JACKSONVILLE
15,15%
29,29%
11,11%
20,24%
0,0%
0.27,0%
3,<1%
3,3%
96,18
29,24
31,36
24,48
0,N/A
72,N/A
6,0
24,48
15,15%
27,21%
11,7%
23,14%
