response,ground_truth
No,Yes
Yes.,Yes
A,A.
A,A.
A,B.
A,B.
None,None
None,
None,"Baffin Bay to High Island, Texas (includes Galveston Bay and Houston Ship Channel)"
None,"Baffin Bay to High Island, Texas"
"27.6N, 95.3W","27.9N, 95.7W"
"27.1N, 94.2W","27.1N, 94.2W"
NW,NW
NW,NW
13,13 mph
12,12 mph
"Texas, Louisiana","Texas Gulf Coast from Baffin Bay through Galveston, including the upper Texas coast"
"Texas
Louisiana","Entire upper and middle Texas coast, including Galveston Bay and Houston-Galveston area"
HOUSTON TX,HOUSTON TX
GFMX 280N 950W,HOUSTON TX
46,46%
46,46%
0,<3%
0,<1%
46,6
46,24
N/A,N/A
N/A,
46,33%
46,46%
"D. Houston Port Authority, TX",D.
"A. Houston Port Authority, TX",A.
Baffin Bay to High Island,"Texas Gulf Coast from Baffin Bay through Galveston, including the upper Texas coast"
Baffin Bay to High Island,"Entire upper and middle Texas coast, including Galveston Bay and Houston-Galveston area"
B,B.
B,B.
"D. Tampa Port Authority, FL",B.
D,C.
Texas-Louisiana Coast,"Texas Gulf Coast from Baffin Bay through Galveston, including the upper Texas coast"
Louisiana coast,"Entire upper and middle Texas coast, including Galveston Bay and Houston-Galveston area"
30,6
42,10
None,24
None,0
B,D.
B,D.
B,B.
B. 1-12 Hours,B.
B,B.
B. 12-24 Hours,B.
No,Yes
No,Yes
B,A.
B,A.
4,6
18,10
C,A.
A,A.
B,C.
A,C.
C,C.
C,C.
Tornadoes will be possible across portions of eastern Texas.,Isolated tornadoes within outer rainbands.
Tornadoes.,"Fresh-water flooding of access roads/rail, possible temporary shipping channel closures, and reduced visibility in squalls."
"```json
{
  ""gale_probability"": {
    ""in 12h"": 53,
    ""in 24h"": 61,
    ""in 48h"": 46,
    ""in 72h"":  "": 25,
    ""in 96h  "": 11
  }
}
```","{'in 12h': '33%', 'in 24h': '13%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 58,
    ""in 24h"": 61,
    ""in 48h"": 61,
    ""in 72h"": 61,
    "",
    ""in 96h"": 61
  }
}
```","{'in 12h': '33%', 'in 24h': '46%', 'in 48h': '46%', 'in 72h': '46%', 'in 96h': '46%'}"
16-06-2015,6/16/2015
16-06-2015,6/16/2015
16-06-2015,6/16/2015
16-06-2015,6/16/2015
17-06-2015,6/16/2015
17-06-2015,6/16/2015
2,2
2,2
2,2.0
3,2.0
61,0.364036696
61,0.364036696
D. 20 vessels or more,D.
D. 2. 20 vessels or more,D.
