response,ground_truth
No.,No
A,A.
A,A.
None,None
None,None
"25.6N, 94.4W","25.6N, 94.4W"
N,N
16,16 mph
Gulf Coast,northern Gulf Coast from the TX/LA border eastward through Mississippi and Alabama
GFMX 280N 930W,LAKE CHARLES LA
22,5%
0,0%
N/A,12
N/A,N/A
N/A,5%
D,D.
Central Gulf coast to Lower Mississippi Valley,northern Gulf Coast from the TX/LA border eastward through Mississippi and Alabama
A,A.
C,D.
Gulf Coast,northern Gulf Coast from the TX/LA border eastward through Mississippi and Alabama
66,18
45,0
C,D.
A,B.
D. 48 hours or more,B.
No,No
E. Not Listed,A.
48,18
B. Start of heavy rainfall,B.
B,B.
A,B.
A tornado threat and coastal flooding.,Minimal coastal flooding possible at high tide and isolated brief tornadoes well east of the port; operational disruption risk is low.
"```json
{
  ""gale_probability"": {
    ""in 12h"": 22,
    ""in 24h"": 17,
    ""in 48h"": 0,
    ""in 72h"": 0,
    ""in 96h"": 0
  }
}
```","{'in 12h': '≤5%', 'in 24h': '≤5%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
26-10-2019,10/26/2019
28-10-2019,10/26/2019
30-10-2019,10/26/2019
3,2
1,2.0
0,0.278362642
A. None,D.
