response,ground_truth
Yes,Yes
Yes.,Yes
No,Yes
Yes,Yes
Yes.,Yes
No,Yes
Yes,Yes
Yes.,Yes
Yes,Yes
C,A.
B,A.
B,A.
B,C.
A,A.
A,A.
B,A.
A,A.
B. Tropical Storm,A.
C. Hurricane,C.
C. Hurricane,C.
A,C.
B,A.
B,A.
A,A.
B,A.
B,A.
B,A.
"Florida Big Bend to Wallace, NC","Hurricane Watch east of Intracoastal City to west of Morgan City, LA; Storm-Surge Watch from the Mouth of the Mississippi River to Ocean Springs, MS, including interior lakes"
None,Freeport TX to San Luis Pass TX; Mouth of Mississippi River to Ocean Springs MS; Lake Pontchartrain/Maurepas/Borgne
None,Hurricane Watch east of Intracoastal City to west of Morgan City LA; Storm-Surge Watch Freeport TX to San Luis Pass TX and mouth of Mississippi River to Ocean Springs MS
None,"Port Bolivar, TX to west of Morgan City, LA"
Cuba to Florida Panhandle.,None at 200 PM EDT advisory; watches are anticipated later for the northwest Gulf Coast
"Jupiter Inlet to Ponte Vedra Beach, Florida to Altamaha Sound.",Tropical-storm watches confined to the Florida Keys (Craig Key to Key West).
None,None in effect for U.S. Gulf Coast as of this advisory
None,None issued for the Gulf Coast as of this advisory
"Gulfport, Biloxi to Morgan City.",None
None,"Storm Surge Warning Freeport, TX to the Mouth of the Mississippi River; Hurricane Warning San Luis Pass, TX to Intracoastal City, LA"
None,Hurricane: San Luis Pass TX to Intracoastal City LA | Storm Surge: San Luis Pass TX to Mouth of the Mississippi River
None,Hurricane Warning San Luis Pass TX to Intracoastal City LA; Storm-Surge Warning San Luis Pass TX to Mouth of the Mississippi River
Cuba to Mississippi,None along Texas coast at this advisory
Cuba to North Carolina,None at 200 PM EDT advisory
None,"Tropical-storm warnings across much of Cuba, Little Cayman, Cayman Brac, and Dry Tortugas."
Puerto Rico to Mississippi,None in effect for U.S. Gulf Coast as of this advisory
None,None issued for the Gulf Coast as of this advisory
Grand Isle to Ocean Reef,None
"26.4N, 91.4W","27.3N, 92.5W"
"25.0N, 89.0W","25.6N, 90.2W"
"23.4N, 86.4W","24.3N, 87.6W"
"22.1N, 82.8W","22.6N, 85.0W"
"20.9N, 79.7W","21.4N, 81.6W"
"20.0N, 75.6W","20.5N, 78.0W"
"19.1N, 72.1W","19.4N, 74.3W"
"18.1N, 68.7W","18.6N, 70.1W"
"16.8N, 62.6W","17.3N, 64.4W"
NW,NW
WWN,WNW
WNW,WNW
WNW,WNW
WNW,WNW
WWN,WNW
WNW,WNW
W,WNW
W,WNW
15,16 mph
17,17 mph
17,16 mph
20,20 mph
21,20 mph
21,21 mph
18,21 mph
18,16 mph
17,18 mph
"Louisiana
Mississippi
Alabama
Florida Panhandle
Georgia
South Carolina
North Carolina","North-west Gulf Coast from Freeport, TX through Sea Rim State Park, TX to Intracoastal City, LA with catastrophic surge and extreme winds"
"Florida
Carolinas
Mid-Atlantic",Upper Texas coast (including Galveston Bay) and southwest Louisiana
"Florida, Georgia, South Carolina, North Carolina",Upper Texas coast (including Galveston Bay) and southwest Louisiana coast
"Florida
Gulf Coast
Louisiana
Texas","Texas and Louisiana coastline from San Luis Pass, TX eastward to Ocean Springs, MS, including Galveston Bay"
"Cuba
Florida
Georgia
South Carolina
North Carolina
Arkansas
Louisiana",Northwest Gulf Coast from the upper Texas coast through south-central Louisiana
"Florida

South Carolina

North Carolina

Georgia",Central and north-western Gulf Coast from Texas through Louisiana and Mississippi
"Yucatán Peninsula
Western Cuba
Florida
Louisiana
Texas
Mississippi
Alabama",Southeast Texas through western Louisiana likely to experience the core impacts
"Cayman Islands
Cuba
South Florida
Central Florida
North Florida
Georgia
South Carolina",Upper Texas coast through south-central Louisiana
"Cayman Islands
Cuba
Southern Florida
Louisiana
Mississippi
Alabama
Texas",Northern Gulf Coast from Texas to Alabama
GFMX 280N 950W,GALVESTON TX
GFMX 280N 950W,GALVESTON TX
GFMX 280N 950W,GALVESTON TX
GFMX 280N 950W,GALVESTON TX
GFMX 280N 950W,GALVESTON TX
GFMX 280N 950W,GALVESTON TX
GFMX 280N 950W,GALVESTON TX
GFMX 280N 950W,GALVESTON TX
GFMX 280N 950W,GALVESTON TX
81,81%
72,72%
81,81%
57,57%
51,51%
28,28%
54,54%
14,14%
6,6%
23,23%
31,31%
19,52%
30,30%
25,25%
14,13%
27,27%
4,4%
0,0%
81,24
36,36
88,30
56,96
51,84
72,72
96,84
96,96
96,120
96,24
N/A,36
12,42
120,72
72,84
72,72
96,84
96,96
114,
80,81%
59,72%
80,50%
56,57%
49,41%
28,28%
51,38%
14,13%
6,5%
"D. Galveston, TX",D.
D,B.
D,D.
"D. Galveston, TX",D.
D,B.
C,C.
"C. Tampa Port Authority, FL",A.
C,C.
C,C.
San Luis Pass Texas to Intracoastal City Louisiana,"North-west Gulf Coast from Freeport, TX through Sea Rim State Park, TX to Intracoastal City, LA with catastrophic surge and extreme winds"
Upper Texas Coast to Southwest Louisiana,Upper Texas coast (including Galveston Bay) and southwest Louisiana
Upper Texas coast to Southwest Louisiana coast,Upper Texas coast (including Galveston Bay) and southwest Louisiana coast
Port Bolivar Texas to Morgan City Louisiana,"Texas and Louisiana coastline from San Luis Pass, TX eastward to Ocean Springs, MS, including Galveston Bay"
northwest Gulf Coast to northwest Texas,Northwest Gulf Coast from the upper Texas coast through south-central Louisiana
Gulf Coast of Texas to the Mississippi River Delta,Central and north-western Gulf Coast from Texas through Louisiana and Mississippi
Gulf of Mexico to Florida Keys,Southeast Texas through western Louisiana likely to experience the core impacts
Southern coast of Cuba to Gulf coast of the United States,Upper Texas coast through south-central Louisiana
southern Hispaniola to Cuba,Northern Gulf Coast from Texas to Alabama
F,F.
D,D.
C,C.
B,B.
B,B.
B. Tropical Storm,B.
B. Tropical Storm,B.
B,B.
B,B.
"C. Galveston, TX",C.
C,D.
A,A.
C,D.
"A. Galveston, TX",A.
"D. Galveston, TX",D.
B,B.
D,D.
B,B.
Louisiana coast,"North-west Gulf Coast from Freeport, TX through Sea Rim State Park, TX to Intracoastal City, LA with catastrophic surge and extreme winds"
Louisiana Coast,Upper Texas coast (including Galveston Bay) and southwest Louisiana
Louisiana,Upper Texas coast (including Galveston Bay) and southwest Louisiana coast
Gulf Coast,"Texas and Louisiana coastline from San Luis Pass, TX eastward to Ocean Springs, MS, including Galveston Bay"
Louisiana,Northwest Gulf Coast from the upper Texas coast through south-central Louisiana
Gulf Coast,Central and north-western Gulf Coast from Texas through Louisiana and Mississippi
Gulf Coast,Southeast Texas through western Louisiana likely to experience the core impacts
Gulf Coast,Upper Texas coast through south-central Louisiana
Gulf Coast,Northern Gulf Coast from Texas to Alabama
48,12
48,24
54,36
62,48
42,60
54,60
57,90
54,84
96,108
52,24
48,48
None,
66,12
48,24
None,N/A
50,90
66,120
60,132
C,D.
C,D.
C,D.
D,D.
D,D.
C,D.
D,D.
D,D.
D,D.
B,B.
B,B.
B. 1-12 Hours,C.
B. 1-12 Hours,B.
B. 1-12 Hours,C.
A,C.
B,B.
D,C.
D,B.
B,B.
B,C.
D. 48 hours or more,C.
D. 48 hours or more,D.
D. 48 hours or more,D.
D,D.
D,D.
D. 48 hours or more,D.
D. 48 hours or more,D.
No,Yes
Yes,Yes
No.,Yes
No.,Yes
Yes,Yes
Yes,Yes
Yes,Yes
No.,No
No.,No
B,A.
B,A.
B,B.
C. 24-48 hours,C.
C,D.
D,D.
C,C.
D. 48 hours or more,D.
D,D.
6,12
14,24
24,36
36,48
36,60
72,60
72,90
72,84
240,108
A.,A.
A,A.
A,A.
A,A.
A. Arrival of tropical storm-force winds,A.
C,A.
D,A.
D.,A.
D,B.
C,C.
C,C.
C. Yes,C.
B,D.
B,D.
C,C.
D,C.
C. Yes,C.
D,D.
B,A.
"Flash Flooding, Rip Currents.",Dangerous surf and rip currents; isolated tornado threat beginning this evening
Flooding.,Isolated tornadoes beginning Wednesday evening; dangerous surf and rip currents.
"Tornadoes, rip currents.",Dangerous surf and rip currents; isolated tornadoes in rainbands Wednesday night–Thursday.
Tornadoes,Brief tornadoes in outer rain-bands and dangerous rip currents along adjacent beaches.
"Tornadoes, rip currents","Dangerous surf, rip currents, and the possibility of isolated tornadoes in the coastal plain as outer rain-bands move onshore."
"Rip currents, marine high water.",Isolated tornadoes in outer rain bands; elevated seas and dangerous rip currents affecting vessel operations.
Tornado,High seas and dangerous surf will hamper vessel movements and may necessitate port closure or restrictions 24–36 h before closest approach.
Tornadoes,"Very rough seas, dangerous rip currents, and long-period swells could disrupt vessel traffic and cargo operations before and after closest approach."
Tornadoes,Rough seas and dangerous rip currents beginning mid-week could disrupt vessel traffic and berthing operations.
