response,ground_truth
Yes,Yes
Yes,Yes
Yes.,Yes
Yes.,Yes
Yes,Yes
Yes,Yes
Yes.,No
Yes,No
No.,No
No,No
B,A.
B,A.
B,A.
B,A.
B. Tropical Storm,A.
A.,A.
B,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
B. Tropical Storm,A.
A,A.
A,A.
A,A.
A,A.
None,"North of Altamaha Sound, GA, to South Santee River, SC"
None,"Mouth of St. Marys River, GA to South Santee River, SC (current watch area—well south of the port)."
"North of Altamaha Sound, Georgia to Murrells Inlet, South Carolina, and the Pamlico and Albemarle Sounds.","West of the Ochlockonee River to Indian Pass, FL (tropical-storm watch)"
Boca Raton Florida to Core Banks North Carolina.,"Tropical Storm Watch from Englewood FL northward to the Aucilla River, upper Florida Keys, parts of Cuba"
Grand Bahama to Altamaha Sound,None in the Mid-Atlantic or Northeast at this time
Jamaica to Cape Fear,"Tropical Storm Watches presently limited to Cayman Brac & Little Cayman, portions of western Cuba and the Florida Keys"
Jamaica to Florida,"Tropical Storm and Hurricane watches confined to parts of Cuba, the Cayman Islands, and the Florida Keys (west of Craig Key to Dry Tortugas)."
"South Santee River to Duck, North Carolina, to the Virginia state border to Sandy Hook, New Jersey.",Hurricane and tropical-storm watches confined to portions of Cuba; no watches north of Florida at this time
Puerto Rico to Bermuda,N/A
None,"Hurricane and Tropical-Storm Watches/Warnings confined to the Windward Islands, southern Hispaniola, Haiti, Jamaica and parts of the eastern Caribbean"
North Carolina to New Jersey.,"Storm-surge and hurricane warnings in effect along Florida’s west coast from Bonita Beach to the Aucilla River, including Tampa Bay; tropical-storm warnings extend northward to the mouth of the St. Marys River, GA"
None,Florida Keys and Florida west coast from Flamingo to Ochlockonee River (current warning area).
"Tropical Storm: None

Hurricane: None",Florida Keys Craig Key westward to Dry Tortugas and Florida west coast Flamingo to Ochlockonee River (tropical-storm warning); Bonita Beach to Aucilla River including Tampa Bay (storm-surge warning)
None,Tropical Storm Warning Florida Keys (Craig Key to Dry Tortugas) and west coast of Florida from Flamingo to Englewood; Hurricane Warning for Cienfuegos to Matanzas Cuba
None,None in the Mid-Atlantic or Northeast at this time
Jamaica to Virginia,"Tropical Storm Warnings for southern Haiti, Jamaica, and much of eastern/central Cuba"
Jamaica to North Carolina.,"Hurricane and Tropical-Storm warnings for southern Haiti, Jamaica, and eastern/central Cuba."
Haiti to North Carolina,Hurricane warnings along south coast of Hispaniola and Jamaica; no warnings north of Cuba
Dominica to Bermuda.,N/A
None,"Same areas – Barbados, St. Lucia, St. Vincent & the Grenadines under Hurricane Warning; Martinique, Dominican Republic south coast and Haiti under Tropical-Storm Warning"
"25.8N, 83.0W","26.6N, 83.1W"
"24.1N, 82.4W","24.5N, 82.6W"
"22.7N, 81.9W","22.9N, 81.9W"
"21.0N, 79.9W","21.4N, 80.7W"
"19.8N, 77.9W","20.2N, 78.7W"
"18.1N, 75.5W","18.3N, 76.2W"
"17.5N, 73.9W","17.8N, 74.7W"
"16.2N, 69.0W","16.5N, 70.3W"
"14.2N, 63.7W","14.4N, 65.1W"
"12.7N, 58.6W","13.1N, 60.1W"
N,N
NNW,NNW
NW,NW
NW,NW
NW,NW
WNW,WNW
WNW,WNW
WWN,WNW
W,WNW
WNW,WNW
10,14 mph
12,12 mph
14,13 mph
14,14 mph
14,15 mph
14,13 mph
28,23 mph
31,31 mph
30,30 mph
28,28 mph
"Southeastern Virginia
North Carolina
South Carolina
Georgia
Northeastern Florida","Florida west coast, Georgia and South Carolina coasts, then Mid-Atlantic and southern New England coastline (including New York Bight)"
"Cuba
Florida
Georgia
South Carolina
North Carolina
Virginia
Maryland
New Jersey
Long Island
Connecticut
Massachusetts
Maine
Nova Scotia
Newfoundland",Entire U.S. East Coast from Florida Big Bend through New England is within the 5-day cone.
"Florida

Georgia

South Carolina

North Carolina

Virginia

New Jersey

Long Island

New England","Florida Gulf coast, coastal Georgia and the Carolinas, Mid-Atlantic shoreline, southern New England including New York and New Jersey"
"Florida
Carolinas","Florida west coast, Georgia and Carolina coasts, extending northward toward the Mid-Atlantic and southern New England coasts"
Florida,"Florida Keys and west coast of Florida, then coastal Georgia, South Carolina, North Carolina, Virginia, and New England (including Long Island and the New Jersey shore)"
"Florida

Cuba

Carolinas",From Florida Keys northward along the U.S. Atlantic seaboard through the Carolinas to coastal New England and Atlantic Canada
"Cuba

South-eastern United States

Bahamas","Southern Hispaniola, Jamaica, Cuba, Florida Keys and west coast of Florida, then likely Georgia–Carolina coasts later in the period."
"Cuba
Florida
Carolina","Caribbean islands, south‐central Cuba, Florida Peninsula/Keys and eventually the U.S. Southeast coastline (FL–SC) late period"
"Cayman Islands, Jamaica, Hispaniola, Bahamas, Florida, Georgia, South Carolina","Windward & Leeward Islands, southern Hispaniola, Jamaica, Cuba, Florida Gulf Coast (per current cone)"
Florida,"Windward Islands, Leeward Islands, southern Hispaniola, Jamaica, eastern Cuba, Florida Peninsula/Gulf coast within 5-day cone – NOT the Mid-Atlantic or Northeast coast"
NYC JFK AIRPRT,NYC JFK AIRPRT
NWS EARLE NJ,NYC JFK AIRPRT
NWS EARLE NJ,NYC JFK AIRPRT
NYC JFK AIRPRT,NYC JFK AIRPRT
Nantucket MA,NYC JFK AIRPRT
NYC JFK AIRPRT,NYC JFK AIRPRT
NJY,NYC JFK AIRPORT
CHARLOTTESVIL,NORFOLK VA
ATLANTIC CITY NJ,WILMINGTON NC
W PALM BEACH,CHARLOTTE NC (closest listed point in wind-probability table)
10,4%
4,4%
5,5%
3,3%
0,3%
0,3%
4,4%
0,<5%
0,0%
0,0%
0,<3%
4,0%
5,0%
0,0%
0,0%
0,0%
0,0%
0,<1%
0,0%
0,0%
N/A,48
N/A,96
N/A,84
N/A,120
N/A,120
N/A,120
120,120
N/A,N/A
N/A,N/A
N/A,
N/A,N/A
N/A,None
N/A,
N/A,N/A
N/A,N/A
N/A,N/A
0,N/A
N/A,N/A
N/A,N/A
N/A,
N/A,4%
N/A,4%
5%,5%
N/A,3%
N/A,3%
N/A,3%
4,4%
N/A,<5%
N/A,0%
N/A,0%
"C. Tampa Port Authority, FL",B.
"C. Tampa Port Authority, FL",D.
C,D.
A,B.
A,B.
D,B.
C,A.
C,D.
B,A.
C,A.
Egmont Key to Steinhatchee River,"Florida west coast, Georgia and South Carolina coasts, then Mid-Atlantic and southern New England coastline (including New York Bight)"
West coast of Florida from Englewood to Aucilla River,Entire U.S. East Coast from Florida Big Bend through New England is within the 5-day cone.
"Englewood, FL to Aucilla River","Florida Gulf coast, coastal Georgia and the Carolinas, Mid-Atlantic shoreline, southern New England including New York and New Jersey"
West-central Cuba to West coast of Florida,"Florida west coast, Georgia and Carolina coasts, extending northward toward the Mid-Atlantic and southern New England coasts"
South-central Cuba to west coast of Florida,"Florida Keys and west coast of Florida, then coastal Georgia, South Carolina, North Carolina, Virginia, and New England (including Long Island and the New Jersey shore)"
south-central coast of Cuba to west coast of Florida,From Florida Keys northward along the U.S. Atlantic seaboard through the Carolinas to coastal New England and Atlantic Canada
Southern coast of Haiti to the west coast of Florida,"Southern Hispaniola, Jamaica, Cuba, Florida Keys and west coast of Florida, then likely Georgia–Carolina coasts later in the period."
Southern coast of Dominican Republic to Jamaica,"Caribbean islands, south‐central Cuba, Florida Peninsula/Keys and eventually the U.S. Southeast coastline (FL–SC) late period"
Southern coast of Dominican Republic to Southern coast of Haiti to Jamaica,"Windward & Leeward Islands, southern Hispaniola, Jamaica, Cuba, Florida Gulf Coast (per current cone)"
Southern coast of Dominican Republic to Entire coast of Haiti,"Windward Islands, Leeward Islands, southern Hispaniola, Jamaica, eastern Cuba, Florida Peninsula/Gulf coast within 5-day cone – NOT the Mid-Atlantic or Northeast coast"
C. Category 1,C.
B,B.
B,B.
B,B.
B,B.
B,B.
B. Tropical Storm,B.
C,C.
C,C.
C,C.
A,B.
D,C.
C,C.
D,C.
C,B.
B,D.
B,D.
"C. South Jersey Port Corp, NJ",D.
D,B.
C,D.
Southeastern United States,"Florida west coast, Georgia and South Carolina coasts, then Mid-Atlantic and southern New England coastline (including New York Bight)"
east coast,Entire U.S. East Coast from Florida Big Bend through New England is within the 5-day cone.
Gulf Coast,"Florida Gulf coast, coastal Georgia and the Carolinas, Mid-Atlantic shoreline, southern New England including New York and New Jersey"
Eastern United States,"Florida west coast, Georgia and Carolina coasts, extending northward toward the Mid-Atlantic and southern New England coasts"
Southeast,"Florida Keys and west coast of Florida, then coastal Georgia, South Carolina, North Carolina, Virginia, and New England (including Long Island and the New Jersey shore)"
Florida,From Florida Keys northward along the U.S. Atlantic seaboard through the Carolinas to coastal New England and Atlantic Canada
Georgia Coast,"Southern Hispaniola, Jamaica, Cuba, Florida Keys and west coast of Florida, then likely Georgia–Carolina coasts later in the period."
Gulf Coast,"Caribbean islands, south‐central Cuba, Florida Peninsula/Keys and eventually the U.S. Southeast coastline (FL–SC) late period"
Florida,"Windward & Leeward Islands, southern Hispaniola, Jamaica, Cuba, Florida Gulf Coast (per current cone)"
