response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
Yes.,Yes
Yes,Yes
C. Hurricane,C.
B,A.
B,A.
B. Tropical Storm,A.
A,A.
C. Hurricane,A.
B,A.
B. Tropical Storm,A.
B,A.
A,A.
Puerto Rico to Dominican Republic,"Puerto Rico, Vieques, and Culebra (Hurricane Watch in effect)"
None,None for Puerto Rico yet; Hurricane Watch already in effect for U.S. & British Virgin Islands
None,"Hurricane Watch for Antigua, Barbuda, St. Kitts, Nevis, Montserrat, Guadeloupe, Saba, St. Eustatius, St. Maarten, St. Martin, St. Barthelemy, Anguilla; Tropical Storm Watch for Martinique, Barbados, St. Vincent & the Grenadines"
Antigua to Anguilla,"Hurricane Watch from Antigua, Barbuda, St. Kitts, Nevis, Montserrat, Guadeloupe, Saba, St. Eustatius, St. Maarten and Anguilla; Tropical Storm Watch for St. Lucia, Martinique, Dominica, Barbados, St. Vincent and the Grenadines"
None,"Tropical Storm Watch: St. Lucia, Martinique, Guadeloupe, Dominica"
Puerto Rico to Cape Fear,"Guadeloupe, Dominica, Martinique, St. Lucia, U.S. Virgin Islands, British Virgin Islands, St. Kitts/Nevis/Montserrat (Hurricane Warning area)"
None,"Hurricane Warning from Guadeloupe southward to Martinique, Dominica, St. Kitts–Nevis–Montserrat"
None,Hurricane Warning for Dominica; Tropical Storm Warning for St. Lucia
None,None issued as of Advisory 3
None,None issued yet
"14.6N, 59.7W","14.7N, 60.1W"
"14.0N, 57.9W","14.2N, 58.4W"
"13.3N, 55.6W","13.5N, 56.2W"
"12.4N, 53.0W","12.5N, 53.7W"
"12.2N, 50.5W","12.2N, 50.5W"
WNW,WNW
WNW,WNW
WNW,WNW
W,W
W,W
12,10-12 mph
15,13 mph
15,15 mph
19,16 mph
22,22 mph
"Puerto Rico
Virgin Islands
Dominican Republic
Haiti
Turks and Caicos Islands
Bahamas
Southeast US","Leeward Islands through the U.S. and British Virgin Islands, Puerto Rico, and portions of the Dominican Republic"
"Caribbean, Leeward Islands, Virgin Islands, Puerto Rico",Entire Leeward Islands chain west-northwest through the U.S./British Virgin Islands and Puerto Rico
"Caribbean
Dominican Republic
Puerto Rico
Haiti
Turks and Caicos
Bahamas
South Eastern United States","Leeward Islands, U.S. & British Virgin Islands, Puerto Rico, and northern Windward Islands"
Leeward Islands,"Leeward Islands, Virgin Islands, Puerto Rico and eastern Hispaniola within the 5-day cone"
Hispaniola,"Central and northern Lesser Antilles, U.S. and British Virgin Islands, Puerto Rico likely mid-week"
Puerto Rico,SAN JUAN PR
"San Juan, PR",SAN JUAN PR
SAINT CROIX,SAN JUAN PR
Saint Maarten,SAN JUAN PR
Saint Thomas,SAN JUAN PR
96,94%
87,87%
88,82%
78,72%
58,54%
0.25,73%
67,60%
59,54%
42,43%
28,24%
96,72
67,120
72,96
120,120
108,96
76,96
39,120
78,96
48,120
108,96
96,94%
67,87%
77,48%
78,72%
57,26%
"D. San Juan, PR",D.
B,B.
B,B.
A,A.
A,A.
Leeward Islands to Puerto Rico and the Virgin Islands,"Leeward Islands through the U.S. and British Virgin Islands, Puerto Rico, and portions of the Dominican Republic"
Leeward Islands to the extreme northeastern Caribbean Sea,Entire Leeward Islands chain west-northwest through the U.S./British Virgin Islands and Puerto Rico
Leeward Islands to Virgin Islands,"Leeward Islands, U.S. & British Virgin Islands, Puerto Rico, and northern Windward Islands"
Eastern Caribbean to Leeward Islands,"Leeward Islands, Virgin Islands, Puerto Rico and eastern Hispaniola within the 5-day cone"
Leeward Islands to Windward Islands,"Central and northern Lesser Antilles, U.S. and British Virgin Islands, Puerto Rico likely mid-week"
E. Category 3,E.
C,C.
B,B.
B. Tropical Storm,B.
A,A.
"D. San Juan, PR",D.
B,B.
C,C.
D,D.
"D. San Juan, PR",D.
Carolina Coast,"Leeward Islands through the U.S. and British Virgin Islands, Puerto Rico, and portions of the Dominican Republic"
Caribbean coast of Mexico,Entire Leeward Islands chain west-northwest through the U.S./British Virgin Islands and Puerto Rico
Caribbean,"Leeward Islands, U.S. & British Virgin Islands, Puerto Rico, and northern Windward Islands"
Caribbean,"Leeward Islands, Virgin Islands, Puerto Rico and eastern Hispaniola within the 5-day cone"
Caribbean Coast,"Central and northern Lesser Antilles, U.S. and British Virgin Islands, Puerto Rico likely mid-week"
116,42
None,66
132,60
None,48
None,60
42,70
72,90
72,24
48,100
108,24
D,D.
C,D.
C,D.
D,D.
C,D.
D,C.
C,C.
D,B.
D,B.
B,B.
D. 48 hours or more,D.
C. 24-48 hours,D.
D. 48 hours or more,D.
D. 48 hours or more,D.
D. 48 hours or more,D.
No.,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
C. 24-48 hours,B.
B. 0-24 Hours,C.
D. 48 hours or more,C.
C. 24-48 hours,D.
D. 48 hours or more,D.
36,42
72,66
72,60
24,48
96,60
C,A.
D,A.
D,A.
D,A.
D,A.
C,C.
D,C.
B,C.
B,D.
B,D.
C,C.
C,C.
C,C.
Flooding.,"Large destructive waves, dangerous rip currents, and possible debris flow that can hinder port operations and ground transportation."
Rip Current,Very rough seas and dangerous rip currents; debris flow into harbor channels; possible loss of power/communications affecting port operations.
Torrential rainfall may cause rip currents and rough surf.,"Large destructive surf, rip currents, and possible port-channel shoaling from wave scour."
Swells may cause life-threatening surf and rip current conditions.,Dangerous surf and rip currents beginning Tuesday; possible port-side debris and power disruptions.
Rip Currents and Rough Surf.,High surf and dangerous rip currents well ahead of the center; possible mudslides in saturated terrain.
"```json
{
  ""12 hours"": 96,
  ""24 hours"": 100,
  ""48 hours"": 100,
  ""72 hours"": 100,
  ""96 hours"": 82
}
```","{'in 12h': '0%', 'in 24h': '2%', 'in 48h': '54%', 'in 72h': '93%', 'in 96h': '94%'}"
"```json
{
  ""12 Hours"": {
    ""Barbados"": 100,
    ""Dominica"": 100,
    ""Guadeloupe"": 100,
    ""Martinique"": 100,
    ""St. Kitts, Nevis, and Montserrat"": 100,
    ""Antigua and Barbuda"": 100,
    ""100"",
    ""Saba and St. Eustatius"": 100,
    ""St. Lucia"": 100,
    ""U.S. Virgin Islands"": 90,
    ""British Virgin Islands"": 90,
    ""St. Maarten"": 80,
    ""St. Martin and St. Barthelemy"": 80,
    ""100"",
    ""Anguilla"": 90,
    ""St. Vincent and the Grenadines"": 70,
    ""Puerto Rico"": 10,
    ""60""
  },
  ""24 Hours"": {
    ""Barbados"": 90,
    ""Dominica"": 100,
    ""Guadeloupe"": 100,
    ""Martinique"": 100,
    ""St. Kitts, Nevis, and Montserrat"": 100,
    ""Antigua and Barbuda"": 100,
    ""Saba and St. Eustatius"": 100,
    ""St. Lucia"": 100,
    ""U.S. Virgin Islands"": 100,
    ""British Virgin Islands"": 100,
    ""St. Maarten"": 100,
    ""St. Martin and St. Barthelemy"": 100,
    ""Anguilla"": 100,
    ""St. Vincent and the Grenadines"": 80,
    ""Puerto Rico"": 80
  },
  ""48 Hours"": {
    ""Dominica"": 80,
    ""Guadeloupe"": 80,
    ""Martinique"": 60,
    ""St. Kitts, Nevis, and Montserrat"": 80,
    ""Antigua and Barbuda"": 70,
    ""Saba and St. Eustatius"": 80,
    ""St. Lucia"": 80,
    ""U.S. Virgin Islands"": 100,
    ""British Virgin Islands"": 100,
    ""St. Maarten"": 100,
    ""St. Martin and St. Barthelemy"": 100,
    ""Anguilla"": 100,
    ""Puerto Rico"": 100
  },
  ""72 Hours"": {
    ""Dominica"": 20,
    ""Guadeloupe"": 40,
    ""Martinique"": 30,
    ""St. Kitts, Nevis, and Montserrat"": 40,
    ""Antigua and Barbuda"": 30,
    ""Saba and St. Eustatius"": 40,
    ""St. Lucia"": 30,
    ""U.S. Virgin Islands"": 90,
    ""British Virgin Islands"": 90,
    ""St. Maarten"": 90,
    ""St. Martin and St. Barthelemy"": 90,
    ""Anguilla"": 90,
    ""Puerto Rico"": 90
  },
  ""96 Hours"": {
    ""Dominica"": 0,
    ""Guadeloupe"": 10,
    ""Martinique"": 10,
    ""St. Kitts, Nevis, and Montserrat"": 10,
    ""Antigua and Barbuda"": 10,
    ""Saba and St. Eustatius"": 10,
    ""St. Lucia"": 10,
    ""U.S. Virgin Islands"": 50,
    ""British Virgin Islands"": 50,
    ""St. Maarten"": 50,
    ""St. Martin and St. Barthelemy"": 50,
    ""Anguilla"": 50,
    ""Puerto Rico"": 70
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '9%', 'in 72h': '69%', 'in 96h': '86%'}"
"```json
{
  ""12_hours"": 100,
  ""24_hours"": 100,
  ""48_hours"": 100,
  ""72_hours"": 100,
  ""96_hours"": 100
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '1%', 'in 72h': '26%', 'in 96h': '48%'}"
"```json
{
  ""12_hours"": 3,
  ""24_hours"": 3,
  ""48_hours"": 4,
  ""72_hours"": 6,
  ""96_hours"": 8
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '10%', 'in 96h': '56%'}"
