response,ground_truth
No,Yes
No,Yes
No,Yes
A,A.
A,A.
B,A.
B. Tropical Storm,B.
A,B.
A,A.
None,None (watch upgraded to warning for this stretch of coast)
None,North of Altamaha Sound GA to South Santee River SC
None,None
None,"Sebastian Inlet, FL northward to South Santee River, SC (includes Jacksonville area)"
None,Indian Pass to Englewood (Gulf side) and Altamaha Sound GA to Sebastian Inlet FL (Atlantic side)
None,Gulf coast of Florida from Indian Pass to Englewood
"26.4N, 87.3W","27.0N, 87.0W"
"23.4N, 87.8W","23.6N, 87.8W"
"21.9N, 88.1W","21.9N, 88.1W"
NNE,NNE
N,N (010°)
N,N
14,16 mph
9,9 mph
8,8 mph
"Carolinas
Mid-Atlantic
New England
Canada
Bermuda","Florida Gulf Coast, Florida Peninsula, southeastern Georgia, and the Atlantic coasts of Georgia and the Carolinas"
"Bermuda, New England","Florida Gulf coast from the Big Bend, across the Florida peninsula, and Atlantic coasts of NE Florida, Georgia and the Carolinas"
"North Carolina
New England
Nova Scotia
Newfoundland
Bermuda","Florida Big Bend through northeast Florida, Georgia and the South Carolina coast"
MAYPORT NS FL,JACKSONVILLE
GAINESVILLE FL,JACKSONVILLE FL
MAYPORT NS FL,JACKSONVILLE
85,85%
51,51%
34,34%
15,15%
0.09,9%
6,6%
85,36
51,30
34,48
72,36
29,30
120,48
85,85%
51,45%
34,30%
B,B.
D,B.
"C. Tampa Port Authority, FL",D.
Florida Big Bend to Atlantic coast of South Carolina,"Florida Gulf Coast, Florida Peninsula, southeastern Georgia, and the Atlantic coasts of Georgia and the Carolinas"
Indian Pass to Tampa Bay,"Florida Gulf coast from the Big Bend, across the Florida peninsula, and Atlantic coasts of NE Florida, Georgia and the Carolinas"
Indian Pass to Englewood,"Florida Big Bend through northeast Florida, Georgia and the South Carolina coast"
B,B.
B,B.
A,A.
A,D.
C,D.
C,C.
North Carolina,"Florida Gulf Coast, Florida Peninsula, southeastern Georgia, and the Atlantic coasts of Georgia and the Carolinas"
North Carolina,"Florida Gulf coast from the Big Bend, across the Florida peninsula, and Atlantic coasts of NE Florida, Georgia and the Carolinas"
Northeast,"Florida Big Bend through northeast Florida, Georgia and the South Carolina coast"
None,10
None,18
None,30
48,24
48,30
66,45
C,D.
D,D.
D,D.
B,B.
B,B.
B,B.
C. 24-48 hours,C.
C. 24-48 hours,C.
C,C.
No.,Yes
No.,Yes
No.,Yes
C. 24-48 hours,B.
C. 24-48 hours,B.
C,C.
48,10
48,18
72,30
C,A.
A,A.
D,B.
B,A.
B,A.
B,B.
D,D.
B,C.
Tornadoes are possible across portions of Florida.,Isolated tornadoes possible Monday night into Tuesday across north Florida and southeast Georgia
Localized coastal flooding and dangerous surf.,Isolated tornadoes possible Monday into Tuesday across NE Florida and SE Georgia
Tornadoes are possible,Isolated tornadoes Monday afternoon and evening across northern Florida
"```json
{
  ""12_hours"": 88,
  ""24_hours"": 59,
  ""48_hours"": 33,
  ""72_hours"": 4,
  ""96_hours"": 0
}
```","{'in 12h': '1%', 'in 24h': '82%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""12_hours"": {
    ""Bald Head Island to South Santee River"": 7,
    ""Bald Head Island to Flagler/Volusia County Line"": 26,
    ""Indian Pass to Sebastian Inlet"": 5,
    ""Indian Pass to Englewood"": 2,
    ""Flagler/Volusia County Line to Sebastian Inlet"": 10,
    ""GFMX 290N 850W"": 26,
    ""GFMX 290N 870W"": 10
  },
  ""24_hours"": {
    ""Bald Head Island to South Santee River"": 18,
    ""Bald Head Island to Flagler/Volusia County Line"": 54,
    ""Indian Pass to Sebastian Inlet"": 22,
    ""Indian Pass to Englewood"": 5,
    ""Flagler/Volusia County Line to Sebastian Inlet"": 28,
    ""GFMX 290N 850W"": 54,
    ""GFMX 290N 870W"": 12
  },
  ""48_hours"": {
    ""Bald Head Island to South Santee River"": 18,
    ""Bald Head Island to Flagler/Volusia County Line"": 28,
    ""Indian Pass to Sebastian Inlet"": 22,
    ""Indian Pass to Englewood"": 5,
    ""Flagler/Volusia County Line to Sebastian Inlet"": 28,
    ""GFMX 290N 850W"": 54,
    ""GFMX 290N 870W"": 12
  },
  ""72_hours"": {
    ""Bald Head Island to South Santee River"": 18,
    ""Bald Head Island to Flagler/Volusia County Line"": 28,
    ""Indian Pass to Sebastian Inlet"": 22,
    ""Indian Pass to Englewood"": 5,
    ""Flagler/Volusia County Line to Sebastian Inlet"": 28,
    ""GFMX 290N 850W"": 54,
    ""GFMX 290N 870W"": 12
  },
  ""96_hours"": {
    ""Bald Head Island to South Santee River"": 18,
    ""Bald Head Island to Flagler/Volusia County Line"": 28,
    ""Indian Pass to Sebastian Inlet"": 22,
    ""Indian Pass to Englewood"": 5,
    ""Flagler/Volusia County Line to Sebastian Inlet"": 28,
    ""GFMX 290N 850W"": 54,
    ""GFMX 290N 870W"": 12
  }
}
```","{'in 12h': '1%', 'in 24h': '45%', 'in 48h': '5%', 'in 72h': '0%', 'in 96h': '0%'}"
