response,ground_truth
No,No
No.,No
No.,No
No.,No
No,No
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
Martinique to St Lucia,"Hurricane and Tropical Storm watches confined to Puerto Rico, Virgin Islands, and parts of the northeastern Caribbean"
None,"Hurricane and tropical-storm watches confined to the northern Leeward Islands, Virgin Islands, and Puerto Rico"
None,"Hurricane Watch – Antigua, Barbuda, St. Kitts, Nevis, Montserrat, Guadeloupe, Saba, St. Eustatius, St. Maarten, St. Martin, St. Barthelemy, Anguilla; Tropical Storm Watch – Martinique, Barbados, St. Vincent and the Grenadines"
None,"Hurricane Watch for Antigua, Barbuda, St. Kitts, Nevis, Montserrat, Guadeloupe, Saba, St. Eustatius, St. Maarten, Anguilla; Tropical Storm Watch for St. Lucia, Martinique, Dominica, Barbados, St. Vincent and the Grenadines"
Jamaica to Swan Island,"St. Lucia, Martinique, Guadeloupe, Dominica"
St Maarten to Puerto Rico,"Hurricane and Tropical Storm warnings in effect for Guadeloupe, Dominica, Martinique, U.S. & British Virgin Islands and neighboring Leeward Islands"
Dominican Republic to Savannah Georgia,"Hurricane warnings from Guadeloupe southward to Dominica, St. Kitts–Nevis–Montserrat, and Martinique; tropical-storm warnings for Antigua–Barbuda, Saba–St. Eustatius, and St. Lucia"
None,Hurricane Warning – Dominica; Tropical Storm Warning – St. Lucia
None,None issued as of this advisory
None,None
"14.6N, 59.7W","14.7N, 60.1W"
"14.0N, 57.9W","14.2N, 58.4W"
"13.3N, 55.6W","13.5N, 56.2W"
"12.4N, 53.0W","12.5N, 53.7W"
"12.2N, 50.5W","12.2N, 50.5W"
WWN,WNW
WNW,WNW
WNW,WNW
W,W
W,W
12,10 mph
15,13 mph
15,15 mph
19,16 mph
22,22 mph
"Puerto Rico
Virgin Islands
Dominican Republic
Haiti
Turks and Caicos
Bahamas
Southeast United States","Central and northern Leeward Islands, U.S./British Virgin Islands, Puerto Rico, and potentially the eastern Bahamas within 5 days"
Leeward Islands,Central and northern Lesser Antilles (Leeward Islands) during the next 24–48 h
"Dominican Republic, Puerto Rico","Lesser Antilles from Martinique northward, Puerto Rico, U.S. & British Virgin Islands likely next"
Antilles,"Central and southern Leeward Islands; eventual impacts possible across Virgin Islands, Puerto Rico, Hispaniola and Bahamas later in the period"
"Jamaica
Haiti
Cuba
Bahamas",Central and southern Leeward Islands
Puerto Rico,None (New York not listed in wind-probability table; all listed points are Caribbean/Bahamas)
Puerto Rico,
Puerto Rico (JUANGRIEGO),None (New York not listed in wind-probability table)
SAINT LUCIA,Not listed in probability table
Saint Croix,None
"The provided data does not include specific information about the cumulative probability of 34-kt wind arrival at New York, NY & NJ within the next 5 days. Therefore, I cannot provide a number based on the given data.",0%
0.00,0%
