response,ground_truth
No,Yes
No,Yes
No,Yes
No.,Yes
No.,Yes
B. Tropical Storm,A.
B,A.
A,A.
A,C.
B,C.
C. Hurricane,C.
C. Hurricane,C.
A,C.
A,A.
A,A.
Houston to Morgan City,"Storm Surge Watch south of Port Mansfield TX to the Mouth of the Rio Grande; Tropical Storm Watch south of the Mouth of the Rio Grande to Boca de Catan, Mexico"
None,Hurricane Watch south of Port Mansfield to the Mouth of the Rio Grande; Storm Surge Watch south of Port Mansfield to the Rio Grande
None,Hurricane Watch south of Port Mansfield TX to the Mouth of the Rio Grande
None,Hurricane Watch from north of Port Mansfield to San Luis Pass; Storm Surge Watch from Port Mansfield to High Island
None,Hurricane Watch: north of Port Mansfield to San Luis Pass; Storm Surge Watch: Port Mansfield to High Island
None,Hurricane Warning Port Mansfield to Sargent TX; Tropical Storm Warning north of Sargent to High Island TX and south of Port Mansfield to the Mouth of the Rio Grande; Storm Surge Warning Port Mansfield to High Island TX
Texas to Mississippi,Hurricane Warning Port Mansfield to Sargent; Storm Surge Warning Port Mansfield to High Island; Tropical Storm Warning north of Sargent to High Island and south of Port Mansfield to the Rio Grande
None,Hurricane Warning Port Mansfield to Matagorda TX; Storm Surge Warning Port Mansfield to San Luis Pass TX
None,None yet (warnings expected Thursday)
None,None at this time
"25.9N, 95.4W","26.7N, 96.0W"
"24.7N, 93.9W","25.2N, 94.6W"
"23.2N, 92.8W","24.0N, 93.3W"
"21.6N, 92.6W","21.9N, 92.6W"
"21.5N, 92.5W","21.5N, 92.5W"
NW,NW
NNW,NW
N,NNW
NW,NW
NW,NW
9,10 mph
10,10 mph
10,10 mph
2,2 mph
9,9 mph
"Texas, Louisiana","Middle Texas coast from Port Mansfield through Corpus Christi to Sargent, extending northeast toward High Island"
Gulf Coast,"Middle and upper Texas coast from Port Mansfield through High Island, including Corpus Christi area"
Gulf Coast,"Middle and upper Texas coast, roughly Port Mansfield northward through High Island, including Corpus Christi"
"Mexico
Texas
Louisiana","Texas coast from Port Mansfield northward to High Island, including Corpus Christi and Matagorda Bays"
Louisiana,Middle and upper Texas coast and southwest Louisiana
GFMX 270N 960W,CORPUS CHRISTI TX
GFMX 270N 960W,CORPUS CHRISTI TX
GFMX 270N 960W,CORPUS CHRISTI TX
GFMX 270N 960W,CORPUS CHRISTI TX
GFMX 270N 960W,CORPUS CHRISTI TX
99,99%
99,99%
87,87%
54,54%
55,55%
81,90%
82,82%
49,49%
17,17%
18,18%
64,6
96,24
92,120
120,120
72,120
48,18
92,24
70,120
120,120
36,120
99,64%
99,51%
82,87%
54,54%
50,55%
"A. Corpus Christi, TX",A.
C,C.
C,C.
B,B.
C,D.
Corpus Christi Texas to Port Oconnor Texas,"Middle Texas coast from Port Mansfield through Corpus Christi to Sargent, extending northeast toward High Island"
Corpus Christi to Sargent,"Middle and upper Texas coast from Port Mansfield through High Island, including Corpus Christi area"
Matagorda to Port Mansfield Texas,"Middle and upper Texas coast, roughly Port Mansfield northward through High Island, including Corpus Christi"
Port Mansfield to High Island,"Texas coast from Port Mansfield northward to High Island, including Corpus Christi and Matagorda Bays"
Port Mansfield to High Island,Middle and upper Texas coast and southwest Louisiana
E,D.
C,C.
B,B.
A,A.
A,A.
C,C.
C,C.
C,C.
"D. Corpus Christi, TX",D.
C,C.
Texas,"Middle Texas coast from Port Mansfield through Corpus Christi to Sargent, extending northeast toward High Island"
Texas Coast,"Middle and upper Texas coast from Port Mansfield through High Island, including Corpus Christi area"
Texas,"Middle and upper Texas coast, roughly Port Mansfield northward through High Island, including Corpus Christi"
Texas,"Texas coast from Port Mansfield northward to High Island, including Corpus Christi and Matagorda Bays"
Texas Coast,Middle and upper Texas coast and southwest Louisiana
69,15
53,26
None,36
72,48
51,45
None,96
48,96
None,72
None,96
66,N/A (core expected to remain inland through the 5-day period)
C,D.
C,D.
C,D.
C,D.
C,D.
B,D.
B,D.
B. 1-12 Hours,D.
B,D.
B,C.
D. 48 hours or more,B.
B. 12-24 Hours,B.
C. 24-48 hours,D.
D. 48 hours or more,D.
C,D.
No.,Yes
Yes.,Yes
Yes,Yes
Yes.,Yes
Yes.,Yes
C. 24-48 hours,A.
B. 0-24 Hours,A.
B. 0-24 Hours,B.
C. 24-48 hours,C.
C,C.
24,15
24,26
24,36
36,48
36,45
A,A.
C,A.
A,A.
D,A.
A,A.
C,C.
C,C.
C. Yes,C.
D,C.
C,C.
C,C.
C,C.
C,C.
Tornadoes and rip currents.,"Dangerous surf and rip currents, a few tornadoes in outer rainbands, prolonged port closure risk due to meandering storm."
Tornadoes and rip currents are possible.,"Dangerous surf and rip currents, isolated tornadoes in outer rainbands, prolonged power outages, and port‐area inundation from both rainfall and surge."
"The possible future storm at Corpus Christi, TX could also bring rip current conditions.","Large destructive waves, dangerous surf and rip currents; prolonged flooding because the cyclone is expected to stall near the coast."
Tornadoes may occur in association with the outer bands of the storm.,Dangerous surf and rip currents; prolonged flooding risk due to very slow storm motion that could keep port operations disrupted for several days.
"Rip Current, Flash Flooding, Tornado.",Dangerous surf and rip currents beginning Thursday night; potential prolonged flooding if the system stalls inland.
"```json
{
  ""12_hours"": 94,
  ""24_hours"": 94,
  ""48_hours"": 83,
  ""72_hours"": 67,
  ""96_hours"": 63
}
```","{'in 12h': '64%', 'in 24h': '35%', 'in 48h': '1%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""12_hours"": 97,
  ""24_hours"": 99,
  ""48_hours"": 99,
  ""72_hours"": 99,
  ""96_hours"": 99
}
```","{'in 12h': '1%', 'in 24h': '39%', 'in 48h': '95%', 'in 72h': '96%', 'in 96h': '98%'}"
