response,ground_truth
No,Yes
A,A.
A,A.
None,None
None,None
"25.6N, 94.4W","25.6N, 94.4W"
N,N
16,16 mph
Gulf Coast,Northern Gulf coast from Louisiana eastward into Mississippi and coastal Alabama
GFMX 280N 910W,None (no Great-Lakes site listed in wind-probability table)
X,0%
0,0%
N/A,N/A
N/A,N/A
N/A,0%
A,B.
Louisiana to Alabama,Northern Gulf coast from Louisiana eastward into Mississippi and coastal Alabama
A,A.
B,A.
Gulf Coast,Northern Gulf coast from Louisiana eastward into Mississippi and coastal Alabama
48,15
None,24
C,D.
A,B.
"The provided data does not include information on Detroit-Wayne County Port, MI. Therefore, none of the choices are appropriate based on the given data.",A.
No,No
C,A.
48,15
D,B.
B,B.
B,B.
Tornadoes are possible through tonight across southeast portions of Louisiana and Mississippi into southwest Alabama.,Brief reduced visibility and localized ponding on docks/terminal yards
"```json
{
  ""gale_probability"": {
    ""in 12h"": 19,
    ""in 24h"": 22,
    ""in 48h"": 22,
    ""in 72h"": 22,
    ""in 96h"": 22
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"This tropical depression is not expected to impact the Detroit-Wayne County Port, MI.",None
"There is no predicted impact on freight at Detroit-Wayne County Port, MI, from this event.",None
30-10-2019,None
2,0
2,None
0,None
A. None,A.
