response,ground_truth
Yes,No
No,No
Yes,No
No.,No
B,A.
B,A.
A,A.
A,A.
B,A.
A,A.
A,A.
A,A.
None,None
North Carolina to Massachusetts,None
None,None
None,None in effect — no U.S. coastal watches issued
None,None
None,None
None,None
None,None in effect — no U.S. coastal warnings issued
"31.9N, 72.1W","32.5N, 72.4W"
"31.2N, 71.2W","31.8N, 71.8W"
"31.5N, 72.2W","31.0N, 71.6W"
"31.7N, 72.5W","31.7N, 72.5W"
W,NNW
N,NNW
E,SE
E,E
2,6 mph
2,7 mph
3,2 mph
2,2 mph
New England,"Coast from Cape Hatteras, NC northward to Maine and Atlantic Canada"
New England,Off-shore waters from the north-central Bahamas to Atlantic Canada; highest U.S. exposure is well east of the Outer Banks
New England,Outer Banks of North Carolina north-eastward to Atlantic Canada
"South Carolina
North Carolina
Virginia
Maryland
New Jersey
Connecticut
New York
Maine",Outer‐Atlantic waters from Cape Hatteras north-eastward toward Atlantic Canada; coastlines remain west of the cone
HYANNIS MA,NANTUCKET MA
SABLE ISLAND,NANTUCKET MA
SABLE ISLAND,NANTUCKET MA
CAPE HATTERAS,CAPE HATTERAS NC
0,≈10%
0,0%
0,<1%
0,3%
0,<1%
0,0%
0,0%
0,0%
N/A,24
N/A,N/A
N/A,N/A
N/A,45
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
N/A,10%
N/A,0%
N/A,<1%
N/A,3%
B,C.
B,B.
B,C.
"C. Virginia, VA, Port of",C.
Cape Hatteras to Virginia,"Coast from Cape Hatteras, NC northward to Maine and Atlantic Canada"
Cape Hatteras North Carolina to Long Island New York,Off-shore waters from the north-central Bahamas to Atlantic Canada; highest U.S. exposure is well east of the Outer Banks
"No landfall expected

Current movement is towards the southeast and the forecasted track is North then Northeast.",Outer Banks of North Carolina north-eastward to Atlantic Canada
No landfall expected,Outer‐Atlantic waters from Cape Hatteras north-eastward toward Atlantic Canada; coastlines remain west of the cone
B,B.
A,A.
A,A.
A,A.
B,B.
A,D.
D,B.
C,B.
Northeast,"Coast from Cape Hatteras, NC northward to Maine and Atlantic Canada"
New England,Off-shore waters from the north-central Bahamas to Atlantic Canada; highest U.S. exposure is well east of the Outer Banks
New England,Outer Banks of North Carolina north-eastward to Atlantic Canada
Northeast,Outer‐Atlantic waters from Cape Hatteras north-eastward toward Atlantic Canada; coastlines remain west of the cone
69,48
None,87
60,84
84,93
63,36
None,0
48,0
48,0
C,D.
D,D.
C,D.
C,D.
C. 13-24 hours,B.
B,A.
B,A.
B,A.
D,B.
D,A.
D,A.
D,C.
No,No
No,No
No.,No
No,No
D,A.
D,A.
D,A.
D,B.
36,48
72,87
48,84
56,93
D,A.
D,D.
D,B.
D,B.
B,B.
B,B.
B,A.
B,B.
B,B.
B,B.
B,A.
B,B.
Rip currents and rough seas.,Increased swells and rip currents may disrupt port and near-shore operations
Rough Seas.,Long-period swells and strong rip currents along Virginia beaches may affect small-craft operations.
Rip currents.,High surf and dangerous rip currents along adjacent Virginia beaches could affect port traffic
Rough seas and rip currents may occur.,"Long-period swells and higher seas could affect harbor approaches and pilot boarding areas beginning late Tuesday, creating hazardous navigation for small craft"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 11,
    ""in 72h"": 30,
    ""in 96h"": 28
  }
}
```","{'in 12h': '5%', 'in 24h': '10%', 'in 48h': '5%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 2,
    ""in 72h"": 17,
    ""in 96h"": 21
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 0,
    ""in 72h"": 1,
    ""in 96h"": 19
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 24h"": 0,
    ""in 48h"": 0,
    ""in 72h"": 1,
    ""in 96h"": 19
  }
}
```","{'in 12h': '1%', 'in 24h': '1%', 'in 48h': '3%', 'in 72h': '3%', 'in 96h': '3%'}"
29-08-2019,None
01-09-2019,None
29-08-2019,None
29-08-2019,None
29-08-2019,None
31-08-2019,None
30-08-2019,None
29-08-2019,None
01-09-2019,None
01-09-2019,None
31-08-2019,None
31-08-2019,None
2,0
3,0
2,0
2,0
2,None
0,None
0,None
5,None
None,None
None,None
None,None
0,None
C,A.
A,A.
B,A.
A. None,A.
