response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
A,A.
A,A.
A,A.
A,A.
B,A.
B. Tropical Storm,A.
A,A.
A,A.
A,A.
A,A.
None,Edisto Beach SC to south of South Santee River SC (Tropical Storm Watch)
None,Edisto Beach SC to south of South Santee River SC
None,Edisto Beach SC to south of South Santee River SC
None,Tropical Storm Watch in effect Edisto Beach SC to Cape Lookout NC
None,"Edisto Beach, SC to Cape Lookout, NC under Tropical Storm Watch"
South Santee River to Cape Hatteras.,South Santee River SC to Cape Lookout NC (Tropical Storm Warning)
None,South Santee River SC to Cape Lookout NC
None,South Santee River SC to Cape Lookout NC
None,None
North Carolina to New Jersey.,None
"32.7N, 78.1W","32.9N, 78.3W"
"32.2N, 77.5W","32.4N, 77.6W"
"31.6N, 77.3W","31.7N, 77.4W"
"31.5N, 77.7W","31.6N, 77.8W"
"31.5N, 77.6W","31.5N, 77.6W"
NW,NW
NNW,NNW
STATIONARY,Stationary (expected to turn NNW tonight)
NNW,NNW
N,N (350°)
3,3 mph
3,3 mph
Stationary,0 mph (stationary)
2,1 mph
2,2 mph
"Carolinas, Mid Atlantic","Coasts of South Carolina, North Carolina, Virginia and the Mid-Atlantic states up through southern New England"
"South Carolina

North Carolina

Virginia

Maryland

Delaware

New Jersey","South Carolina, North Carolina, southeast Virginia and the Mid-Atlantic coast including Maryland"
"Carolinas
New England
Mid-Atlantic","Coastline from South Carolina through North Carolina, with later impacts spreading northward along the Mid-Atlantic and New England coasts"
"North Carolina
South Carolina
Virginia
Georgia
North Carolina","Coast from South Carolina through North Carolina this weekend, then the Mid-Atlantic to New England coasts early next week"
"Carolina, Georgia, South Carolina","Coastline from South Carolina northward to New Jersey, including Chesapeake Bay and Delmarva Peninsula"
ANNAPOLIS MD,BALTIMORE MD
OCEAN CITY MD,BALTIMORE MD
NORFOLK NAS,BALTIMORE MD
NORFOLK VA,BALTIMORE MD
ANNAPOLIS MD,BALTIMORE MD
6%,6%
6,6%
8,8%
6,6%
6,6%
0,0%
0,0%
8,<1%
0,0%
0,0%
N/A,72
72,60
100,84
96,96
96,120
N/A,
N/A,N/A
N/A,N/A
N/A,NA
N/A,
6,6%
6,5%
8,5%
6,3%
6,6%
B,D.
B,B.
A,B.
C,B.
D,C.
South Carolina to North Carolina,"Coasts of South Carolina, North Carolina, Virginia and the Mid-Atlantic states up through southern New England"
South Santee River South Carolina to Cape Lookout,"South Carolina, North Carolina, southeast Virginia and the Mid-Atlantic coast including Maryland"
Cape Lookout North Carolina to South Santee River South Carolina,"Coastline from South Carolina through North Carolina, with later impacts spreading northward along the Mid-Atlantic and New England coasts"
Edisto Beach South Carolina to Cape Lookout North Carolina,"Coast from South Carolina through North Carolina this weekend, then the Mid-Atlantic to New England coasts early next week"
Edisto Beach South Carolina to Cape Lookout North Carolina,"Coastline from South Carolina northward to New Jersey, including Chesapeake Bay and Delmarva Peninsula"
B,B.
B,B.
A,B.
B,B.
A. Tropical Depression,B.
B,A.
C,C.
A,D.
"D. Port of Brunswick, GA",B.
B,C.
Carolina Coast,"Coasts of South Carolina, North Carolina, Virginia and the Mid-Atlantic states up through southern New England"
Carolina coast,"South Carolina, North Carolina, southeast Virginia and the Mid-Atlantic coast including Maryland"
North Carolina Coast,"Coastline from South Carolina through North Carolina, with later impacts spreading northward along the Mid-Atlantic and New England coasts"
Carolina coast,"Coast from South Carolina through North Carolina this weekend, then the Mid-Atlantic to New England coasts early next week"
Carolina coast,"Coastline from South Carolina northward to New Jersey, including Chesapeake Bay and Delmarva Peninsula"
24,15
None,24
84,40
None,42
None,36
None,60
None,90
None,72
None,92
None,90
C,D.
B,D.
C,D.
C,D.
C,D.
C,B.
B,B.
A,B.
C. 13-24 hours,B.
D,C.
C,D.
C,D.
D. 48 hours or more,D.
D,D.
D. 48 hours or more,D.
No,No
No,No
No,No
No.,No
No,No
C,C.
C,C.
C,D.
D,D.
C,D.
48,15
72,24
36,40
120,42
144,36
D,B.
D.,B.
D.,B.
D,B.
D.,B.
B,B.
B,B.
B,A.
B,B.
B,A.
A,B.
B,A.
A,A.
B,B.
B,A.
Tornadoes may occur.,Elevated rip-current risk along Maryland and Delaware beaches; lowered ceilings and visibility may disrupt flight operations at nearby airports.
Rip Currents,Elevated waves and rip-current risk along the Chesapeake Bay and Atlantic beaches could affect vessel traffic and pilot operations.
Rip Current,Increased rip-current risk at nearby Atlantic beaches; slight coastal flooding at high tide.
Tornadoes may occur.,Enhanced rip currents and minor coastal/Chesapeake Bay flooding possible during high tide cycles
"Coastal flooding is possible in Baltimore, MD.",Dangerous rip currents along nearby Atlantic beaches; reduced visibility in heavy rain could disrupt vessel movements
"```json
{
    ""BOSTON MA"": {
        ""12h"": 0,
        ""24h"": 0,
        ""48h"": 0,
        ""72h"": 7,
        ""96h"": 0
    },
    ""ATLANTIC CITY NJ"": {
        ""12h"": 0,
        ""24h"": 0,
        ""48h"": 0,
        ""72h"": 0,
        ""96h"": 0
    },
    ""OCEAN CITY MD"": {
        ""12h"": 0,
        ""24h"": 0,
        ""48h"": 0,
        ""72h"": 0,
        ""96h"": 0
    },
    ""OCEAN CITY NJ"": {
        ""12h"": 0,
        ""24h"": 0,
        ""48h"": 0,
        ""72h"": 0,
        ""96h"": 0
    },
    ""CAPE HENLOPEN DE"": {
        ""12h"": 0,
        ""24h"": 0,
        ""48h"": 0,
        ""72h"": 0,
        ""96h"": 0
    },
    ""VIRGINIA BEACH VA"": {
        ""12h"": 0,
        ""24h"": 0,
        ""48h"": 0,
        ""72h"": 0,
        ""96h"": 0
    },
    ""DUCK NC"": {
        ""12h"": 0,
        ""24h"": 0,
        ""48h"": 0,
        ""72h"": 0,
        ""96h"": 0
    },
    ""OREGON INLET NC"": {
        ""12h"": 0,
        ""24h"": 0,
        ""48h"": 0,
        ""72h"": 0,
        ""96h"": 0
    },
    ""HATTERAS NC"": {
        ""12h"": 0,
        ""24h"": 0,
        ""48h"": 0,
        ""72h"": 0,
        ""96h"": 0
    },
    ""CAPE LOOKOUT NC"": {
        ""12h"": 0,
        ""24h"": 0,
        ""48h"": 0,
        ""72h"": 0,
        ""96h"": 0
    },
    ""MOREHEAD CITY NC"": {
        ""12h"": 13,
        ""24h"": 10,
        ""48h"": 4,
        ""72h"": 3,
        ""96h"": 1
    },
    ""WILMINGTON NC"": {
        ""12h"": 48,
        ""24h"": 15,
        ""48h"": 3,
        ""72h"": 1,
        ""96h"": 0
    },
    ""SURF CITY NC"": {
        ""12h"": 0,
        ""24h"": 0,
        ""48h"": 0,
        ""72h"": 0,
        ""96h"": 0
    },
    ""MYRTLE BEACH SC"": {
        ""12h"": 65,
        ""24h"": 12,
        ""48h"": 3,
        ""72h"": 0,
        ""96h"": 0
    },
    ""CHARLESTON SC"": {
        ""12h"": 18,
        ""24h"": 11,
        ""48h"": 2,
        ""72h"": 1,
        ""96h"": 0
    },
    ""BEUFORT SC"": {
        ""12h"": 0,
        ""24h"": 0,
        ""48h"": 0,
        ""72h"": 0,
        ""96h"": 0
    },
    ""COLUMBIA SC"": {
        ""12h"": 3,
        ""24h"": 9,
        ""48h"": 4,
        ""72h"": 0,
        ""96h"": 0
    },
    ""AUGUSTA GA"": {
        ""12h"": 1,
        ""24h"": 3,
        ""48h"": 1,
        ""72h"": 0,
        ""96h"": 0
    },
    ""SAVANNAH GA"": {
        ""12h"": 1,
        ""24h"": 3,
        ""48h"": 1,
        ""72h"": 0,
        ""96h"": 0
    },
    ""MAYPORT NS"": {
        ""12h"": 1,
        ""24h"": 1,
        ""48h"": 1,
        ""72h"": 0,
        ""96h"": 0
    }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '6%', 'in 96h': '6%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 42,
    ""in 24h"": 62,
    ""in 48h"": 64,
    ""in 72h"": 65,
    ""in 96h"": 65
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '1%', 'in 72h': '5%', 'in 96h': '0%'}"
"```json
{
  ""12_hours"": {
    ""location"": ""Myrtle Beach"",
    ""probability"": 21
  },
  ""24_hours"": {
    ""location"": ""Wilmington NC"",
    ""probability"": 18
  },
  ""48_hours"": {
    ""location"": ""Wilmington NC"",
    ""probability"": 5
  },
  ""72_hours"": {
    ""location"": ""Myrtle Beach"",
    ""probability"": 4
  },
  ""96_hours"": {
    ""location"": ""Myrtle Beach"",
    ""probability"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '2%', 'in 96h': '7%'}"
