response,ground_truth
No.,No
No,No
No,No
No.,No
No.,No
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
None,Storm-surge and tropical‐storm watches south of Port Mansfield TX to the Mouth of the Rio Grande
None,Hurricane Watch south of Port Mansfield TX to the Mouth of the Rio Grande; Storm-Surge Watch south of Port Mansfield to Mouth of Rio Grande
None,Port Mansfield TX to Mouth of the Rio Grande (T.S. Watch); South of Port Mansfield TX to Mouth of Rio Grande (Hurricane Watch)
None,Port Mansfield TX northward to High Island TX (Storm Surge Watch); Boca De Catan MX to Port Mansfield TX and north of San Luis Pass to High Island TX (Tropical Storm Watch); North of Port Mansfield to San Luis Pass TX (Hurricane Watch)
None,"Storm Surge Watch Port Mansfield TX to High Island TX; Hurricane Watch north of Port Mansfield to San Luis Pass; Tropical Storm Watch Mouth of Rio Grande to Port Mansfield and north of San Luis Pass to High Island, and Boca De Catan MX to Mouth of Rio Grande"
None,Storm-surge warning Port Mansfield to High Island TX; Hurricane warning Port Mansfield to Sargent TX; Tropical-storm warning north of Sargent to High Island TX
Corpus Christi to Morgan City,Hurricane Warning Port Mansfield to Sargent TX; Tropical Storm Warning north of Sargent to High Island TX and south of Port Mansfield to Mouth of Rio Grande; Storm-Surge Warning Port Mansfield to High Island TX
None,Port Mansfield TX to Matagorda TX (Hurricane Warning); North of Matagorda to High Island TX and south of Port Mansfield to Mouth of Rio Grande (T.S. Warning); Port Mansfield to San Luis Pass TX (Storm Surge Warning)
None,None in effect yet (warnings anticipated for Texas coast by Thursday morning)
None,None in effect
"25.9N, 95.4W","26.7N, 96.0W"
"24.7N, 93.9W","25.2N, 94.6W"
"23.2N, 92.8W","24.0N, 93.3W"
"21.6N, 92.6W","21.9N, 92.6W"
"21.5N, 92.5W","21.5N, 92.5W"
NW,NW
NNW,NW
N,NNW
NW,NW
NW,NW
9,10 mph
10,10 mph
10,10 mph
2,2 mph
9,9 mph
"Texas, Louisiana","Texas coast from Port Mansfield to High Island and adjacent Gulf waters, with effects extending into southwestern Louisiana"
Texas,"Entire middle and upper Texas coast and portions of southwestern Louisiana likely to experience hurricane or tropical-storm conditions, life-threatening storm surge, and extreme rainfall"
Louisiana,Texas coast from the Rio Grande to High Island with highest threat between Port Mansfield and Matagorda
Yucatan Peninsula,"Central and southern Texas Gulf Coast, with secondary impacts possible in southwest Louisiana"
Louisiana,middle and upper Texas coast and adjacent southwest Louisiana coast
"The closest weather forecast location to Toledo-Lucas County Port, OH, in the table provided is:

GFMX 270N 960W",None
"The closest weather forecast location to Toledo-Lucas County Port, OH in the table is:

GFMX 270N 960W",None (no Great Lakes points listed in wind-probability table)
GFMX 270N 960W,Not listed (no Great Lakes sites included in probability table)
