response,ground_truth
No,No
Yes,No
No,No
No,No
Yes,No
No,No
No,No
No,No
No,No
No,Yes
A,A.
C. Hurricane,A.
B,A.
B,B.
C. Hurricane,A.
B. Tropical Storm,A.
B,A.
A,A.
A,A.
A,A.
C. Hurricane,B.
B,B.
C. Hurricane,A.
C. Hurricane,A.
C,A.
B,A.
A,A.
A,A.
A,A.
A,A.
"Lake  Charles, Louisiana to  Ocean Springs, Mississippi.",None
Morgan City to Ocean Springs,"East of the mouth of the Pearl River to Bay St. Louis, MS (TS Watch – not affecting Port Freeport)"
None,"High Island, TX to Sabine Pass (Storm Surge Watch)"
None,"San Luis Pass to west of High Island, TX"
None,None
None,None in effect (watches for northern Gulf Coast expected to be issued Wednesday)
Jamaica to Altamaha Sound Georgia,Current watches confined to portions of western Cuba; none along the Texas coast
None,None in effect along the U.S. Gulf Coast
None,Hurricane Watch for Pinar del Río & Artemisa (Cuba) and Isle of Youth; Tropical Storm Watch for La Habana (Cuba)
None,"Hurricane Watch for the Cuban provinces of Pinar del Rio, Artemisa and Isle of Youth; Tropical Storm Watch for La Habana, Cuba"
Morgan City to Panama City,"West of High Island to Sargent, Texas"
None,"Tropical Storm Warning – West of High Island to Sargent, TX; Hurricane Warning – High Island, TX to Morgan City, LA"
Galveston to Morgan City,"San Luis Pass, TX to Sabine Pass (Tropical Storm Warning)"
Havana to Morgan City,"High Island, TX to Grand Isle, LA (hurricane watch area east of the port)"
None,None
None,None for U.S. coast at this advisory
Jamaica to Louisiana,Hurricane and Tropical-Storm warnings in effect for the northeastern Yucatan Peninsula; none along the U.S. Gulf Coast at this time
None,None in effect along the U.S. Gulf Coast
Yucatan to Alabama,Tropical Storm Warning for the Cayman Islands
None,Tropical Storm Warning for the Cayman Islands
"26.2N, 93.6W","27.5N, 93.8W"
"24.4N, 93.1W","25.3N, 93.5W"
"23.0N, 91.3W","23.7N, 92.3W"
"21.8N, 88.8W","22.3N, 90.2W"
"20.0N, 85.7W","21.1N, 87.4W"
"18.5N, 83.5W","19.2N, 84.5W"
"17.1N, 80.6W","17.8N, 82.0W"
"16.1N, 79.2W","16.5N, 79.6W"
"16.9N, 77.8W","16.4N, 78.4W"
"16.7N, 76.6W","16.9N, 76.9W"
NNW,N
NW,NNW
WNW,NW
NW,NW
WWN,NW
WNW,WNW
WNW,WNW
W,WNW
WNW,WNW
WWN,WNW
12,12 mph
13,12 mph
17,15 mph
17,17 mph
16,17 mph
16,17 mph
7,15 mph
7,8 mph
9,9 mph
10,10 mph
Louisiana,"Northern Gulf Coast from High Island, TX eastward to the Mississippi coast, with greatest impact in southwest Louisiana"
"Louisiana, Mississippi","Northern Gulf Coast from High Island, TX eastward across Louisiana to Mississippi"
"Louisiana, Texas",Northern and western Gulf Coast from the upper Texas coast eastward to Mississippi/Alabama
Gulf Coast,upper Texas coast east of Port O’Connor through Louisiana and Mississippi coasts
"Yucatan Peninsula, Western Cuba, Louisiana, Texas",Greatest impacts expected from the TX-LA border eastward to the MS coast.
Yucatan Peninsula,Northern Gulf Coast from upper Texas coast eastward through Louisiana and Mississippi
Yucatan Peninsula,"Greatest impact expected from southeast Texas waters eastward across Louisiana, Mississippi, and Alabama coasts"
"Yucatan Peninsula, Western Cuba, Florida, Southeastern United States","Northern Yucatan Peninsula Tuesday, then the north-central Gulf Coast from Texas-Louisiana border eastward to Alabama late Thursday into Friday"
Yucatan Peninsula,"Western Cuba, southeastern Gulf of Mexico, and northern Gulf Coast from Louisiana eastward to Mississippi/Alabama"
Yucatan Peninsula,"North-western Caribbean, Yucatan Channel, eastern Gulf of Mexico, and north-west Gulf coast from the upper Texas coast eastward to the Florida Panhandle"
GFMX 280N 950W,FREEPORT TX
GFMX 280N 950W,FREEPORT TX
GFMX 280N 950W,FREEPORT TX
GFMX 280N 950W,FREEPORT TX
GFMX 280N 950W,FREEPORT TX
GFMX 280N 950W,FREEPORT TX
GFMX 280N 950W,FREEPORT TX
GFMX 280N 950W,FREEPORT TX
GFMX 280N 950W,FREEPORT TX
GFMX 280N 950W,FREEPORT TX
11,11%
43,43%
29,29%
26,26%
22,22%
34,34%
20,20%
15,15%
12,12%
8,8%
0,0%
6,6%
7,7%
4,4%
4,4%
12,12%
5,5%
4,4%
3,3%
3,3%
N/A,6
39,48
26,48
44,48
22,96
84,60
88,120
96,120
96,120
120,120
N/A,N/A
39,36
N/A,48
N/A,48
N/A,72
26,60
102,120
N/A,120
N/A,120
N/A,120
11,9%
39,43%
29,29%
26,11%
22,22%
34,34%
20,20%
15,15%
12,12%
8,8%
C,A.
C,C.
A,A.
C,C.
D,D.
A,A.
"C. Tampa Port Authority, FL",D.
D,C.
A,B.
"B. Tampa Port Authority, FL",C.
High Island Texas to Morgan City Louisiana,"Northern Gulf Coast from High Island, TX eastward to the Mississippi coast, with greatest impact in southwest Louisiana"
High Island Texas to Morgan City Louisiana,"Northern Gulf Coast from High Island, TX eastward across Louisiana to Mississippi"
"Morgan City, Louisiana to Mississippi/Alabama border",Northern and western Gulf Coast from the upper Texas coast eastward to Mississippi/Alabama
High Island Texas to Grand Isle Louisiana,upper Texas coast east of Port O’Connor through Louisiana and Mississippi coasts
northeastern Gulf Coast to Lower Mississippi Valley,Greatest impacts expected from the TX-LA border eastward to the MS coast.
northeastern to northern Gulf Coast,Northern Gulf Coast from upper Texas coast eastward through Louisiana and Mississippi
Tulum Mexico to Progresso Mexico,"Greatest impact expected from southeast Texas waters eastward across Louisiana, Mississippi, and Alabama coasts"
