response,ground_truth
Yes.,Yes
Yes,Yes
Yes,Yes
Yes.,Yes
B,A.
B,A.
B,A.
B,A.
B. Tropical Storm,B.
A,B.
B,B.
B,B.
None,None
None,None
None,None
None,None
None,Savannah River to Little River Inlet South Carolina
None,"Savannah River to Little River Inlet, South Carolina (includes Charleston area)"
None,"Savannah River to Little River Inlet, South Carolina (includes Charleston)"
None,"Savannah River to Little River Inlet, South Carolina"
"30.9N, 79.4W","31.0N, 79.5W"
"30.0N, 78.0W","30.3N, 78.5W"
"28.8N, 75.1W","29.0N, 75.9W"
"28.5N, 74.7W","28.5N, 74.7W"
Stationary,Stationary (expected to begin NNW overnight)
NW,NW
WNW,WNW
WNW,WNW
Stationary,0 mph
14,13 mph
13,12 mph
13,13 mph
"South Carolina

North Carolina

Virginia",Entire central and northern South Carolina coast and eventually southeastern North Carolina
"North Carolina

South Carolina

Georgia

Florida

Bermuda",Southeastern South Carolina and southeastern North Carolina coasts
"Carolinas, Mid Atlantic","Georgia and South Carolina coasts, extending northward into southeastern North Carolina"
"North Carolina, Virginia, Maryland","Georgia coast, entire South Carolina coast, extending into southeastern North Carolina"
CHARLESTON SC,CHARLESTON SC
CHARLESTON SC,CHARLESTON SC
Charleston SC,CHARLESTON SC
Charleston SC,CHARLESTON SC
45,45%
42,42%
48,48%
48,48%
8,8%
6,6%
10,10%
10,10%
120,120
86,120
144,30
120,30
96,48
24,48
120,42
120,48
31,45%
23,42%
48,24%
48,24%
D,D.
B,B.
D,D.
D.,D.
Savannah River to Little River Inlet,Entire central and northern South Carolina coast and eventually southeastern North Carolina
Savannah River to Little River Inlet,Southeastern South Carolina and southeastern North Carolina coasts
Savannah River to Little River Inlet,"Georgia and South Carolina coasts, extending northward into southeastern North Carolina"
Savannah River to Little River Inlet,"Georgia coast, entire South Carolina coast, extending into southeastern North Carolina"
B,B.
A. Tropical Depression,A.
A,A.
A,A.
C,C.
C,A.
"D. Port of Charleston, SC",D.
C,C.
Carolina Coast,Entire central and northern South Carolina coast and eventually southeastern North Carolina
Carolina,Southeastern South Carolina and southeastern North Carolina coasts
South Carolina,"Georgia and South Carolina coasts, extending northward into southeastern North Carolina"
North Carolina Coast,"Georgia coast, entire South Carolina coast, extending into southeastern North Carolina"
36,15
None,16
63,42
66,45
None,48
None,36
36,60
48,24
D,D.
C,D.
D,D.
D,D.
D,D.
B,C.
B,C.
B,C.
D. 48 hours or more,D.
C. 24-48 hours,D.
D. 48 hours or more,C.
D. 48 hours or more,C.
Yes.,Yes
Yes,Yes
Yes,Yes
Yes,Yes
B. 0-24 Hours,A.
B,A.
D. 48 hours or more,B.
D. 48 hours or more,B.
12,15
24,16
24,42
24,45
A,A.
A,B.
A,A.
A,A.
B,B.
B,B.
B,B.
B,B.
D,C.
B,B.
B,B.
A,D.
Life-threatening surf and rip current conditions and an isolated tornado.,Dangerous surf and rip currents; isolated tornadoes near the coast during the early stages of landfall.
"Tornadoes, rip currents",Dangerous surf and rip currents along area beaches which could hamper port small-craft operations.
Life-threatening surf and rip current conditions,High surf and dangerous rip currents along area beaches
Tornadoes are possible as the storm approaches.,Dangerous surf and rip currents; minor beach erosion.
"```json
{
  ""12_hours"": {
    ""Savannah River to Little River Inlet, SC"": 13
  },
  ""Beaufort MCAS"": 27
  },
  ""24_hours"": {
    ""Savannah River to Little River Inlet, SC"": 1 SC"": 18,
    ""Beaufort MCAS"": 27,
    ""Charleston SC"": 21,
    ""Georgetown SC"": 12,
    ""Myrtle Beach"": 12
  },
  ""48_hours"": {
    ""Beaufort MCAS"": 4,
    ""Charleston SC"": 8,
    ""Georgetown SC"": 10,
    ""Myrtle Beach"": 13,
    ""Savannah GA"": 4,
    ""Georgetown SC"": 12,
    ""Savannah River to Little River Inlet, SC"": 13
  },
  ""72_hours"": {
    ""Beaufort MCAS"": 1,
    ""Charleston SC"": 3,
    ""Georgetown SC"": 10,
    ""Myrtle Beach"": 13,
    ""Savannah GA"": 4,
    ""Georgetown SC"": 5,
    ""Savannah River to Little River Inlet, SC"": 3
  },
  ""96_hours"": {
    ""Beaufort MCAS"": 1,
    ""Charleston SC"": 2,
    ""Georgetown SC"": 1,
    ""Myrtle Beach"": 1,
    ""Savannah GA"": 1,
    ""Savannah River to Little River Inlet, SC"": 1
  }
}
```","{'in 12h': '10%', 'in 24h': '21%', 'in 48h': '3%', 'in 72h': '2%', 'in 96h': '0%'}"
"```json
{
  ""Atlanta GA"": {
    ""12hr"": 0,
    ""24hr"": 0,
    ""48hr"": 1,
    ""72hr"": 1,
    ""96hr"": 1
  },
  ""Augusta GA"": {
    ""12hr"": 2,
    ""24hr"": 5,
    ""48hr"": 4,
    ""72hr"": 2,
    ""96hr"": 1
  },
  ""BEAUFORT MCAS"": {
    ""12hr"": 16,
    ""24hr"": 12,
    ""48hr"": 5,
    ""72hr"": 1,
    ""96hr"": 0
  },
  ""Charleston SC"": {
    ""12hr"": 22,
    ""24hr"": 10,
    ""48hr"": 6,
    ""72hr"": 1,
    ""96hr"": 1
  },
  ""Daytona Beach"": {
    ""12hr"": 0,
    ""24hr"": 1,
    ""48hr"": 1,
    ""72hr"": 1,
    ""96hr"": 0
  },
  ""GAINESVILLE FL"": {
    ""12hr"": 0,
    ""24hr"": 1,
    ""48hr"": 1,
    ""72hr"": 1,
    ""96hr"": 0
  },
  ""GEORGETOWN SC"": {
    ""12hr"": 14,
    ""24hr"": 9,
    ""48hr"": 9,
    ""72hr"": 3,
    ""96hr"": 0
  },
  ""Jacksonville"": {
    ""12hr"": 1,
    ""24hr"": 2,
    ""48hr"": 1,
    ""72hr"": 1,
    ""96hr"": 0
  },
  ""Kings Bay GA"": {
    ""12hr"": 2,
    ""24hr"": 3,
    ""48hr"": 1,
    ""72hr"": 1,
    ""96hr"": 1
  },
  ""Little River"": {
    ""12hr"": 7,
    ""24hr"": 5,
    ""48hr"": 8,
    8,
    ""72hr"": 4,
    ""96hr"": 2
  },
  ""MAYPORT NS FL"": {
    ""12hr"": 2,
    ""24hr"": 2,
    ""48hr"": 1,
    ""72hr"": 1,
    ""96hr"": 1
  },
  ""Myrtle Beach"": {
    ""12hr"": 10,
    ""24hr"": 6,
    ""48hr"": 8,
    ""72hr"": 4"": 1,
    ""96hr"": 1
  },
  ""Savannah GA"": {
    ""12hr"": 8,
    ""24hr"": 9,
    ""48hr"": 4,
    ""72hr"": 1,
    ""96hr"": 0
  },
  ""Waycross GA"": {
    ""12hr"": 1,
    ""24hr"": 2,
    ""48hr"": 2,
    ""72hr"": 1,
    ""96hr"": 1
  }
}
```","{'in 12h': '1%', 'in 24h': '23%', 'in 48h': '39%', 'in 72h': '40%', 'in 96h': '41%'}"
"```json
{
  ""probability_34kt"": {
    ""12_hours"": 2,
    ""24_hours"": 5,
    ""48_hours"": 14,
    ""72_hours"": 21,
    ""96_hours"": 26
  }
}
```","{'in 12h': '0%', 'in 24h': '4%', 'in 48h': '13%', 'in 72h': '6%', 'in 96h': '0%'}"
"```json
{
  ""12 hours"": 1,
  ""24 hours"": 1,
  ""48 hours"": 1,
  ""72 hours"": 0,
  ""96 hours"": 0
}
```","{'in 12h': '0%', 'in 24h': '4%', 'in 48h': '41%', 'in 72h': '47%', 'in 96h': '47%'}"
,None
,None
,None
,None
,None
,None
,None
,None
,None
,None
,None
,None
,0
,0
,0
,0
,None
,None
,None
,None
,None
,None
,None
,None
,A.
,A.
,A.
,A.
