response,ground_truth
Yes,Yes
B,B.
B,A.
None,West coast of Florida from Anclote River southward to Englewood
None,None
"27.7N, 83.5W","27.7N, 83.5W"
E,E
8,8 mph
"Florida, Georgia, South Carolina, North Carolina","Central west coast of Florida including Tampa Bay, Sarasota, and Manatee County shoreline"
TAMPA FL,TAMPA FL
17,13%
0,<1%
N/A,24
N/A,N/A
N/A,13%
B,B.
West-central Florida to east-central Florida,"Central west coast of Florida including Tampa Bay, Sarasota, and Manatee County shoreline"
A,A.
A,A.
South Carolina,"Central west coast of Florida including Tampa Bay, Sarasota, and Manatee County shoreline"
42,6
None,20
C,D.
B,C.
B,B.
No,No
C,A.
10,6
B,B.
B,A.
D,C.
Tornadoes,Brief tornado or waterspout threat in outer rainbands; lightning and reduced visibility may disrupt cargo and vessel operations.
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 1,
    ""in 48h"": 2,
    ""in 72h"": 4,
    ""in 96h"": 0
  }
}
```","{'in 12h': '8%', 'in 24h': '5%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
31-07-2017,None
01-08-2017,None
03-08-08-2017,None
5,0
2,None
2,None
B. 1-10 vessels,A.
