response,ground_truth
No,Yes
Yes,Yes
Yes,Yes
Yes,Yes
A,A.
B,A.
B,A.
B. Tropical Storm,B.
B,B.
B,B.
B,B.
None,"Hurricane Watch from north of Surf City, NC to Ocracoke Inlet, NC; Storm Surge Watch Surf City to Bogue Inlet and portions of Pamlico/Albemarle Sounds"
None,"Surf City, NC to Duck, NC; Chesapeake Bay north of Windmill Point to Smith Point; Tidal Potomac south of Colonial Beach; remainder of Pamlico and Albemarle Sounds"
None,"Storm Surge Watch from Surf City NC to Duck NC, Chesapeake Bay north of Windmill Point to Smith Point, Tidal Potomac south of Colonial Beach, remainder of Albemarle and Pamlico Sounds"
North Carolina to Massachusetts,"Surf City NC to Chincoteague VA, including Albemarle & Pamlico Sounds and Chesapeake Bay south of Smith Point"
North Carolina to Massachusetts,"Tropical Storm Warning from Cape Fear, NC to Fenwick Island, DE including Albemarle & Pamlico Sounds, Chesapeake Bay south of North Beach and the tidal Potomac south of Cobb Island; Storm Surge Warning Bogue Inlet, NC to Chincoteague, VA"
None,"Cape Fear, NC to Fenwick Island, DE including Albemarle & Pamlico Sounds, tidal Potomac south of Cobb Island, and Chesapeake Bay south of North Beach"
None,"Tropical Storm Warning from Cape Fear NC to Fenwick Island DE, including Albemarle & Pamlico Sounds, lower Chesapeake Bay and lower Tidal Potomac"
None,"Cape Fear NC to Fenwick Island DE, including Albemarle & Pamlico Sounds and Chesapeake Bay south of Smith Point"
"32.7N, 76.0W","32.9N, 76.3W"
"30.5N, 75.0W","30.5N, 75.0W"
"29.2N, 75.9W","29.2N, 75.9W"
"28.7N, 75.9W","28.7N, 75.9W"
NNW,NNW
N,N (forecast to bend NW-N)
N,N
N,N
12,13 mph
14,14 mph
8,8 mph
9,9 mph
"Carolinas

Mid Atlantic Bight","North Carolina coast, southeastern Virginia, and the Delmarva Peninsula"
"Carolinas, Mid-Atlantic","Southeastern North Carolina through the mid-Atlantic coast from South Santee River, SC to southern New Jersey"
