response,ground_truth
Yes.,No
Yes,Yes
Yes,No
Yes.,No
Yes.,No
Yes.,No
No,Yes
Yes,No
C. Hurricane,B.
C. Hurricane,B.
C. Hurricane,B.
B,B.
B,A.
B,A.
B. Tropical Storm,A.
A,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
B,A.
B,A.
B,A.
B. Tropical Storm,A.
A,A.
None,"Chassahowitzka FL to Anna Maria Island FL, including Tampa Bay"
North Carolina to Massachusetts,"Chassahowitzka to Anna Maria Island, FL including Tampa Bay"
None,"Chassahowitzka to Anna Maria Island FL, including Tampa Bay"
None,"Suwannee River to Anna Maria Island FL, including Tampa Bay (TS Watch); Navarre FL to Anna Maria Island FL including Tampa Bay (Storm Surge Watch)"
Boca Grande to the North Carolina/Virginia border,No U.S. watches yet – hurricane watch expected later for portions of the northeastern Gulf Coast
Florida-Georgia border to North Carolina-Virginia border,None issued for the U.S. coastline yet (warnings confined to western Cuba and Yucatan)
Florida/Georgia border to North Carolina/Virginia border.,Coast of Mexico from Tulum to Cabo Catoche
None,"Tulum to Cabo Catoche, Mexico (Tropical Storm Watch)"
None,N/A for Tampa Bay; hurricane and TS warnings confined to FL Panhandle–Suwannee River
None,Hurricane Warning from Alabama/Florida border to Suwannee River FL; Tropical Storm Warning from Alabama/Florida border to Chassahowitzka FL (north of the port)
Cuba to South Carolina,Hurricane Warning from AL/FL border to Suwannee River FL; Tropical Storm Warning Suwannee River to Chassahowitzka FL; Storm-Surge Warning Okaloosa/Walton Co. Line to Anclote River FL
None,None along west-central Florida as of this advisory
None,Tropical-storm warnings limited to western Cuba and the Yucatan (Mexico) coast at this time
None,None issued for the U.S. coastline yet
None,Cuban provinces of Pinar del Rio and the Isle of Youth
None,Cuban provinces of Pinar del Rio and Isle of Youth (Tropical Storm Warning)
"26.6N, 86.5W","27.7N, 86.6W"
"24.5N, 86.1W","25.4N, 86.4W"
"22.7N, 85.2W","23.6N, 85.7W"
"20.9N, 85.1W","21.7N, 85.1W"
"19.9N, 85.4W","20.1N, 85.5W"
"18.9N, 86.8W","19.2N, 86.9W"
"18.3N, 86.6W","18.4N, 87.1W"
"18.0N, 86.6W","18.0N, 86.6W"
N,N
NNW,N
N,NNW
N,N
N,N
N,North (expected to resume slow northward motion)
N,NW
NW,NW
12,12 mph
12,12 mph
12,12 mph
7,7 mph
5,5 mph
3,"Stationary now, forecast to accelerate to ~7–10 mph"
6,5 mph
6,6 mph
"Carolinas, Mid-Atlantic","Northeastern Gulf Coast from Alabama/Florida border to Cedar Key, with surge reaching as far south as Tampa Bay"
"Carolinas

Mid-Atlantic

Northeast","Northeastern Gulf Coast from Alabama/Florida border across the Florida Panhandle and Big Bend, extending southward to the Tampa Bay region"
"Florida
Georgia
South Carolina
North Carolina
Virginia
Maryland
New Jersey
New York","Eastern Gulf Coast from Alabama through Florida Panhandle and Big Bend, with surge/watch area extending southward to Tampa Bay region"
"Florida

North Carolina

South Carolina

Virginia",Eastern Gulf Coast from the Tampa Bay area northward through the Florida Panhandle and Big Bend
"Gulf Coast, Southeast Coast",Eastern Gulf of Mexico from west-central Florida northward to the Florida Panhandle and Alabama coast
"Georgia
South Carolina
North Carolina","Entire northeast and north-central U.S. Gulf Coast from Louisiana to the Florida Big Bend, with effects extending onto the west-central Florida peninsula"
"Gulf Coast, Eastern Seaboard","Eastern Gulf Coast from west-central Florida northward to Louisiana, greatest threat Florida Panhandle"
"Yucatan Peninsula
Louisiana
Texas
Mississippi
Alabama
Florida Panhandle
Florida West Coast
Georgia
South Carolina
North Carolina",north-central Gulf Coast from southeast Louisiana eastward to the Florida Big Bend and Panhandle
CEDAR KEY FL,TAMPA FL
"Tampa, FL",TAMPA FL
Cozumel,TAMPA FL
Tampa,TAMPA FL
Tampa Bay,TAMPA FL
Tampa,TAMPA FL
Daytona Beach International Airport,TAMPA FL
"Tampa, FL",TAMPA FL
The cumulative probability of 345.,9%
"The data provided does not include specific information for Manatee County Port, FL. However, based on the nearby locations, we can use the probabilities for Bradenton, FL (which is in Manatee County) as a proxy. Since the data for Bradenton, FL is not directly provided, we need to estimate based on the closest available data points.

Given the lack of direct data, we cannot provide an exact cumulative probability for Manatee County Port, FL. Therefore, the cumulative probability cannot be determined from the given data.",24%
"The data provided does not include specific information for Manatee County Port, FL. Therefore, it is not possible to determine the cumulative probability of 34-kt wind arrival at Manatee County Port, FL within the next 5 days from the given information.",32%
0.42,39%
0.13,41%
"The cumulative probability of 34-kt wind arrival at Manatee County Port, FL within the next 5 days is not directly provided in the given data. However, based on the closest relevant data point, which is for Whiting Field FL (about 30 miles NE of Manatee County Port, FL), the cumulative probability is:

41",17%
"The cumulative probability of 34-kt wind arrival at Manatee County Port, FL within the next 5 days is not provided in the given data.",8%
"The provided data does not include specific information for Manatee County Port, FL. Therefore, therefore, it is not possible to determine the cumulative probability of 34-kt wind arrival at that specific to that location.",8%
"The data provided does not include specific information for Manatee County Port, FL. Therefore, I cannot calculate the cumulative probability of 50-kt wind arrival at Manatee County Port, FL within the next 5 days based on the given information.",0% (<3%)
0,0%
"The data provided does not include specific information for Manatee County Port, FL. Therefore, I cannot calculate the cumulative probability of 50-kt wind arrival for that location based on the given information.",<3%
0.00,4%
"The cumulative probability of 50-kt wind arrival at Manatee County Port, FL within the next 5 days is 1.",9%
0.04,3%
0.04,<3%
0,<1%
53,36
0,72
48,33
72,60
36,72
17,96
24,96
0,120
48,
