response,ground_truth
No,No
No,No
No,No
No,Yes
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
None,"Surf City to Duck, NC including Pamlico and Albemarle Sounds"
None,"Surf City NC to Duck NC, including Pamlico and Albemarle Sounds"
North Carolina to Massachusetts,"Surf City to Duck, NC including Pamlico and Albemarle Sounds"
North Carolina to Massachusetts,"Surf City, NC to Duck, NC including Pamlico and Albemarle Sounds"
None,"Surf City to Duck, NC including Pamlico and Albemarle Sounds"
North Carolina to Massachusetts,"Surf City NC to Duck NC, including Pamlico and Albemarle Sounds"
None,None
None,None
"31.8N, 77.0W","32.4N, 76.9W"
"30.3N, 77.4W","30.5N, 77.4W"
"28.9N, 77.9W","29.4N, 77.7W"
"28.4N, 78.6W","28.4N, 78.6W"
NNE,NNE
NNE,NNE
NE,NNE
NNE,NNE
9,10 mph
9,9 mph
14,13 mph
13,13 mph
North Carolina,"Southeast and Mid-Atlantic coastline from Georgia through North Carolina, with swell and rip-current risk as far north as New Jersey"
"Carolinas, Mid-Atlantic","Southeast and Mid-Atlantic coastline from Florida through North Carolina, with swells extending northward to New Jersey and Delaware coasts"
"Carolinas, Mid-Atlantic","Southeast U.S. and Mid-Atlantic coasts, especially coastal North Carolina"
North Carolina,"East-central Florida northward through the southeast and mid-Atlantic coasts, including New Jersey and the southern New England offshore waters"
CAPE HENLOPEN,CAPE HENLOPEN DE
CAPE HENLOPEN,CAPE HENLOPEN DE
Philadelphia,PHILADELPHIA
ATLANTIC CITY,PHILADELPHIA
X,7%
0,10%
3,3%
3,3%
0,0%
0,<3%
0,0%
0,0%
N/A,72
N/A,72
N/A,72
N/A,72
N/A,
N/A,0
N/A,
N/A,
N/A,7%
N/A,10%
3,2%
3,2%
B,D.
"C. Port of Brunswick, GA",D.
D,C.
B,A.
Outer Banks North Carolina to Pamlico Sound North Carolina,"Southeast and Mid-Atlantic coastline from Georgia through North Carolina, with swell and rip-current risk as far north as New Jersey"
Surf City to Duck,"Southeast and Mid-Atlantic coastline from Florida through North Carolina, with swells extending northward to New Jersey and Delaware coasts"
Surf City to Duck NC,"Southeast U.S. and Mid-Atlantic coasts, especially coastal North Carolina"
Surf City to Duck,"East-central Florida northward through the southeast and mid-Atlantic coasts, including New Jersey and the southern New England offshore waters"
B,B.
B,B.
B,B.
A,A.
B,B.
A,D.
B,C.
"C. South Jersey Port Corp, NJ",A.
North Carolina,"Southeast and Mid-Atlantic coastline from Georgia through North Carolina, with swell and rip-current risk as far north as New Jersey"
Southeast Coast,"Southeast and Mid-Atlantic coastline from Florida through North Carolina, with swells extending northward to New Jersey and Delaware coasts"
Carolina,"Southeast U.S. and Mid-Atlantic coasts, especially coastal North Carolina"
