response,ground_truth
Yes,No
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes.,Yes
C. Hurricane,A.
C. Hurricane,A.
B,A.
C. Hurricane,A.
C. Hurricane,C.
B. Tropical Storm,C.
C. Hurricane,B.
B. Tropical Storm,B.
B,A.
B,A.
C,A.
B. Tropical Storm,A.
B,B.
C. Hurricane,C.
C. Hurricane,B.
C,B.
C. Hurricane,A.
B. Tropical Storm,A.
B,A.
B,A.
Savannah to  East Cape Hatteras,"Tropical Storm Watch from Watch Hill RI to Stonington ME, including Martha’s Vineyard, Nantucket, and Block Island"
Florida to North Carolina,"Ocracoke Inlet NC to Watch Hill RI including Long Island Sound, Chesapeake Bay, Tidal Potomac and Delaware Bay (Tropical Storm Watch)"
Florida/Georgia border to North Carolina/Virginia border,Storm-Surge Watch from Jupiter Inlet FL to Ponte Vedra Beach FL and from Edisto Beach SC to Cape Fear NC
Florida/Georgia border to North Carolina/Virginia border,"Tropical Storm Watch north of Ponte Vedra Beach, FL to South Santee River, SC; Storm Surge Watch Jupiter Inlet to Ponte Vedra Beach, FL"
None,"Hallandale Beach to south of Boca Raton, FL"
Jupiter Inlet to Ponte Vedra Beach to the North Carolina-Virginia border.,"Hallandale Beach to south of Boca Raton, FL"
North Carolina to Massachusetts,"East coast of Florida from Ocean Reef to Sebastian Inlet, including Lake Okeechobee"
Haiti to North Carolina,East coast of Florida from Ocean Reef to Sebastian Inlet (includes Port Everglades area)
Jamaica to North Carolina,"Tropical Storm Watch for the Northwestern Bahamas (Andros Island, New Providence, Eleuthera, Abacos, Berry Islands, Grand Bahama, Bimini)"
None,"Tropical-storm watches presently limited to the central Bahamas (Cat Island, the Exumas, Long Island, Rum Cay, San Salvador)"
North Carolina to New Jersey,Tropical Storm Warning Flagler/Volusia County Line FL northward to west of Watch Hill RI; Hurricane Warning South Santee River SC to Surf City NC
None,Sebastian Inlet FL to Ocracoke Inlet NC (Tropical Storm Warning); Edisto Beach SC to Cape Fear NC (Storm-surge warning)
None,"Tropical Storm Warning from Hallandale Beach FL to South Santee River SC, including Lake Okeechobee"
North Carolina to Maine,"Hurricane Warning Boca Raton, FL to Volusia/Flagler County Line, FL; Tropical Storm Warning north of Ocean Reef to south of Boca Raton, FL and Lake Okeechobee"
None,"North of Ocean Reef to south of Boca Raton, FL (tropical-storm) ; Boca Raton to Volusia/Flagler County line, FL (hurricane)"
North of Deerfield Beach Florida to the Volusia/Brevard County Florida border.,"North of Ocean Reef to south of Boca Raton, FL"
North Carolina to New England,None along Florida (Hurricane Warnings confined to the Bahamas)
Haiti to North Carolina.,Hurricane Warning for the Northwestern Bahamas (none yet for Florida)
"The coastal area under Tropical Storm and Hurricane warning is:

Jamaica to North Carolina","Tropical Storm Warning for Puerto Rico, U.S./British Virgin Islands, Dominican Republic, Haiti north coast, Turks & Caicos, Southeastern and Central Bahamas"
None,"Tropical-storm warnings extend from Puerto Rico and the U.S./British Virgin Islands westward across all of Hispaniola, Turks & Caicos, and the southeastern Bahamas"
"29.7N, 79.9W","30.2N, 80.1W"
"27.8N, 79.8W","28.2N, 79.7W"
"26.3N, 79.5W","26.5N, 79.5W"
25.1N 78.7W,"25.3N, 78.9W"
23.9N 77.1W,"24.3N, 77.5W"
"22.6N, 75.7W","22.9N, 75.9W"
"20.9N, 73.3W","21.3N, 73.9W"
"19.5N, 70.6W","19.9N, 71.2W"
"17.2N, 67.9W","17.6N, 68.5W"
"16.4N, 65.6W","16.0N, 66.3W"
N,N
NNW,NNW
NW,NW
NW,NW
NW,NW
NW,NW
NW,NW
NW,NW
NW,NW
WWN,WNW
9,13 mph
9,9 mph
9,8 mph
10,9 mph
12,12 mph
15,15 mph
17,17 mph
20,20 mph
21,20 mph
23,18 mph
"South Carolina

North Carolina

Virginia

Maryland

Delaware

New Jersey",Entire U.S. Atlantic coastline from east-central Florida northward to Maine
"Florida, Georgia, South Carolina, North Carolina, Virginia","Florida east coast through the Carolinas, Mid-Atlantic and New England coasts"
"Florida
Carolina
Virginia",Entire southeast Florida coast northward through Georgia and the Carolinas
"Carolina, Virginia, Maryland, Delaware, New Jersey","Entire Florida east coast, then coastal Georgia and the Carolinas northward to New England through the 5-day period"
"SouthEast USA, Mid-Atlantic",Entire southeast Florida coastline from Miami-Dade through Palm Beach counties
"Carolinas, Mid-Atlantic",Entire southeast Florida coast from Miami-Dade through the Space Coast
"Florida, Georgia, South Carolina, North Carolina",Southeast Florida coast from the Upper Keys through Cape Canaveral and the entire Bahamas chain
"Florida, Georgia, South Carolina, North Carolina",Southeast Florida coastline from Miami-Dade through Palm Beach counties and the Northwestern/Central Bahamas
Bermuda,Southeast Florida coastline from Miami to Cape Canaveral likely to experience tropical-storm conditions
"The Bahamas
Florida
Georgia
South Carolina","northern Leeward Islands through Hispaniola, Turks & Caicos, all Bahamas, and the Florida east coast northward to the Carolinas"
Cape Hatteras,MAYPORT NS FL
Fort Lauderdale,FT LAUDERDALE FL
FORT LAUDERDALE,FT LAUDERDALE FL
FORT LAUDERDALE,FT LAUDERDALE FL
FT LAUDERDALE,FT LAUDERDALE FL
FT LAUDERDALE,FT LAUDERDALE FL
FORT LAUDERDALE,FT LAUDERDALE
FT LAUDERDALE,FT LAUDERDALE FL
Ft Lauderdale,FT LAUDERDALE
FT LAUDERDALE,FT LAUDERDALE FL
0,5%
0.0,3%
0.0,10%
