response,ground_truth
Yes,No
Yes,No
Yes,No
Yes,No
Yes,No
Yes,No
C,A.
A,A.
C,A.
B,A.
B,A.
C,A.
C,A.
C,A.
C,A.
C,A.
B,A.
C,A.
None,Hurricane Watch from Hallandale Beach to Boca Raton FL and for Lake Okeechobee; Tropical Storm Watch south of Hallandale Beach to north of Ocean Reef FL
None,None in the U.S. Virgin Islands; watches confined to Florida east coast and portions of the Bahamas.
None,Hurricane Watch: Hallandale Beach FL to Boca Raton FL and Flagler/Volusia County Line FL to Ponte Vedra Beach FL; Tropical Storm Watch: Altamaha Sound GA to Savannah River GA and portions of south FL Gulf coast
None,Hurricane Watch along Florida east coast from Hallandale Beach to the Volusia/Brevard County line; Tropical Storm Watch Hallandale Beach to north of Ocean Reef
None,"Hurricane Watch: Northwestern Bahamas and the east coast of Florida from Volusia/Brevard County Line to Hallandale Beach, including Lake Okeechobee. Tropical-storm-force watches extend north to Altamaha Sound, GA and south of Hallandale Beach to north of Ocean Reef."
None,A Tropical Storm Watch is in effect only for the north-western Bahamas
None,"Hurricane Warning the Abacos, Berry Islands & Grand Bahama Island and from Boca Raton to the Flagler/Volusia County Line FL; extensive Tropical Storm Warnings from Bimini northward along much of the Florida, Georgia and South Carolina coasts"
"The image you provided shows a map indicating storm tracks for a cyclone. However, there are no specific locations listed on this map. If you have a question about the track forecast for the cyclone shown in the image and would like me to provide an answer in the format you requested (location1 to location2), please let me know, and I'll be happy to assist you further!",None in the U.S. Virgin Islands; warnings confined to northwest Bahamas and Florida east coast.
None,"Hurricane Warning: Boca Raton FL to Flagler/Volusia County Line FL and parts of the northwestern Bahamas; Tropical Storm Warning: Hallandale Beach FL to Boca Raton FL, Flagler/Volusia County Line FL to Altamaha Sound GA, Lake Okeechobee and parts of the northwestern Bahamas"
None,Hurricane Warning for the northwestern Bahamas; Tropical Storm Warning Hallandale Beach FL to Altamaha Sound GA and Lake Okeechobee; Storm Surge Warning North Palm Beach FL to Altamaha Sound GA
None,None
None,None in effect (as of Advisory 1)
"The image you've provided is a hurricane tracking map from the National Hurricane Center. However, I cannot determine the exact coordinates of the current eye of the tropical cyclone without more specific information than what is available in this map. This map only shows the storm track and does not provide specific details about the current position or intensity of the hurricane's eye.","26.5N, 76.7W"
