response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
B,A.
A,A.
B,A.
A,A.
C,A.
C,A.
C,A.
C,A.
None,None
None,Jupiter Inlet northward to the Flagler-Volusia County line (east-central FL)
None,Tropical-storm watch in effect from Jupiter Inlet northward to the Volusia–Brevard County line (east-central Florida)
None,None
None,None
None,Northwestern Bahamas (excluding Andros Island)
None,Tropical-storm warning for the north-western Bahamas (excluding Andros Island)
"The image does not provide enough information to determine the specific location(s) under the Tropical Storm and Hurricane warning. However, it shows a map with various locations marked with symbols indicating wind speed and track forecast.",Tropical Storm Warning for the north-western Bahamas (excluding Andros Island)
"31.6N, 80.5W","25.6N, 75.2W"
"The image provided is a screenshot from the National Hurricane Center's Track Forecast Cone for a cyclone. However, without additional context or information, it's not possible to determine the current eye of the tropical cyclone as it doesn't show a specific area on the map. Typically, such information would be represented visually on a radar image, which isn't visible in this screenshot.","25.0N, 74.5W"
"The current eye of the tropical cyclone is at the following coordinates: 32.4N, 77.6W","23.8N, 74.5W"
"The image does not provide the current coordinates of the tropical cyclone's eye. It shows a track forecast cone from the National Hurricane Center, but the exact position of the cyclone's eye is not visible on this particular map.","23.7N, 74.8W"
NNW,NW (320°)
NNW,NW (305°)
NNW,NW
NNW,NW
0,6 mph
5,1 mph
Stationary,2 mph
100,8 mph
"The image you've provided is a screenshot of a hurricane track forecast map from the National Hurricane Center. The region most likely to be affected by the tropical cyclone, as indicated on this map, is Miami and the surrounding coastal areas in Florida.",Atlantic coast from central Florida northward through South Carolina
Florida,Florida east coast from Jupiter Inlet northward through Georgia and coastal South Carolina
Florida,"Entire Florida east coast, north-west Bahamas, southeast Georgia and eventually the Carolina coast"
Florida,East coast of Florida from West Palm Beach northward and the north-western Bahamas
Mayport ns fl,JACKSONVILLE
MAYPORT,JACKSONVILLE FL
Mayport,JACKSONVILLE FL
MONTGOMERY AL,JACKSONVILLE FL
2,10%
18,28%
1,27%
0.62,27%
1(14),0%
37,6%
4,6%
1,6%
0,72
1,120
17.8,72
1,120
96,N/A
1,120
49,72
1,120
10(14),10%
2,28%
29,22%
15,27%
C,C.
A,C.
C,D.
D,A.
Northwestern Bahamas,Atlantic coast from central Florida northward through South Carolina
The expected landfall location if the CT continues at the current speed and direction would be 'northwestern Bahamas'.,Florida east coast from Jupiter Inlet northward through Georgia and coastal South Carolina
location1: east-central Florida from Jupiter Inlet northward to the Volusia-Brevard County line,"Entire Florida east coast, north-west Bahamas, southeast Georgia and eventually the Carolina coast"
Location1: Northwestern Bahamas excluding Andros Island,East coast of Florida from West Palm Beach northward and the north-western Bahamas
C,B.
D,B.
A,A.
A,A.
D,A.
A,C.
A,B.
Florida,Atlantic coast from central Florida northward through South Carolina
Florida,Florida east coast from Jupiter Inlet northward through Georgia and coastal South Carolina
Tropical Storm Force Wind Speed Probabilities (Primary Graphic Product).,"Entire Florida east coast, north-west Bahamas, southeast Georgia and eventually the Carolina coast"
Miami,East coast of Florida from West Palm Beach northward and the north-western Bahamas
None,36
None,36
15,36
18,45
None,24
None,24
12,48
14,24
A,D.
D,D.
A,D.
A,D.
A,B.
C,B.
C,C.
A,B.
A,D.
D,D.
A,D.
C,D.
Yes,No
No,Yes
No.,Yes
Yes.,Yes
A,C.
A,C.
A,C.
B,C.
134,36
6,36
14,36
24,45
C,B.
B,B.
B,B.
A,B.
C,B.
D,A.
A,B.
B,A.
A,B.
C,B.
C,B.
A,A.
The image shows a map of hurricane Humberto's forecast track along with its intensity.,High surf and dangerous rip currents along area beaches impacting pilot operations and small-craft movements.
The additional hazard is the risk of flooding due to storm surges or heavy rainfall.,"High surf, dangerous rip currents, and occasional squalls affecting vessel approaches"
"The image does not provide enough information to assess any additional hazards associated with the possible future storm at Jacksonville, FL.","Very rough seas, dangerous rip currents and lowered visibility for vessel traffic beginning late Saturday."
"The image shows a track forecast cone for potential Tropical Cyclone Nine near the northwestern Bahamas, indicating that it is expected to move across the northwestern Bahamas on Friday and along or over the east coast of central Florida on Saturday.","Rough seas, dangerous rip currents and occasional lightning in squalls may disrupt vessel traffic and cargo handling"
"```json
{
    ""12h"": ""0.5"",
    ""24h"": ""0.8"",
    ""48h"": ""0.9"",
    ""72h"": ""0.95"",
    ""96h"": ""0.95""
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '4%', 'in 72h': '9%', 'in 96h': '10%'}"
"```json
{
  ""12"": {
    ""1"": ""0"",
    ""2"": ""1"",
    ""3"": ""1"",
    ""4"": ""1"",
    ""5"": ""1"",
    ""6"": ""1"",
    ""7"": ""1"",
    ""8"": ""1"",
    ""9"": ""1"",
    ""10"": ""1"",
    ""11"": ""1"",
    ""12"": ""1""
  },
  ""24"": {
    ""1"": ""0"",
    ""2"": ""1"",
    ""3"": ""1"",
    ""4"": ""1"",
    ""5"": ""1"",
    ""6"": ""1"",
    ""7"": ""1"",
    ""8"": ""1"",
    ""9"": ""1"",
    ""10"": ""1"",
    ""11"": ""1"",
    ""12"": ""1""
  },
  ""48"": {
    ""1"": ""0"",
    ""2"": ""1"",
    ""3"": ""1"",
    ""4"": ""1"",
    ""5"": ""1"",
    ""6"": ""1"",
    ""7"": ""1"",
    ""8"": ""1"",
    ""9"": ""1"",
    ""10"": ""1"",
    ""11"": ""1"",
    ""12"": ""1""
  },
  ""72"": {
    ""1"": ""0"",
    ""2"": ""1"",
    ""3"": ""1"",
    ""4"": ""1"",
    ""5"": ""1"",
    ""6"": ""1"",
    ""7"": ""1"",
    ""8"": ""1"",
    ""9"": ""1"",
    ""10"": ""1"",
    ""11"": ""1"",
    ""12"": ""1""
  },
  ""96"": {
    ""1"": ""0"",
    ""2"": ""1"",
    ""3"": ""1"",
    ""4"": ""1"",
    ""5"": ""1"",
    ""6"": ""1"",
    ""7"": ""1"",
    ""8"": ""1"",
    ""9"": ""1"",
    ""10"": ""1"",
    ""11"": ""1"",
    ""12"": ""1""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '4%', 'in 72h': '16%', 'in 96h': '25%'}"
"```json
{
    ""12h"": true,
    ""24h"": false,
    ""48h"": false,
    ""72h"": false,
    ""96h"": false
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '20%', 'in 96h': '3%'}"
"```json
{
  ""12"": 10,
  ""24"": 85,
  ""48"": 95,
  ""72"": 95,
  ""96"": 95
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '22%', 'in 96h': '25%'}"
Fri 13,None
Saturday or Saturday night,None
"The expected start of impact on freight at Jacksonville, FL is 12-09-2019.",None
"The expected start of impact on freight at Jacksonville, FL is 12-09-2019.",None
"The predicted peak impact on freight at Jacksonville, FL would be 13-09-2019.",None
"The next intermediate advisory at 200 PM EDT suggests that there will be a tropical storm watch for Jupiter Inlet to Flagler-Volusia County line by Saturday or Saturday night. However, the specific timing and intensity of the peak impact on freight at Jacksonville, FL cannot be determined from the available information in this bulletin.",None
12-SEP-2019,None
"The image provided does not contain any information about the predicted peak impact on freight at Jacksonville, FL. It contains information about a tropical storm that is expected to form near the northwestern Bahamas and move across the northwestern Bahamas on Friday, and along or over the east coast of central Florida on Saturday.",None
13-09-2019,None
"The expected end of impact on freight at Jacksonville, FL is not specified in the provided forecast or advisory from the National Hurricane Center (NHC).",None
"The message does not provide information on when the expected end of impact on freight at Jacksonville, FL will occur.",None
"The forecast does not provide information about the expected end of impact on freight at Jacksonville, FL.",None
2 or 3 days,0
2,0
36,0
"The storm is not expected to form for at least another day or two, so it is unclear how long the port's freight will be affected by the storm.",0
1,None
36,None
"The image you provided does not contain any specific information about the recovery of the port's freight in relation to this tropical disturbance. The text mentions that a Tropical Storm Watch has been issued for portions of the east-central Florida coast, but there is no indication of how many days are expected for the port's freight to recover from any potential impacts of the storm. It would be necessary to gather more information or wait for updates to determine an accurate answer.",None
"The number of days is not provided in the text. However, it is indicated that the storm will pass by on Friday and be over or along the east coast of central Florida on Saturday.",None
3,None
34,None
4,None
30,None
B,A.
C,A.
C,A.
A,A.
