response,ground_truth
Yes,Yes
A,A.
C,A.
None,Tropical Storm Watch from Anclote River to Englewood on the west coast of Florida
None,None
"The image shows a map with various elements, including a track forecast cone for a tropical cyclone named ""Tropical Depression Six"". However, the image does not provide the current eye of the tropical cyclone in coordinates. The text ""Track Forecast Cone from National Hurricane Center"" is visible, indicating that this information is related to the National Hurricane Center's forecast of the cyclone's path.","27.7N, 83.5W"
NNW,E
Stationary,8 mph
Florida,"central Florida from Tampa Bay eastward to Cape Canaveral, then north-northeast along the southeast U.S. coastline toward the Outer Banks"
Cape Canaveral,COCOA BEACH FL
1(1),19%
1(13),0%
120,12
N/A,N/A
"The peak 34-kt wind probability at Canaveral Port District, FL over the next 5 days is 1(3).",17%
D,A.
location1: central florida peninsula,"central Florida from Tampa Bay eastward to Cape Canaveral, then north-northeast along the southeast U.S. coastline toward the Outer Banks"
A,A.
C,D.
"Tropical storm force wind speeds probabilities primarily south and southwest of Panama City, Florida.","central Florida from Tampa Bay eastward to Cape Canaveral, then north-northeast along the southeast U.S. coastline toward the Outer Banks"
14,6
None,24
B,D.
A,B.
C,B.
Yes.,No
C,B.
48,6
A,B.
B,B.
A,B.
Possible high tide due to storm's approach.,Brief thunderstorms with lightning and reduced visibility in heavy downpours may interrupt cargo and passenger movements.
"{
""gale\_probability"": {
""in 12h"": ""2"",
""in 24h"": ""1"",
""in 48h"": ""1"",
""in 72h"": ""2"",
""in 96h"": ""5""
}
}","{'in 12h': '0%', 'in 24h': '17%', 'in 48h': '19%', 'in 72h': '19%', 'in 96h': '19%'}"
The image shows a tropical storm track and a forecast for Tropical Depression Six. It also includes a warning about the potential impacts on coastal areas of Florida.,8/2/2017
"The image does not provide a specific date for the predicted peak impact on freight at Canaveral Port District, FL. It only shows the general forecast and advisories for Tropical Depression Six.",8/2/2017
"The image shows a weather bulletin about Tropical Depression Six. It mentions that the depression is moving toward the east near 8 mph (13 km/h) and is expected to move offshore of the east-central Florida coast early Tuesday. There's a warning of tropical storm conditions for the west coast of Florida from Anclote River southward to Englewood. The estimated minimum central pressure is given as 1008 mb (29.77 inches). The next advisory is expected at 800 AM EDT, with the next complete advisory at 1100 AM EDT. However, there's no information about the end of impact on freight at Canaveral Port District, FL in the image provided.",8/2/2017
6,2
48,2.0
4,1.0
A,B.
