response,ground_truth
No,No
No,No
No,No
No,No
No,No
Yes,No
No,No
No,Yes
No,Yes
Yes,Yes
A,A.
A,A.
A,A.
A,A.
A,A.
A,C.
A,C.
A,C.
C,C.
C,C.
A,A.
A,A.
A,A.
C,A.
A,A.
A,B.
C,B.
A,B.
C,B.
C,A.
Nova Scotia to Newfoundland,Prince Edward Island and Magdalen Islands (Canada)
None,"Hurricane/Tropical‐storm watches confined to Nova Scotia, Prince Edward Island, Magdalen Islands and parts of Newfoundland"
None,"Hurricane Watch for Nova Scotia; Tropical-Storm Watch for Prince Edward Island, Magdalen Islands and parts of New Brunswick/Newfoundland"
None,n/a
"Charleston, SC to Wilmington, NC","North of Chincoteague VA to Fenwick Island DE, Chesapeake Bay from Smith Point to Drum Point, Tidal Potomac south of Cobb Island, Woods Hole MA to Sagamore Beach MA, Nantucket and Martha’s Vineyard MA"
"Outer Banks, North Carolina to Cape Lookout, North Carolina","North of Ponte Vedra Beach, FL to Savannah River"
Cape Lookout to Cape Hatteras,North of Ponte Vedra Beach FL to Savannah River
None,North of Ponte Vedra Beach FL to Savannah River
"Cape Sable, FL to Jupiter Inlet, FL",North of Ponte Vedra Beach FL to South Santee River SC
FL to NC,North of Ponte Vedra Beach FL to South Santee River SC
None,Eastern Nova Scotia and western Newfoundland (Hurricane Warning); Woods Hole MA to Eastport ME (Tropical Storm Warning)
None,Tropical-storm warnings for extreme SE Massachusetts and coastal Maine; hurricane warnings for eastern Nova Scotia
"Outer Banks, NC to Watch Hill, RI","Hurricane Warning Surf City NC to NC/VA border; Tropical-Storm Warning NC/VA border to Fenwick Island DE, parts of Chesapeake & Tidal Potomac, and coastal Massachusetts"
Cape Lookout to Oregon Inlet,n/a
Cape Hatteras to Jupiter Inlet,Hurricane Warning from Savannah River GA to the NC/VA border including Pamlico and Albemarle Sounds; Storm-surge warning Savannah River to Poquoson VA including Neuse & Pamlico Rivers and Hampton Roads
Cape Lookout to Cape Hatteras,"Flagler/Volusia County line, FL to Savannah River"
None,North of Ponte Vedra Beach FL to Savannah River (Tropical Storm Warning); Storm Surge Warning Sebastian Inlet FL to Surf City NC
None,North of Ponte Vedra Beach FL to Savannah River
"Jupiter Inlet, FL to Cape Lookout, NC",North of Ponte Vedra Beach FL to Altamaha Sound GA
Florida coast to North Carolina coast,Hurricane Warning Jupiter Inlet FL to Ponte Vedra Beach FL; Storm Surge Warning Lantana FL to Altamaha Sound GA
"39.7N, 68.1W","40.9N, 67.0W"
"36.9N, 72.7W","37.4N, 71.6W"
"34.6N, 76.2W","35.2N, 75.7W"
"33.1N, 78.5W","33.4N, 78.0W"
"31.7N, 79.5W","32.1N, 79.3W"
"30.2N, 79.8W","30.9N, 79.8W"
"29.2N, 79.5W","29.5N, 79.6W"
