response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,No
Yes,No
Yes,No
C,A.
C,A.
C,A.
C,A.
A,A.
A,A.
A,A.
C,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
None,"Altamaha Sound, GA to Flagler/Volusia County Line, FL (including the St. Johns River)"
Florida East Coast to Georgia Coast,Hurricane Watch from Englewood to the Anclote River FL (Tampa Bay area); no watches along the Georgia coast at this time
None,Tropical Storm Watch – lower Florida Keys from Seven Mile Bridge southward to Key West including Dry Tortugas; Little Cayman and Cayman Brac
None,None in effect for U.S. coastline at this time
None,Tropical Storm Watch for Little Cayman and Cayman Brac
None,Hurricane Watch for the Cayman Islands; Tropical-Storm Watch for Jamaica
None,Hurricane Watch – Cayman Islands; Tropical Storm Watch – Jamaica
None,None in effect as of Advisory #1
None,None
None,Hurricane Warning for Grand Cayman and parts of western Cuba; Tropical Storm Warning for lower Florida Keys; none for Georgia coast
Cuba to Florida,"Hurricane Warning – Grand Cayman and Cuban provinces of Isla de Juventud, Pinar del Río, Artemisa; Tropical Storm Warning – Cuban provinces of La Habana, Mayabeque, Matanzas"
None,None in effect for U.S. coastline at this time
None,Hurricane Warning for Grand Cayman
None,None issued for the U.S. coast at this advisory
None,None (as of advisory #3)
None,None in effect as of Advisory #1
"19.7N, 83.0W","20.3N, 83.2W"
"18.2N, 82.0W","18.2N, 82.0W"
"16.2N, 80.3W","16.2N, 80.3W"
"14.9N, 78.8W","14.9N, 78.8W"
"14.3N, 77.0W","14.3N, 77.0W"
"14.7N, 73.5W","14.7N, 73.5W"
"14.7N, 71.3W","14.7N, 71.3W"
"13.9N, 68.6W","13.9N, 68.6W"
NNW,NNW
NW,NW
WNW,WNW
WNW,WNW
W,W
W,W
WNW,WNW
WNW,WNW
13,13 mph
14,14 mph
45,12 mph
12,12 mph
16,16 mph
14,14 mph
15,15 mph
13,13 mph
Florida,Coastal Georgia and South Carolina from the Altamaha River mouth northward through Savannah and the SC Low-country
"Cuba
Florida
Georgia
South Carolina
North Carolina",Entire southeastern U.S. coastline from the Florida peninsula northward to the Georgia and South Carolina coasts lies within the day-4/5 cone of uncertainty
Florida,"Western Cuba, Cayman Islands, Florida Keys and peninsula, eastern Gulf coast, and later Georgia–South Carolina coast"
Florida,"Western Cuba Monday night/Tuesday, Florida Keys and Florida peninsula mid-week, then portions of the southeast U.S. coast (including Georgia and South Carolina) late week"
"Florida, Cuba, Jamaica, Cayman Islands, Mexico","Florida Keys and peninsula first, then Atlantic coast from NE Florida through Georgia and South Carolina late week"
Florida,Highest impact during the 5-day period expected along western Cuba and the Florida peninsula/Gulf coast; no direct coastal impacts indicated for Georgia coast in current cone.
Florida,"Central & western Caribbean, Jamaica, Cayman Islands, western Cuba, Florida peninsula (later period)"
"Cuba, Florida","Jamaica, Cayman Islands, western Cuba, and the Florida Peninsula/Gulf Coast"
SAVANNAH GA,SAVANNAH GA
SAVANNAH GA,SAVANNAH GA
SAVANNAH GA,SAVANNAH GA
SAVANNAH GA,SAVANNAH GA
SAVANNAH GA,SAVANNAH GA
SAVANNAH GA,SAVANNAH GA
SAVANNAH GA,SAVANNAH GA
SAVANNAH GA,SAVANNAH GA
33,33%
42,42%
27,27%
17,17%
15,15%
18,18%
8,8%
4,4%
33,10%
42,14%
27,8%
17,3%
15,0%
18,6%
8,0%
0,0%
72,96
48,120
72,120
96,120
72,120
96,120
120,120
N/A,120
72,120
48,120
72,120
72,120
N/A,N/A
N/A,120
N/A,
N/A,0
33,15%
42,42%
27,27%
12,17%
15,15%
18,18%
8,8%
4,4%
A,C.
A,B.
C,A.
A,C.
D,B.
C,B.
D,C.
B,D.
20.3N 83.2W to 21.8N 84.4W,Coastal Georgia and South Carolina from the Altamaha River mouth northward through Savannah and the SC Low-country
"Englewood to the Anclote River, including Tampa Bay",Entire southeastern U.S. coastline from the Florida peninsula northward to the Georgia and South Carolina coasts lies within the day-4/5 cone of uncertainty
"Seven Mile Bridge southward to Key West, including the Dry Tortugas","Western Cuba, Cayman Islands, Florida Keys and peninsula, eastern Gulf coast, and later Georgia–South Carolina coast"
western Cuba,"Western Cuba Monday night/Tuesday, Florida Keys and Florida peninsula mid-week, then portions of the southeast U.S. coast (including Georgia and South Carolina) late week"
Grand Cayman to western Cuba,"Florida Keys and peninsula first, then Atlantic coast from NE Florida through Georgia and South Carolina late week"
Jamaica to Cayman Islands,Highest impact during the 5-day period expected along western Cuba and the Florida peninsula/Gulf coast; no direct coastal impacts indicated for Georgia coast in current cone.
Jamaica to Cayman Islands,"Central & western Caribbean, Jamaica, Cayman Islands, western Cuba, Florida peninsula (later period)"
Jamaica to Cayman Islands,"Jamaica, Cayman Islands, western Cuba, and the Florida Peninsula/Gulf Coast"
C,D.
C,C.
B,B.
B,B.
B,B.
B,B.
A,A.
A,A.
A,A.
D,B.
A,B.
B,A.
B,C.
C,C.
C,B.
B,B.
Florida,Coastal Georgia and South Carolina from the Altamaha River mouth northward through Savannah and the SC Low-country
Florida,Entire southeastern U.S. coastline from the Florida peninsula northward to the Georgia and South Carolina coasts lies within the day-4/5 cone of uncertainty
Florida,"Western Cuba, Cayman Islands, Florida Keys and peninsula, eastern Gulf coast, and later Georgia–South Carolina coast"
Florida,"Western Cuba Monday night/Tuesday, Florida Keys and Florida peninsula mid-week, then portions of the southeast U.S. coast (including Georgia and South Carolina) late week"
Florida,"Florida Keys and peninsula first, then Atlantic coast from NE Florida through Georgia and South Carolina late week"
Florida,Highest impact during the 5-day period expected along western Cuba and the Florida peninsula/Gulf coast; no direct coastal impacts indicated for Georgia coast in current cone.
Florida,"Central & western Caribbean, Jamaica, Cayman Islands, western Cuba, Florida peninsula (later period)"
Cuba,"Jamaica, Cayman Islands, western Cuba, and the Florida Peninsula/Gulf Coast"
40,48
43,66
48,36
72,36
31,72
76,60
48,60
80,96
120,72
78,96
66,120
88,120
76,132
74,N/A
66,
73,>120
D,D.
D,D.
D,D.
D,D.
D,D.
D,D.
D,D.
D,D.
D,C.
B,C.
C,C.
D,B.
D,B.
B,A.
A,A.
C,A.
C,D.
D,D.
C,D.
D,D.
D,D.
D,D.
D,D.
D,D.
Yes,No
Yes,Yes
Yes,Yes
No,No
No,No
No,No
No,No
No,No
C,C.
C,D.
C,D.
C,D.
C,D.
C,D.
C,D.
C,D.
76,48
72,66
66,36
0,36
104,72
0,60
72,60
0,96
D,A.
D,A.
D,B.
D,B.
D,A.
D,A.
D,A.
D,D.
C,C.
B,A.
A,D.
A,A.
A,D.
A,B.
A,A.
A,B.
C,C.
A,D.
A,D.
A,B.
A,A.
A,B.
Tornadoes are possible across coastal South Carolina.,Isolated tornadoes in outer rain bands; dangerous surf and rip currents ahead of the storm.
"No additional hazards, excluding rainfall, wind, and storm surge, are associated with the possible future storm at Port of Savannah, GA.",Isolated tornadoes in outer rain bands; rough surf and dangerous rip currents beginning late week
"No additional hazards are described for Port of Savannah, GA, excluding rainfall, wind, and storm surge.","Strong rip currents, hazardous seas, and potential river flooding could disrupt vessel traffic and cargo handling operations."
"No additional hazards are mentioned for Port of Savannah, GA.","Rough seas, dangerous rip currents, and possible schedule disruptions to inbound/outbound vessels late week."
"There are no additional hazards other than rainfall, wind, and storm surge mentioned for the Port of Savannah, GA.","Brief tornadoes in outer rain-bands, rough seas and dangerous rip currents likely to disrupt vessel scheduling."
Swells are likely to cause life-threatening surf and rip current conditions.,"Rough seas and long-period swells possible late week even without direct landfall, which could affect pilot boarding and container crane operations."
Rip currents,None identified for port operations in the current 5-day window.
"There are no additional hazards associated with the possible future storm at Port of Savannah, GA, excluding rainfall, wind, and storm surge.",None anticipated that would affect port operations in the current forecast window.
"```json
{
  ""gale_probability"": {
    ""in 12h"": 3,
    ""in 24h"": 40,
    ""in 48h"": 69,
    ""in 72h"": 72,
    ""in 96h"": 73
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '1%', 'in 72h': '8%', 'in 96h': '15%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 1,
    ""in 48h"": 2,
    ""in 72h"": 19,
    ""in 96h"": 45
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '6%', 'in 96h': '26%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 1,
    ""in 72h"": 3,
    ""in 96h"": 3
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '1%', 'in 96h': '7%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 0,
    ""in 72h"": 1,
    ""in 96h"": 1
  }
}
```","{'in 12h': '<1%', 'in 24h': '<1%', 'in 48h': '<1%', 'in 72h': '<1%', 'in 96h': '5%'}"
