response,ground_truth
Yes,Yes
A,A.
B,A.
None,None (watches limited to Florida Panhandle at this time)
None,"Tropical Storm Warning from Mexico Beach to Steinhatchee River, FL"
"29.0N, 86.3W","29.0N, 86.3W"
NE,NE
21,21 mph
"Florida, Georgia, South Carolina, North Carolina","Florida Panhandle, southern Georgia, and coastal South Carolina (including the Charleston area)"
None,KINGS BAY GA
X,18%
0,0%
N/A,24
N/A,
N/A,18%
B,D.
Mexico Beach to Steinhatchee River Florida,"Florida Panhandle, southern Georgia, and coastal South Carolina (including the Charleston area)"
B,B.
B,A.
Florida Gulf Coast,"Florida Panhandle, southern Georgia, and coastal South Carolina (including the Charleston area)"
13,9
19,36
D,D.
B,B.
A,B.
No,No
C,B.
12,9
B,B.
A,A.
D,D.
Tornadoes are possible.,Low-end tornado risk in outer rainbands on Thursday
"```json
{
  ""gale_probability"": {
    ""in 12h"": 21,
    ""in 24h"": 0,
    ""in 48h"": 0,
    ""in 72h"": 0,
    ""in 96h"": 0
  }
}
```","{'in 12h': '1%', 'in 24h': '17%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
10-09-2021,None
10-09-2021,None
11-09-2021,None
1,0
0,None
10,None
A,A.
