response,ground_truth
No,No
Yes,No
A,A.
A,A.
B,A.
A,A.
None,Tropical-storm watch/warning limited to Mexican coast – Puerto Altamira to the mouth of the Rio Grande River
None,none (watch area not yet issued for Texas coast)
None,Same as watch area: Puerto Altamira to the mouth of the Rio Grande River (Mexico)
None,Barra del Tordo (MX) northward to the Mouth of the Rio Grande River
"23.2N, 96.3W","23.0N, 96.7W"
"23.5N, 94.6W","23.5N, 95.3W"
W,W
W,W
50,3 mph
7,7 mph
Texas Coast,"Northeastern Mexico coast and, to a lesser extent, the lower Texas coast south of Corpus Christi"
Mexico,northeastern Mexico coast and the lower Texas coast (mainly south of Corpus Christi)
LA PESCA MX,LA PESCA MX
MCALLEN TX,BROWNSVILLE TX
X,≈5%
0,14%
X,<1%
X,0%
N/A,24
N/A,72
N/A,N/A
N/A,0
N/A,≈5%
N/A,14%
B,B.
D,B.
Puerto Altamira to the Mouth of the Rio Grande River,"Northeastern Mexico coast and, to a lesser extent, the lower Texas coast south of Corpus Christi"
La Pesca to Barra del Tordo and Barra El Mezquital to the Mouth of the Rio Grande River,northeastern Mexico coast and the lower Texas coast (mainly south of Corpus Christi)
B,B.
B,B.
C,C.
B,B.
Mexico,"Northeastern Mexico coast and, to a lesser extent, the lower Texas coast south of Corpus Christi"
Mexico,northeastern Mexico coast and the lower Texas coast (mainly south of Corpus Christi)
20,18
30,30
None,0
13,36
C,D.
D,D.
C,A.
A,B.
"The provided text does not contain any wind speed probability information for Corpus Christi, TX. Therefore, I cannot answer the question.",B.
"The provided text does not contain any wind speed probabilities for Corpus Christi, TX. Therefore, I cannot answer the question.",D.
No,No
No,No
D,A.
C,C.
6,18
36,30
A,B.
A,B.
A,B.
A,B.
D,A.
D,C.
Tornadoes are possible across far South Texas through today.,"Isolated, brief tornado threat mainly over far South Texas – very low risk for Corpus Christi"
The forecast indicates potential for mudslides and flash floods.,Rough seas and minor coastal flooding possible south of the port
"```json
{
  ""gale_probability"": {
    ""in 12h"": 77,
    ""in 24h"": 77,
    ""in 48h"": 77,
    ""in 72h"": 77,
    ""in 96h"": 77
  }
}
```","{'in 12h': '5%', 'in 24h': '5%', 'in 48h': '<1%', 'in 72h': '<1%', 'in 96h': '<1%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""2"",
    ""in 24h"": ""9"",
    ""in 48h"": ""14"",
    ""in 72h"": ""12"",
    ""in 96h"": ""12""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '9%', 'in 72h': '2%', 'in 96h': '0%'}"
04-09-2019,None
05-09-2019,None
04-09-2019,None
04-09-2019,None
05-09-2019,None
08-09-2019,None
2,0
2,0
2,None
3,None
0,None
10,None
A,A.
A,A.
