response,ground_truth
No,No
No,No
No,No
Yes,No
No,No
Yes,No
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
"Galveston, Texas to Corpus Christi, Texas",None in effect for Louisiana coast
None,Storm Surge Watch/Warning and Hurricane Watch/Warning confined to Baffin Bay to Sargent TX and Baffin Bay to Mesquite Bay TX
"Galveston, Texas to Intracoastal City, Louisiana","San Luis Pass to High Island, TX"
"Galveston, Texas to Intracoastal City, Louisiana","Tropical Storm Watch from San Luis Pass to High Island, Texas"
None,"Port Mansfield to High Island, Texas"
None,"Port Mansfield to High Island, TX"
"High Island, TX to High Island, TX",Hurricane Warning: Port Mansfield to Mesquite Bay TX; Tropical-Storm Warning: Barra el Mezquital MX to Port Mansfield TX and Mesquite Bay to High Island TX
None,Hurricane Warning Baffin Bay–Mesquite Bay TX; Tropical Storm Warning Mouth of Rio Grande–Baffin Bay and Mesquite Bay–San Luis Pass TX
Brownsville to Corpus Christi,"Mouth of the Rio Grande to San Luis Pass, TX"
None,"Tropical Storm Warning from Port Mansfield to San Luis Pass, Texas"
"Cameron, TX to Cameron, LA",None in effect
None,None
"27.0N, 95.3W","27.1N, 96.0W"
"27.3N, 93.7W","27.3N, 94.4W"
"26.4N, 91.8W","27.1N, 92.8W"
"26.0N, 90.3W","26.1N, 91.0W"
"25.9N, 88.8W","26.0N, 90.4W"
"25.9N, 88.2W","25.9N, 88.2W"
W,W
WNW,W
WNW,WNW
WNW,WNW
WNW,WNW
WNW,WNW
8,9 mph
50,10 mph
7,9 mph
7,8 mph
6,9 mph
6,6 mph
Texas Coast,"Lower and middle Texas coast, with rain bands extending to the upper Texas and Louisiana coasts"
Texas Gulf Coast,South-central Texas coast with secondary rainfall impacts extending to the upper Texas and Louisiana coasts
Texas Coast,Texas coast from the lower Rio Grande Valley to High Island; minor effects possible along the Louisiana coast
"Texas, Louisiana, Mississippi, Alabama, Florida",Gulf Coast from Louisiana westward to south-central Texas
"Louisiana, Texas",north-western Gulf Coast from south-central Louisiana westward to the lower Texas coast
"Texas Coast, Louisiana Coast, Mississippi Coast, Alabama Coast, Florida Panhandle",Texas coast and adjacent north-western Gulf; lesser effects along Louisiana coastline
None,GALVESTON TX
"No location in the table is New Orleans, LA.",HIGH ISLAND TX (closest point with published probabilities)
CAMERON LA,CAMERON LA
CAMERON LA,CAMERON LA
Houston TX,CAMERON LA
"No location in the table is New Orleans, LA.",MORGAN CITY LA
0,3%
X,<5%
X,≈3%
0,5%
0,<1%
X,3%
0,0%
0,0%
X,0%
X,0%
X,0%
X,0%
N/A,0
N/A,N/A
N/A,36
N/A,24
N/A,N/A
N/A,72
N/A,N/A
N/A,N/A
N/A,
N/A,0
N/A,N/A
N/A,N/A
N/A,3%
