response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
C,A.
C,A.
C,A.
C,B.
C,A.
C,A.
A,A.
A,A.
C,B.
C,B.
C,B.
C,A.
B,A.
A,A.
A,A.
A,A.
Mississippi coast to Florida panhandle,"Tropical Storm Watch west of Morgan City to Intracoastal City, LA (west of the port)"
None,"West of Morgan City to Intracoastal City, Louisiana (Tropical Storm Watch)"
Florida Panhandle to Alabama,"West of Morgan City to Intracoastal City, Louisiana (T.S. Watch)"
None,"Storm Surge Watch Intracoastal City, LA to Navarre, FL (includes Mobile Bay); Tropical Storm Watch Mississippi/Alabama border eastward to Okaloosa/Walton County Line, FL"
None,None
None,None issued yet
Cuba to Florida,"Tropical-storm watch in effect from Tulum to Rio Lagartos, including Cozumel, Mexico"
None,"Pinar del Rio, Cuba"
None,"Tropical Storm Warning from the Mississippi/Alabama border to the Walton/Bay County Line, FL; Storm Surge Warning from the mouth of the Atchafalaya River, LA to Navarre, FL including Mobile Bay"
"Grand Isle, Louisiana to the Alabama/Florida border","Mississippi/Alabama border to Okaloosa/Walton County Line, Florida (Tropical Storm Warning); Storm Surge Warning Mouth of the Atchafalaya River, LA, to Navarre, FL including Mobile Bay"
Mexico to Louisiana,Hurricane Warning Morgan City LA to MS/AL border; Tropical Storm Warning MS/AL border to Okaloosa/Walton County Line FL; Storm-Surge Warning Intracoastal City LA to Navarre FL including Mobile Bay
Mexico to Mississippi,No warnings in effect for Mobile; Hurricane Warning confined to Yucatan Peninsula at this time
None,None
None,None issued yet for U.S. Gulf Coast; current warnings limited to Yucatan Peninsula and western Cuba
None,"Tropical-storm warning for Pinar del Río Province, Cuba"
None,None
"23.8N, 91.2W","25.1N, 91.8W"
"21.6N, 89.5W","22.7N, 90.3W"
"20.2N, 87.1W","21.0N, 88.4W"
"19.1N, 85.3W","19.5N, 86.0W"
"18.1N, 83.8W","18.7N, 84.3W"
"17.8N, 83.8W","17.7N, 83.4W"
"18.9N, 83.1W","17.7N, 83.5W"
"18.7N, 83.0W","18.7N, 83.0W"
NW,NNW
NW,NW
NW,NW
NW,NW
NNW,NW
N,Stationary (expected to begin moving NW)
Stationary,N
NNW,NNW
70,17 mph
14,14 mph
13,14 mph
70,10 mph
2,9 mph
Stationary,0 mph
Stationary,1 mph
2,2 mph
"Louisiana, Mississippi, Alabama, Florida, Georgia, South Carolina, North Carolina, Virginia, Maryland, Delaware, New Jersey, New York, Connecticut, Rhode Island, Massachusetts",Northern Gulf Coast from southeastern Louisiana eastward through coastal Mississippi and Alabama to the western Florida Panhandle
"Louisiana, Mississippi, Alabama, Florida, Georgia, South Carolina, North Carolina, Virginia, Maryland, Delaware, New Jersey, New York, Connecticut, Rhode Island, Massachusetts","Entire northern Gulf Coast from southeast Louisiana through coastal Mississippi, Alabama, and the western Florida Panhandle"
"Louisiana, Mississippi, Alabama, Florida, Georgia, South Carolina, North Carolina, Virginia","Entire northern Gulf Coast from Louisiana to the western Florida Panhandle, including Mobile Bay"
"Mississippi, Alabama, Florida, Georgia, South Carolina, North Carolina, Virginia, Maryland, Delaware, New Jersey, Connecticut, Rhode Island, Massachusetts, New Hampshire, Maine, New York",Northern Gulf Coast from Louisiana through the Florida Panhandle including Mobile Bay
"Louisiana, Mississippi, Alabama, Florida",Northern Gulf Coast from Louisiana eastward to Alabama
"Louisiana, Mississippi, Alabama, Florida",Northern Gulf Coast from southeast Louisiana eastward through coastal Mississippi and Alabama
"Cuba, Florida, Alabama, Mississippi, Louisiana","north-central Gulf Coast from southeast Louisiana through Mississippi, Alabama and the western Florida Panhandle"
Florida,Entire north-central Gulf Coast from southeast Louisiana eastward to Alabama and the western Florida Panhandle
MOBILE AL,MOBILE AL
MOBILE AL,MOBILE AL
MOBILE AL,MOBILE AL
MOBILE AL,MOBILE AL
MOBILE AL,MOBILE AL
MOBILE AL,MOBILE AL
MOBILE AL,MOBILE AL
MOBILE AL,MOBILE AL
88,88%
65,65%
53,53%
36,34%
38,38%
32,32%
24,24%
21,21%
59,59%
28,28%
17,17%
8,8%
11,11%
8,8%
6,6%
5,5%
48,3
144,45
33,48
96,72
96,96
96,96
96,96
96,120
12,15
N/A,45
N/A,48
72,72
0,96
96,96
96,96
96,120
88,72%
34,65%
53,31%
36,34%
48,38%
32,29%
24,24%
21,17%
C,C.
A,A.
D,D.
C,C.
C,C.
C,C.
A,B.
C,C.
Morgan City Louisiana to the Mississippi/Alabama border,Northern Gulf Coast from southeastern Louisiana eastward through coastal Mississippi and Alabama to the western Florida Panhandle
Morgan City Louisiana to the Mississippi/Alabama border,"Entire northern Gulf Coast from southeast Louisiana through coastal Mississippi, Alabama, and the western Florida Panhandle"
"Morgan City, Louisiana to the Mississippi/Alabama border","Entire northern Gulf Coast from Louisiana to the western Florida Panhandle, including Mobile Bay"
Tulum to Dzilam Mexico,Northern Gulf Coast from Louisiana through the Florida Panhandle including Mobile Bay
Tulum to Dzilam Mexico,Northern Gulf Coast from Louisiana eastward to Alabama
Tulum to Rio Lagartos Mexico,Northern Gulf Coast from southeast Louisiana eastward through coastal Mississippi and Alabama
Pinar del Rio Cuba to Tulum Mexico,"north-central Gulf Coast from southeast Louisiana through Mississippi, Alabama and the western Florida Panhandle"
Pinar del Rio Cuba,Entire north-central Gulf Coast from southeast Louisiana eastward to Alabama and the western Florida Panhandle
C,C.
B,B.
B,B.
B,C.
B,B.
B,B.
B,B.
A,A.
B,B.
B,B.
D,D.
A,C.
A,C.
D,D.
A,C.
B,A.
Florida Big Bend,Northern Gulf Coast from southeastern Louisiana eastward through coastal Mississippi and Alabama to the western Florida Panhandle
Yucatan Peninsula,"Entire northern Gulf Coast from southeast Louisiana through coastal Mississippi, Alabama, and the western Florida Panhandle"
Gulf Coast,"Entire northern Gulf Coast from Louisiana to the western Florida Panhandle, including Mobile Bay"
Mississippi Delta,Northern Gulf Coast from Louisiana through the Florida Panhandle including Mobile Bay
Florida,Northern Gulf Coast from Louisiana eastward to Alabama
Florida,Northern Gulf Coast from southeast Louisiana eastward through coastal Mississippi and Alabama
Florida,"north-central Gulf Coast from southeast Louisiana through Mississippi, Alabama and the western Florida Panhandle"
Florida,Entire north-central Gulf Coast from southeast Louisiana eastward to Alabama and the western Florida Panhandle
45,12
8,30
20,42
39,48
20,48
84,60
72,84
24,96
19,18
6,30
28,60
42,48
32,54
72,96
72,24
None,24
C,D.
D,D.
D,D.
D,D.
D,D.
C,D.
D,D.
D,D.
C,B.
C,B.
C,B.
C,B.
C,B.
B,B.
B,B.
A,B.
B,B.
C,C.
C,C.
D,D.
D,D.
D,D.
D,D.
D,D.
Yes,Yes
Yes,Yes
No,Yes
No,Yes
No,Yes
No,Yes
Yes,Yes
No,No
A,A.
C,B.
C,C.
A,D.
A,D.
A,D.
C,D.
B,D.
8,12
36,30
60,42
24,48
72,48
77,60
87,84
75,96
A,A.
A,A.
A,A.
A,A.
D,A.
D,A.
D,A.
D,A.
C,C.
C,C.
C,C.
C,C.
A,C.
A,D.
A,C.
C,C.
C,D.
C,C.
C,B.
D,C.
A,C.
Tornadoes are expected.,A few tornadoes possible this afternoon and tonight as rainbands move ashore
"Tornadoes are expected over southeastern Mississippi, southern Alabama, and the western Panhandle of Florida.",A few tornadoes possible Wednesday and Wednesday night in southern Alabama.
Tornadoes are possible.,A few tornadoes are possible Wednesday and Wednesday night across southern Alabama.
"There are no other hazards described for Mobile, AL, besides rainfall, wind, and storm surge.",A few tornadoes in outer rain bands Wednesday and Wednesday night.
"No additional hazards are listed for Mobile, AL.",Brief tornadoes possible in outer rain bands during Wednesday.
"The advisory does not mention any additional hazards for Mobile, AL, besides rainfall, wind, and storm surge.",Brief tornadoes in outer rainbands and dangerous seas in Mobile Bay and approaches.
"There are no additional hazards mentioned for Mobile, AL beyond rainfall, wind, and storm surge.",Isolated tornadoes in outer rain bands and short-fuse flooding of low wharves possible during peak onshore flow.
"There are no additional hazards mentioned for Mobile, AL.","Brief tornadoes in outer rainbands, rough seas and long-period swells disrupting vessel movements and cargo operations."
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 57,
    ""in 72h"": 0,
    ""in 96h"": 0
  }
}
```","{'in 12h': '72%', 'in 24h': '88%', 'in 48h': '88%', 'in 72h': '88%', 'in 96h': '88%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""0"",
    ""in 24h"": ""0"",
    ""in 48h"": ""0"",
    ""in 72h"": ""1"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '≈30%', 'in 48h': '≈65%', 'in 72h': '≈65%', 'in 96h': '≈65%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 0,
    ""in 72h"": 23,
    ""in 96h"": 26
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '22%', 'in 72h': '31%', 'in 96h': '0%'}"
