response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
C,C.
C,C.
C,C.
C,C.
C,C.
A,A.
B,B.
C,B.
C,B.
B,A.
C,A.
A,A.
None,Mouth of the Mississippi River to Grand Isle and Intracoastal City to Cameron
None,Mouth of the Mississippi River to Grand Isle and Intracoastal City to Cameron (includes Lake Charles area)
"Grand Isle, Louisiana to Shell Beach, Louisiana",Mouth of the Mississippi River to Grand Isle and Intracoastal City to Cameron
None,"Mouth of the Mississippi River westward to Cameron, LA"
None,"Mouth of the Mississippi River to Cameron, Louisiana"
None,"Mouth of the Mississippi River to Morgan City, LA (Tropical-Storm and Storm-Surge Watches)"
None,"Mouth of the Pearl River to Grand Isle, Lake Pontchartrain and Maurepas, Intracoastal City to Cameron"
Southwest Louisiana to the Florida Big Bend,Intracoastal City to Cameron for Tropical-Storm conditions
None,"Mouth of the Pearl River to Grand Isle, Lake Pontchartrain & Maurepas, and Intracoastal City to Cameron"
"Intracoastal City, Louisiana to Pascagoula, Mississippi",Tropical Storm Warning: Mouth of the Pearl River to Morgan City; Storm-Surge Warning: Mouth of the Atchafalaya River to Shell Beach
"Cameron, Louisiana to Grand Isle, Louisiana",None
None,None at this advisory
"28.7N, 90.9W","28.6N, 91.0W"
"28.1N, 90.2W","28.2N, 90.4W"
"27.8N, 89.3W","27.9N, 89.4W"
"27.5N, 88.2W","27.8N, 88.7W"
"28.1N, 87.4W","27.7N, 88.0W"
"28.5N, 86.4W","28.5N, 86.4W"
WNW,WNW
WNW,WNW
W,W
W,W
WSW,WSW
WSW,WSW
6,3 mph
5,5 mph
5,3 mph
5,5 mph
8,9 mph
30,8 mph
"Louisiana, Mississippi, Texas, Alabama, Florida","Central and southwest Louisiana coast, including Cameron Parish and adjacent bays"
Louisiana,North-central Gulf Coast from the Upper Texas coast across Louisiana to coastal Mississippi
"Louisiana, Mississippi, Alabama, Florida",North-central Gulf Coast from Upper Texas through Louisiana to the Alabama coast
"Louisiana, Mississippi, Alabama, Florida",North-central Gulf Coast from the Texas-Louisiana border eastward to coastal Mississippi and Alabama
Louisiana Coast,North-central Gulf Coast from the Upper Texas coast eastward to Mississippi–Alabama
"Louisiana, Mississippi, Alabama, Florida","Central and southeastern Louisiana coast, with effects possible westward toward the Upper Texas coast"
LAKE CHARLES,LAKE CHARLES
LAKE CHARLES,LAKE CHARLES LA
LAKE CHARLES,LAKE CHARLES LA
LAKE CHARLES,LAKE CHARLES LA
LAKE CHARLES,LAKE CHARLES LA
LAKE CHARLES,LAKE CHARLES LA
76,76%
50,50%
41,39%
44,44%
70,70%
70,70%
6,6%
13,13%
13,13%
14,14%
31,32%
33,33%
24,36
33,72
63,96
42,72
60,120
58,120
N/A,36
39,72
48,72
36,72
72,120
48,120
76,76%
39,50%
39,39%
44,33%
38,70%
36,70%
A,A.
A,A.
C,C.
A,A.
C,C.
B,B.
Intracoastal City to Grand Isle,"Central and southwest Louisiana coast, including Cameron Parish and adjacent bays"
Intracoastal City to Grand Isle,North-central Gulf Coast from the Upper Texas coast across Louisiana to coastal Mississippi
Intracoastal City to Grand Isle,North-central Gulf Coast from Upper Texas through Louisiana to the Alabama coast
Mouth of the Mississippi River to Cameron,North-central Gulf Coast from the Texas-Louisiana border eastward to coastal Mississippi and Alabama
Mouth of the Mississippi River to Cameron,North-central Gulf Coast from the Upper Texas coast eastward to Mississippi–Alabama
Mouth of the Mississippi River to Morgan City,"Central and southeastern Louisiana coast, with effects possible westward toward the Upper Texas coast"
B,B.
B,B.
B,B.
B,B.
A,A.
A,B.
C,C.
B,B.
C,C.
D,D.
D,D.
C,C.
Louisiana Coast,"Central and southwest Louisiana coast, including Cameron Parish and adjacent bays"
Louisiana,North-central Gulf Coast from the Upper Texas coast across Louisiana to coastal Mississippi
Louisiana,North-central Gulf Coast from Upper Texas through Louisiana to the Alabama coast
Louisiana Coast,North-central Gulf Coast from the Texas-Louisiana border eastward to coastal Mississippi and Alabama
Louisiana,North-central Gulf Coast from the Upper Texas coast eastward to Mississippi–Alabama
Louisiana,"Central and southeastern Louisiana coast, with effects possible westward toward the Upper Texas coast"
20,14
16,24
24,36
13,36
24,60
15,69
40,0
17,36
48,48
26,0
None,12
None,60
D,D.
D,D.
D,D.
D,D.
D,D.
D,D.
D,C.
B,C.
C,C.
C,D.
C,C.
C,B.
B,C.
B,D.
C,D.
C,D.
C,D.
D,D.
No,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
A,A.
B,B.
C,B.
C,C.
C,C.
C,C.
36,14
36,24
46,36
72,36
48,60
76,69
A,B.
A,B.
A,A.
D,B.
A,B.
B,B.
B,C.
C,B.
C,C.
D,C.
D,B.
B,C.
D,C.
C,C.
A,C.
C,C.
C,C.
Tornadoes are possible.,Isolated tornadoes in outer rain bands and significant lightning could disrupt cargo handling and vessel movements.
Tornadoes are possible.,Brief tornadoes in outer rain bands and prolonged river flooding that could hamper port operations and landside transport links.
Tornadoes are possible.,Isolated tornadoes Friday–Saturday; reduced visibilities and strong currents affecting navigation.
Tornadoes are possible.,Isolated tornadoes in outer rain-bands and river flooding of the Calcasieu River.
"There are no additional hazards mentioned for Lake Charles Harbor District, LA, beyond rainfall, wind, and storm surge.","Coastal flooding of low-lying terminals, possible tornadoes in outer rain bands, and prolonged drainage/overland flooding that could hamper ground transportation and port access."
"No other hazards are mentioned for Lake Charles Harbor District, LA.",Fresh-water flooding of rivers and bayous and isolated tornadoes in outer rainbands could disrupt port operations.
"```json
{
  ""gale_probability"": {
    ""in 12h"": 98,
    ""in 24h"": 2,
    ""in 48h"": 0,
    ""in 72h"": 0,
    ""in 96h"": 0
  }
}
```","{'in 12h': '4%', 'in 24h': '69%', 'in 48h': '76%', 'in 72h': '76%', 'in 96h': '76%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 97,
    ""in 24h"": 3,
    ""in 48h"": 0,
    ""in 72h"": 0,
    ""in 96h"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '6%', 'in 48h': '49%', 'in 72h': '50%', 'in 96h': '50%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 3,
    ""in 24h"": 19,
    ""in 48h"": 53,
    ""in 72h"": 19,
    ""in 96h"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '1%', 'in 48h': '29%', 'in 72h': '38%', 'in 96h': '39%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 3,
    ""in 48h"": 16,
    ""in 72h"": 27,
    ""in 96h"": 11
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '8%', 'in 72h': '33%', 'in 96h': '2%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 2,
    ""in 48h"": 10,
    ""in 72h"": 20,
    ""in 96h"": 40
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '6%', 'in 72h': '32%', 'in 96h': '30%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 1,
    ""in 48h"": 5,
    ""in 72h"": 26,
    ""in 96h"": 29
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '1%', 'in 72h': '27%', 'in 96h': '36%'}"
13-07-2019,None
12-07-2019,None
12-07-2019,None
13-07-2019,None
13-07-2019,None
12-07-2019,None
13-07-2019,None
13-07-2019,None
13-07-2019,None
13-07-2019,None
14-07-2019,None
13-07-2019,None
17-07-2019,None
17-07-2019,None
15-07-2019,None
14-07-2019,None
15-07-2019,None
15-07-2019,None
3,0
3,0
3,0
3,0
3,0
4,0
3,None
4,None
2,None
1,None
5,None
3,None
65,None
39,None
38,None
33,None
32,None
36,None
C,A.
C,A.
C,A.
D,A.
B,A.
B,A.
