response,ground_truth
Yes,Yes
Yes,Yes
A,B.
A,B.
A,A.
B,A.
None,"Port O'Connor to Sargent, Texas"
None,"Port O'Connor to Sargent, Texas"
None,"Mouth of the Rio Grande to Port O'Connor, Texas"
None,"Mouth of the Rio Grande to Port O'Connor, Texas"
"25.2N, 91.6W","25.2N, 91.6W"
"25.0N, 89.9W","25.0N, 89.9W"
W,W
W,W
35,18 mph
16,16 mph
"Texas, Louisiana, Mississippi, Alabama, Florida","South and central Texas coast from the Rio Grande northward to Sargent, including Baffin Bay, Corpus Christi Bay and Matagorda Bay"
Texas,South and central Texas coast from the mouth of the Rio Grande northward through Matagorda Bay
MATAGORDA TX,PORT O CONNOR
PORT O CONNOR,PORT O CONNOR TX
4,7%
6,9%
0,<1%
0,0%
36,24
N/A,18
N/A,N/A
N/A,N/A
6,7%
8,8%
D,D.
B,B.
"Mouth of Rio Grande to Sargent, Texas","South and central Texas coast from the Rio Grande northward to Sargent, including Baffin Bay, Corpus Christi Bay and Matagorda Bay"
"Mouth of Rio Grande to Sargent, Texas",South and central Texas coast from the mouth of the Rio Grande northward through Matagorda Bay
A,A.
A,A.
B,C.
B,C.
Texas Coast,"South and central Texas coast from the Rio Grande northward to Sargent, including Baffin Bay, Corpus Christi Bay and Matagorda Bay"
Texas,South and central Texas coast from the mouth of the Rio Grande northward through Matagorda Bay
21,20
21,24
28,N/A
72,N/A
D,B.
D,D.
C,B.
C,B.
B,B.
B,B.
No,No
No,No
C,B.
B,B.
18,20
24,24
A,B.
A,A.
C,C.
C,B.
C,A.
C,C.
Tornadoes are possible across south Texas.,Dangerous surf and rip currents; isolated tornadoes possible in rainbands Tuesday.
Rip currents.,Dangerous surf and rip currents along nearby barrier islands; minor coastal flooding during high-tide cycles.
"```json
{
  ""gale_probability"": {
    ""in 12h"": 10,
    ""in 24h"": 10,
    ""in 48h"": 0,
    ""in 72h"": 0,
    ""in 96h"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '6%', 'in 48h': '7%', 'in 72h': '7%', 'in 96h': '7%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 8,
    ""in 48h"": 0,
    ""in 72h"": 0,
    ""in 96h"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '8%', 'in 48h': '1%', 'in 72h': '0%', 'in 96h': '0%'}"
22-08-2023,None
22-08-2023,None
22-08-2023,None
22-08-2023,None
22-08-2023,None
23-08-2023,None
2,0
1,0
1,None
2,None
4,None
5,None
A,A.
C,A.
