response,ground_truth
Yes,No
Yes,Yes
Yes,Yes
B,A.
B,A.
A,A.
B,B.
B,B.
B,A.
None,None in effect at this time (earlier watch north of Altamaha Sound was upgraded to a warning)
None,North of Altamaha Sound GA to South Santee River SC
Florida to North Carolina,None in effect; interests along northeastern Florida through southern South Carolina advised to monitor
Florida coast to South Carolina coast,"Sebastian Inlet, FL northward to South Santee River, SC – includes Cape Canaveral area"
None,"Indian Pass to Englewood on the Gulf coast, and Altamaha Sound GA southward to Sebastian Inlet FL (includes Cape Canaveral area)"
Florida Keys to coast of South Carolina,Tropical Storm Warning – Indian Pass to Englewood (Florida Gulf Coast)
"26.4N, 87.3W","27.0N, 87.0W"
"23.4N, 87.8W","23.6N, 87.8W"
"21.9N, 88.1W","21.9N, 88.1W"
NNE,NNE
N,N
N,N
14,16 mph
40,9 mph
35,8 mph
"Florida East Coast, South Carolina, North Carolina",Gulf Coast of the Florida Big Bend through the entire Atlantic coastline of Florida and the Carolinas
"Florida, Georgia, South Carolina, North Carolina",Florida peninsula (Big Bend through east-central FL) and the coasts of Georgia and the Carolinas
"Florida, Georgia, South Carolina, North Carolina, Virginia, Maryland, Delaware, New Jersey, New York, Connecticut, Rhode Island, Massachusetts, New Hampshire, Maine","Florida Gulf Coast, Florida Peninsula (including east-central coast), then Georgia and the Carolinas"
MAYPORT NS FL,COCOA BEACH FL
PATRICK AFB,PATRICK AFB
COCOA BEACH FL,COCOA BEACH FL
85,30%
51,9%
24,8%
0,2%
0,<1%
0,<3%
12,24
36,36
48,72
12,N/A
N/A,
N/A,N/A
49,30%
51,9%
32,8%
A,B.
B,C.
B,A.
Indian Pass to Englewood,Gulf Coast of the Florida Big Bend through the entire Atlantic coastline of Florida and the Carolinas
Indian Pass to Englewood,Florida peninsula (Big Bend through east-central FL) and the coasts of Georgia and the Carolinas
Indian Pass to Englewood,"Florida Gulf Coast, Florida Peninsula (including east-central coast), then Georgia and the Carolinas"
B,B.
B,B.
A,A.
A,A.
B,B.
B,C.
Florida,Gulf Coast of the Florida Big Bend through the entire Atlantic coastline of Florida and the Carolinas
Florida,Florida peninsula (Big Bend through east-central FL) and the coasts of Georgia and the Carolinas
Florida,"Florida Gulf Coast, Florida Peninsula (including east-central coast), then Georgia and the Carolinas"
24,9
36,21
48,30
16,24
13,33
12,48
D,D.
D,D.
D,D.
C,B.
C,B.
C,B.
B,B.
D,C.
C,D.
Yes,Yes
No,No
No,No
C,B.
C,B.
C,C.
8,9
26,21
42,30
A,A.
A,B.
D,B.
B,A.
B,A.
B,B.
D,C.
Tornadoes are possible.,Isolated tornadoes embedded in outer rain-bands
Tornadoes are possible.,Isolated tornadoes possible in outer rainbands Monday
Isolated tornadoes are possible across portions of Florida.,Isolated tornadoes possible Monday afternoon and evening as rain bands sweep across central Florida
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 0,
    ""in 72h"": 10,
    ""in 96h"": 11
  }
}
```","{'in 12h': '2%', 'in 24h': '30%', 'in 48h': '30%', 'in 72h': '30%', 'in 96h': '30%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 1,
    ""in 48h"": 28,
    ""in 72h"": 0,
    ""in 96h"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '1%', 'in 48h': '9%', 'in 72h': '9%', 'in 96h': '9%'}"
"{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 0,
    ""in 72h"": 0,
    ""in 96h"": 0
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '4%', 'in 72h': '1%', 'in 96h': '0%'}"
06-06-2016,6/8/2016
06-06-2016,6/8/2016
06-06-2016,6/8/2016
06-06-2016,6/8/2016
06-06-2016,6/8/2016
11-06-2016,6/8/2016
08-06-2016,6/8/2016
11-06-2016,6/8/2016
10-06-2016,6/8/2016
3,5
2,5
3,5
1,5.0
1,5.0
4,5.0
20,1.0
51,1.0
10,1.0
A,C.
D,C.
B,C.
