response,ground_truth
No,No
No,No
Yes,No
Yes,No
Yes,No
Yes,No
Yes,No
Yes,Yes
Yes,Yes
Yes,Yes
A,A.
A,A.
A,A.
A,A.
A,A.
C,A.
C,A.
C,C.
C,C.
A,A.
A,A.
A,A.
C,A.
A,A.
C,A.
C,A.
C,B.
C,B.
C,B.
None,Prince Edward Island and Magdalen Islands under Hurricane Watch; Woods Hole MA to Eastport ME under Tropical Storm Warning
None,None in Florida – watches confined to Atlantic Canada
"Cape Cod, Massachusetts to Block Island, Rhode Island",Hurricane Watch for Nova Scotia; various Tropical Storm Watches from Prince Edward Island to Newfoundland
None,None in Florida; hurricane/TS watches now confined to Mid-Atlantic and New England coasts
"Outer Banks, North Carolina to the coast of New England, USA","Tropical Storm Watch is posted north of Chincoteague VA to Fenwick Island DE, portions of Chesapeake Bay and coastal Massachusetts (Woods Hole to Sagamore Beach, Nantucket, Martha’s Vineyard)."
Myrtle Beach to Cape Hatteras,North of Ponte Vedra Beach FL to Savannah River GA (Hurricane Watch). Tropical Storm Watch areas begin north of Chincoteague VA.
None,Tropical Storm Warning from Sebastian Inlet FL northward; Hurricane Watch/Warning farther north of Ponte Vedra Beach FL
None,Jupiter Inlet FL to Surf City NC for storm-surge flooding potential
"Cape Lookout, North Carolina to Watch Hill, Rhode Island",North of Deerfield Beach FL to Jupiter Inlet FL
Florida coast to North Carolina coast,North of Deerfield Beach FL to Jupiter Inlet FL (Hurricane Watch)
Cape Sable Island to Burgeo,"Eastern Nova Scotia from Lower East Pubnico to Brule and western Newfoundland from Indian Harbour to Hawke's Bay under Hurricane Warning; Woods Hole-Sagamore Beach MA, Nantucket/Martha’s Vineyard MA, East of Bar Harbor to Eastport ME and portions of New Brunswick/Nova Scotia/Newfoundland under Tropical Storm Warning"
Cape Sable Island to Halifax,None in Florida – warnings confined to Atlantic Canada and portions of New England coast
Maine to Newfoundland,Hurricane Warning Surf City NC to NC/VA border; Tropical Storm Warning NC/VA border to Fenwick Island DE and parts of New England
Florida coast to North Carolina coast,Hurricane warnings from South Santee River SC to NC/VA border; Tropical-Storm warnings north to Fenwick Island DE and parts of coastal New England; Storm-Surge warnings Cape Fear NC to Poquoson VA
None,Hurricane Warning Savannah River GA to NC/VA border including Pamlico & Albemarle Sounds; Tropical Storm Warning NC/VA border to Chincoteague VA and lower Chesapeake Bay; Storm Surge Warning Savannah River SC to Poquoson VA including sounds and rivers.
"Cape Lookout, NC to Cape Hatteras, NC",Tropical Storm Warning from Flagler/Volusia County line FL northward to Savannah River GA. Hurricane Warning north of Savannah River to North Carolina/Virginia border.
None,Storm Surge Warning Sebastian Inlet FL to Surf City NC; Hurricane Warning Volusia/Brevard County line FL to Ponte Vedra Beach FL and northward
