response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
None,No U.S. coastal watches in effect (only NW Bahamas)
None,Jupiter Inlet FL northward to the Flagler–Volusia County line FL (tropical-storm watch)
None,Jupiter Inlet FL northward to the Volusia-Brevard County line
None,"Tropical-storm warning only for the north-western Bahamas (Abacos, Berry Islands, Bimini, Eleuthera, Grand Bahama, New Providence)"
None,Tropical Storm Warning for the northwestern Bahamas excluding Andros Island
None,Northwestern Bahamas excluding Andros Island (tropical-storm warning)
Florida coast to South Carolina coast,Northwestern Bahamas (excluding Andros Island)
None,Same as watch area – north-western Bahamas
"25.6N, 74.8W","25.6N, 75.2W"
"25.1N, 75.3W","25.0N, 74.5W"
"23.7N, 74.8W","23.8N, 74.5W"
"23.7N, 74.8W","23.7N, 74.8W"
NW,NW
NW,NW (305°)
NW,NW
NW,NW
30,6 mph
6,1 mph
30,2 mph
30,8 mph
Florida,"Rain, gusty winds and rough surf expected from central Florida through coastal Georgia and South Carolina"
Florida,Southeast U.S. coastline from central Florida northward through coastal Georgia and South Carolina
"Florida, Georgia, South Carolina, North Carolina",Southeast U.S. coast from central Florida northward through southeastern Georgia
Florida,"East coast of Florida, Georgia coast (including Port of Brunswick), and portions of South Carolina/North Carolina within 5-day cone"
SAVANNAH GA,KINGS BAY GA
SAVANNAH GA,KINGS BAY GA
SAVANNAH GA,KINGS BAY GA
SAVANNAH GA,KINGS BAY GA
9,12%
23,28%
29,25%
29,25%
0,0%
1,5%
0,5%
0,5%
72,96
19,72
N/A,120
N/A,72
N/A,
N/A,120
N/A,96
N/A,72
12,12%
23,28%
29,25%
29,19%
B,B.
C,C.
B,B.
D,D.
Northwestern Bahamas,"Rain, gusty winds and rough surf expected from central Florida through coastal Georgia and South Carolina"
Jupiter Inlet to Flagler-Volusia County line,Southeast U.S. coastline from central Florida northward through coastal Georgia and South Carolina
Jupiter Inlet to Volusia-Brevard County line,Southeast U.S. coast from central Florida northward through southeastern Georgia
northwestern Bahamas to east coast of central Florida,"East coast of Florida, Georgia coast (including Port of Brunswick), and portions of South Carolina/North Carolina within 5-day cone"
B,B.
A,B.
A,A.
A,A.
D,A.
A,C.
C,B.
Bahamas,"Rain, gusty winds and rough surf expected from central Florida through coastal Georgia and South Carolina"
Florida,Southeast U.S. coastline from central Florida northward through coastal Georgia and South Carolina
Florida,Southeast U.S. coast from central Florida northward through southeastern Georgia
Florida,"East coast of Florida, Georgia coast (including Port of Brunswick), and portions of South Carolina/North Carolina within 5-day cone"
30,
32,36
45,36
48,48
40,40
48,72
72,24
None,24
D,D.
D,D.
D,D.
D,D.
A,C.
C,B.
A,B.
A,C.
D,D.
D,D.
D,D.
D,D.
No,No
No,Yes
No,Yes
No,No
D,C.
C,C.
D,C.
C,C.
62,
60,36
72,36
71,48
A,B.
D,A.
B,A.
D,A.
A,B.
A,A.
A,A.
A,B.
D,B.
C,A.
D,A.
A,A.
Rip currents.,Dangerous surf and rip currents that could affect vessel pilotage and small-craft movements
"There are no additional hazards mentioned for Port of Brunswick, GA.",Choppy seas and hazardous marine conditions for inbound/outbound vessels beginning late Sunday
"There are no additional hazards mentioned for Port of Brunswick, GA, excluding rainfall, wind, and storm surge.",Rough seas and elevated wave heights could hamper vessel movements and cargo handling.
"No additional hazards are mentioned for Port of Brunswick, GA, other than rainfall, wind, and storm surge.",Brief squalls and reduced visibility may intermittently interrupt cargo and vessel operations.
"```json
{
  ""gale_probability"": {
    ""in 12h"": 1,
    ""in 24h"": 2,
    ""in 48h"": 4,
    ""in 72h"": 10,
    ""in 96h"": 15
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '5%', 'in 72h': '11%', 'in 96h': '12%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 1,
    ""in 72h"": 2,
    ""in 96h"": 3
  }
}
```","{'in 12h': '0%', 'in 24h': '1%', 'in 48h': '3%', 'in 72h': '16%', 'in 96h': '25%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 3,
    ""in 72h"": 18,
    ""in 96h"": 29
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '19%', 'in 96h': '3%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 0,
    ""in 72h"": 1,
    ""in 96h"": 2
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '19%', 'in 96h': '3%'}"
15-09-2019,None
15-09-2019,None
14-09-2019,None
14-09-2019,None
15-09-2019,None
14-09-2019,None
15-09-2019,None
14-09-2019,None
18-09-2019,None
15-09-2019,None
17-09-2019,None
17-09-2019,None
3,0
3,0
3,0
3,0
"The provided data does not contain information about freight recovery time. Therefore, it is impossible to answer the question.",None
3,None
3,None
3,None
8,None
10,None
3,None
19,None
A,A.
C,A.
B,A.
C,A.
