response,ground_truth
No,No
A,A.
A,A.
None,None
None,None
"32.6N, 76.5W","32.6N, 76.5W"
NE,NE
35,12 mph
"South Carolina, North Carolina, Virginia, Maryland, Delaware, New Jersey, New York, Connecticut, Rhode Island, Massachusetts",Mainly the Outer Banks of North Carolina and nearby Mid-Atlantic waters (swells and rip currents)
Miami,None
X,0%
X,0%
N/A,
N/A,
N/A,0%
A,D.
"Cape Hatteras, North Carolina to Ocean City, Maryland",Mainly the Outer Banks of North Carolina and nearby Mid-Atlantic waters (swells and rip currents)
A,A.
A,C.
Outer Banks,Mainly the Outer Banks of North Carolina and nearby Mid-Atlantic waters (swells and rip currents)
30,
None,0
D,D.
A,A.
D,A.
No,No
D,A.
72,
D,D.
A,A.
A,A.
"No additional hazards are mentioned for PortMiami, FL.","Minor increase in rip-current risk along southeast Florida beaches, but negligible impact on port operations"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 3,
    ""in 24h"": 2,
    ""in 48h"": 0,
    ""in 72h"": 0,
    ""in 96h"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
04-09-2020,None
01-09-2020,None
02-09-2020,None
3,0
0,None
None,None
A,A.
