response,ground_truth
No,Yes
Yes,No
Yes,Yes
Yes,Yes
Yes,No
No,No
No,No
A,A.
A,A.
C,A.
C,A.
C,A.
A,A.
A,A.
B,A.
B,A.
C,A.
C,A.
A,A.
A,A.
A,A.
None,
None,"Barbados, St. Lucia, Martinique, St. Martin, St. Barthelemy, Saba, St. Eustatius, St. Maarten"
None,"Hurricane Watch – Dominica;  Tropical Storm Watch – Barbados, St. Lucia, Martinique, Guadeloupe, St. Martin, St. Barthelemy"
Dominican Republic to Puerto Rico,"Hurricane Watch for Dominica; Tropical Storm Watch for Martinique, Guadeloupe, St. Martin, St. Barthelemy (no watch posted for U.S. Virgin Islands at this time)"
None,None posted – interests in the Lesser Antilles advised to monitor
None,None
None,None in effect
None,
None,Dominica and Guadeloupe
None,None
Puerto Rico to Dominican Republic,None issued yet
None,None
None,None
None,None in effect
"13.7N, 56.0W","14.0N, 56.8W"
"12.7N, 52.7W","12.9N, 53.5W"
"11.1N, 49.8W","11.7N, 50.3W"
"10.6N, 47.8W","10.6N, 48.3W"
"10.6N, 45.1W","10.6N, 45.1W"
"10.3N, 42.8W","10.3N, 42.8W"
"41.4N, 10.2W","10.2N, 41.4W"
WNW,WNW
WNW,WNW
WNW,WNW
W,W
W,W
W,W
W,W
20,20 mph
17,17 mph
14,14 mph
80,15 mph
14,14 mph
16,16 mph
16,16 mph
"Puerto Rico, U.S. Virgin Islands","Lesser Antilles, Virgin Islands, Puerto Rico"
"Dominican Republic, Puerto Rico","Lesser Antilles, then the waters south of the Virgin Islands and Puerto Rico, moving toward the central Caribbean"
"Dominican Republic, Puerto Rico","Lesser Antilles from Barbados northward to the Virgin Islands and Puerto Rico, then toward Hispaniola and the central Caribbean Sea"
"Dominican Republic, Puerto Rico, Virgin Islands","Central Lesser Antilles, U.S. Virgin Islands, Puerto Rico, and eastern Caribbean Islands"
"Puerto Rico
Dominican Republic
Haiti","Lesser Antilles from Guadeloupe southward to Barbados, including Dominica and Martinique"
"Dominican Republic, Puerto Rico",Central & southern Lesser Antilles (Dominica to Barbados) where small storm could pass Sunday
Jamaica,Central Lesser Antilles (mainly islands south of 16°N) late weekend
SAINT CROIX,SAINT CROIX
SAINT CROIX,SAINT CROIX
SAINT CROIX,SAINT CROIX
SAINT CROIX,SAINT CROIX
SAINT CROIX,SAINT CROIX
ANTIGUA,ANTIGUA
