response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,No
Yes,Yes
C,B.
C,A.
A,A.
C,A.
C,A.
A,A.
A,A.
A,A.
C,A.
A,A.
A,A.
A,A.
C,A.
A,A.
A,A.
A,A.
Florida coast to South Carolina coast,"Altamaha Sound GA southward to Jupiter Inlet FL, including the St. Johns River and Jacksonville area"
FLORIDA KEYS to APALACHICOLA,Hurricane Watch from Englewood to Anclote River including Tampa Bay; Tropical Storm Watch Englewood southward to Chokoloskee and Little Cayman/Brac.
None,"Lower Florida Keys from Seven Mile Bridge southward to Key West, including the Dry Tortugas (Tropical Storm Watch)"
None,None
None,None in effect for Florida as of Advisory #7
None,Hurricane Watch – Cayman Islands; Tropical Storm Watch – Jamaica (no U.S. coast under watch yet)
None,Hurricane Watch – Cayman Islands; Tropical Storm Watch – Jamaica
None,None
"Florida Keys to Punta Gorda, Florida","Hurricane and Storm-Surge Warnings currently limited to Florida’s west coast from the Anclote River southward to Flamingo, including Tampa Bay (not applicable to Jacksonville)"
Cape Canaveral to South Santee River,Hurricane Warning Grand Cayman and parts of western Cuba; Tropical Storm Warning lower Florida Keys and portions of western Cuba.
None,"Grand Cayman; Cuban provinces of Isla de Juventud, Pinar del Rio, Artemisa (Hurricane Warning) and La Habana, Mayabeque, Matanzas (Tropical Storm Warning)"
None,None
None,None in effect for Florida as of Advisory #7
None,None along U.S. coast in this advisory
None,None in effect
None,None
"19.7N, 83.0W","20.3N, 83.2W"
"18.2N, 82.0W","18.2N, 82.0W"
"16.2N, 80.3W","16.2N, 80.3W"
"14.9N, 78.8W","14.9N, 78.8W"
"14.3N, 77.0W","14.3N, 77.0W"
"14.7N, 73.5W","14.7N, 73.5W"
"14.7N, 71.3W","14.7N, 71.3W"
"13.9N, 68.6W","13.9N, 68.6W"
NNW,NNW
NW,NW
WNW,WNW
WNW,WNW
W,W
W,W
WNW,WNW
WNW,WNW
13,13 mph
14,14 mph
45,12 mph
50,12 mph
45,16 mph
14,14 mph
15,15 mph
13,13 mph
Florida,"Entire Florida peninsula, northeast Florida Atlantic coast, Georgia and South Carolina coasts"
"Florida, Georgia, South Carolina, North Carolina","Entire Florida peninsula and Keys, eastern Gulf Coast from the Florida Panhandle southward, and Atlantic coasts of northeast Florida through the Carolinas."
"Cuba
Florida","Entire Florida peninsula and Keys, Gulf Coast from the Dry Tortugas northward to the Big Bend, and Atlantic coasts of North Florida through South Carolina later in the week"
Florida,"Western Cuba, Florida Keys, entire Florida peninsula, and the southeast U.S. coast from northeast Florida to South Carolina"
Florida,"Entire Florida peninsula, particularly Gulf Coast first then Atlantic side from Cape Canaveral northward including Georgia and the Carolinas"
"Florida, Cuba, Jamaica, Cayman Islands","Entire Florida Peninsula, Florida Keys, northeastern Gulf Coast, southeast Georgia and the Carolinas are within the 5-day cone"
Florida,"Central/Western Caribbean, Cayman Islands, western Cuba, Florida Gulf Coast"
"Cuba, Florida","Entire Florida Peninsula and portions of the Southeast U.S. coast, including northeast Florida"
JACKSONVILLE,JACKSONVILLE FL
JACKSONVILLE,JACKSONVILLE FL
JACKSONVILLE,MAYPORT NS FL
JACKSONVILLE,JACKSONVILLE FL
JACKSONVILLE,JACKSONVILLE FL
JACKSONVILLE,JACKSONVILLE FL
JACKSONVILLE,JACKSONVILLE FL
JACKSONVILLE,JACKSONVILLE FL
50,50%
58,58%
43,43%
31,31%
27,27%
32,32%
16,16%
10,10%
17,17%
26,26%
14,14%
8,8%
27,8%
14,14%
4,4%
3,3%
48,120
48,120
48,120
48,120
96,120
96,120
72,120
96,120
72,120
48,120
72,120
72,120
72,120
34,120
96,120
N/A,120
50,50%
58,58%
43,22%
17,31%
27,27%
32,32%
16,16%
10,10%
A,C.
D,B.
C,A.
B,A.
C,D.
C,C.
C,A.
D,C.
Englewood to the Anclote River,"Entire Florida peninsula, northeast Florida Atlantic coast, Georgia and South Carolina coasts"
"Englewood to the Anclote River, including Tampa Bay","Entire Florida peninsula and Keys, eastern Gulf Coast from the Florida Panhandle southward, and Atlantic coasts of northeast Florida through the Carolinas."
western Cuba,"Entire Florida peninsula and Keys, Gulf Coast from the Dry Tortugas northward to the Big Bend, and Atlantic coasts of North Florida through South Carolina later in the week"
Grand Cayman to western Cuba,"Western Cuba, Florida Keys, entire Florida peninsula, and the southeast U.S. coast from northeast Florida to South Carolina"
Grand Cayman to Little Cayman and Cayman Brac,"Entire Florida peninsula, particularly Gulf Coast first then Atlantic side from Cape Canaveral northward including Georgia and the Carolinas"
Jamaica to Cayman Islands,"Entire Florida Peninsula, Florida Keys, northeastern Gulf Coast, southeast Georgia and the Carolinas are within the 5-day cone"
Jamaica to Cayman Islands,"Central/Western Caribbean, Cayman Islands, western Cuba, Florida Gulf Coast"
No landfall.,"Entire Florida Peninsula and portions of the Southeast U.S. coast, including northeast Florida"
C,D.
C,C.
B,B.
B,B.
B,B.
B,B.
A,A.
A,A.
B,B.
A,A.
B,B.
D,B.
A,C.
A,A.
C,C.
A,C.
Florida,"Entire Florida peninsula, northeast Florida Atlantic coast, Georgia and South Carolina coasts"
Florida Gulf Coast,"Entire Florida peninsula and Keys, eastern Gulf Coast from the Florida Panhandle southward, and Atlantic coasts of northeast Florida through the Carolinas."
Florida,"Entire Florida peninsula and Keys, Gulf Coast from the Dry Tortugas northward to the Big Bend, and Atlantic coasts of North Florida through South Carolina later in the week"
Florida,"Western Cuba, Florida Keys, entire Florida peninsula, and the southeast U.S. coast from northeast Florida to South Carolina"
Florida,"Entire Florida peninsula, particularly Gulf Coast first then Atlantic side from Cape Canaveral northward including Georgia and the Carolinas"
Florida,"Entire Florida Peninsula, Florida Keys, northeastern Gulf Coast, southeast Georgia and the Carolinas are within the 5-day cone"
Florida,"Central/Western Caribbean, Cayman Islands, western Cuba, Florida Gulf Coast"
Cuba,"Entire Florida Peninsula and portions of the Southeast U.S. coast, including northeast Florida"
24,48
73,60
72,72
51,90
48,96
60,60-72
33,72
33,118
88,84
70,90
76,96
48,108
60,120
60,132
60,120
50,144
D,D.
D,D.
D,D.
D,D.
D,D.
D,D.
D,D.
D,D.
C,D.
B,C.
B,C.
B,C.
C,C.
D,B.
C,B.
B,B.
C,D.
D,D.
D,D.
D,D.
D,D.
D,D.
D,D.
D,D.
Yes,Yes
Yes,Yes
Yes,Yes
No,Yes
Yes,Yes
No,Yes
No,No
No,No
C,C.
C,C.
C,D.
C,D.
C,D.
A,D.
C,D.
C,D.
72,48
48,60
108,72
0,90
74,96
48,60-72
72,72
0,118
B,B.
D,A.
D,A.
D,B.
D,A.
D,A.
D,B.
D,B.
C,C.
B,D.
A,A.
A,A.
A,D.
A,D.
A,B.
A,A.
C,C.
D,C.
D,D.
A,D.
A,A.
A,B.
Tornadoes are possible.,Isolated tornadoes beginning late Wednesday; dangerous surf and rip currents along northeast Florida beaches
A few tornadoes are possible across the Florida Keys and the southern and central Florida Peninsula.,Isolated tornadoes and dangerous rip currents beginning mid-week; possible short-term port closure due to gale-force winds and heavy rain.
"No additional hazards beyond wind, storm surge, and rainfall are mentioned for Jacksonville, FL.",Dangerous surf and rip currents; brief tornado threat in outer rain bands.
"No additional hazards are mentioned for Jacksonville, FL.",River flooding along the lower St. Johns and possible tornadoes in outer rainbands late Thu–Fri.
Rip currents.,"Elevated rip-current risk, possible river rises on the lower St. Johns Basin, and temporary navigation restrictions once gale warnings are hoisted."
Surf,"High surf, dangerous rip currents and a low-end tornado threat in feeder bands"
Rip current conditions.,Increasing surf and dangerous rip currents along Atlantic beaches mid- to late week.
Rip currents.,"Dangerous seas, high surf and rip currents likely to impact vessel operations along the northeast Florida coast ahead of the system"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 3,
    ""in 24h"": 40,
    ""in 48h"": 21,
    ""in 72h"": 5,
    ""in 96h"": 3
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '7%', 'in 72h': '27%', 'in 96h': '44%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 1,
    ""in 72h"": 5,
    ""in 96h"": 18
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '1%', 'in 72h': '20%', 'in 96h': '45%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 0,
    ""in 72h"": 1,
    ""in 96h"": 1
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '4%', 'in 96h': '17%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 0,
    ""in 72h"": 1,
    ""in 96h"": 1
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '1%', 'in 96h': '14%'}"
