response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
A,A.
B,A.
B,B.
B,A.
B,A.
B,A.
A,A.
A,A.
None,No watches in effect along the Florida east coast
None to Charleston,Tropical Storm Watch issued from Jupiter Inlet to Flagler-Volusia County line (just north of the port)
Florida coast to South Carolina coast,"Jupiter Inlet to the Volusia-Brevard County line, Florida"
None,None in effect for Florida as of this advisory
FL to GA,Tropical Storm Warning for the northwestern Bahamas excluding Andros Island
None,Tropical Storm Warning for the north-western Bahamas (excluding Andros Island)
None,Northwestern Bahamas excluding Andros Island
None,"Tropical Storm Warning for the north-western Bahamas (Abacos, Berry Islands, Bimini, Eleuthera, Grand Bahama Island, New Providence)"
"25.6N, 74.8W","25.6N, 75.2W"
"25.1N, 75.3W","25.0N, 74.5W"
"23.7N, 74.8W","23.8N, 74.5W"
"23.7N, 74.8W","23.7N, 74.8W"
NW,NW
NW,NW
NW,NW
NW,NW
30,6 mph
6,1 mph
30,2 mph
30,8 mph
Florida,"Northwestern Bahamas and U.S. southeast coast from central Florida northward to South Carolina expected to experience gusty winds, heavy rain, dangerous surf and rip currents"
Florida,"Southeast and east-central Florida coastline, including Palm Beach County, then northward to the Georgia/South Carolina coasts"
"Florida, South Carolina, North Carolina","East coast of Florida from Jupiter Inlet northward toward Georgia and the Carolinas, and the northwestern Bahamas"
"Florida
South Carolina
North Carolina",Atlantic coast of south-central Florida from West Palm Beach northward to around Daytona Beach likely to experience tropical-storm conditions
W PALM BEACH,W PALM BEACH FL
W PALM BEACH,W PALM BEACH
W PALM BEACH,W PALM BEACH
W PALM BEACH,W PALM BEACH FL
10,15%
34,34%
36,15%
36,36%
0,0%
5,5%
9,2%
9,9%
15,72
34,120
30,36
34,96
N/A,
N/A,120
N/A,48
36,72
10,15%
34,34%
36,15%
36,36%
C,C.
D,D.
D,D.
D,D.
Northwestern Bahamas,"Northwestern Bahamas and U.S. southeast coast from central Florida northward to South Carolina expected to experience gusty winds, heavy rain, dangerous surf and rip currents"
Jupiter Inlet to Flagler-Volusia County line,"Southeast and east-central Florida coastline, including Palm Beach County, then northward to the Georgia/South Carolina coasts"
Jupiter Inlet to Volusia-Brevard County line,"East coast of Florida from Jupiter Inlet northward toward Georgia and the Carolinas, and the northwestern Bahamas"
northwestern Bahamas to east coast of central Florida,Atlantic coast of south-central Florida from West Palm Beach northward to around Daytona Beach likely to experience tropical-storm conditions
B,B.
A,A.
A,A.
B,D.
C,C.
C,C.
C,C.
Bermuda,"Northwestern Bahamas and U.S. southeast coast from central Florida northward to South Carolina expected to experience gusty winds, heavy rain, dangerous surf and rip currents"
Florida,"Southeast and east-central Florida coastline, including Palm Beach County, then northward to the Georgia/South Carolina coasts"
Florida,"East coast of Florida from Jupiter Inlet northward toward Georgia and the Carolinas, and the northwestern Bahamas"
Florida,Atlantic coast of south-central Florida from West Palm Beach northward to around Daytona Beach likely to experience tropical-storm conditions
30,18
48,24
48,27
74,32
26,36
26,48
48,12
70,12
D,D.
D,D.
D,D.
D,D.
B,B.
C,C.
C,B.
C,C.
D,D.
C,D.
D,C.
D,D.
No,No
No,Yes
No,No
No,Yes
C,B.
C,B.
C,B.
A,C.
44,18
45,24
47,27
36,32
A,B.
A,A.
A,A.
A,B.
A,B.
A,B.
A,B.
A,A.
C,B.
D,B.
C,B.
D,D.
Surf.,Dangerous surf and rip currents likely beginning late Saturday and continuing through Monday
There are no additional hazards mentioned in the provided text.,Rough seas and hazardous marine conditions in and near the port approaches
There are no additional hazards mentioned.,"Choppy seas and dangerous rip currents are expected ahead of and during the closest approach, impacting vessel movements and berth operations."
"There are no additional hazards mentioned beyond rainfall, wind, and storm surge.",High surf and dangerous rip currents along Palm Beach County beaches
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 1,
    ""in 72h"": 5,
    ""in 96h"": 3
  }
}
```","{'in 12h': '0%', 'in 24h': '1%', 'in 48h': '10%', 'in 72h': '15%', 'in 96h': '15%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 1,
    ""in 72h"": 3,
    ""in 96h"": 3
  }
}
```","{'in 12h': '≈0%', 'in 24h': '3%', 'in 48h': '27%', 'in 72h': '31%', 'in 96h': '33%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 1,
    ""in 72h"": 2,
    ""in 96h"": 3
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '29%', 'in 72h': '35%', 'in 96h': '36%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 2,
    ""in 72h"": 6,
    ""in 96h"": 1
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '29%', 'in 72h': '35%', 'in 96h': '36%'}"
15-09-2019,None
14-09-2019,None
14-09-2019,None
13-09-2019,None
15-09-2019,None
14-09-2019,None
14-09-2019,None
14-09-2019,None
20-09-2019,None
15-09-2019,None
17-09-2019,None
17-09-2019,None
3,0
3,0
3,0
3,0
2,None
1,None
7,None
0,None
5,None
15,None
35,None
35,None
B,A.
C,A.
D,A.
C,A.
