response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
C,A.
A,A.
B,A.
A,B.
B,B.
B,B.
None,None
None,None
None,None
None,"East of Morgan City, LA, to the Okaloosa/Walton County line, FL (includes Mobile Bay)"
Mississippi to Alabama,"Intracoastal City, LA eastward to the Okaloosa/Walton County line, FL, including Lake Pontchartrain, Lake Maurepas, metropolitan New Orleans, and the entire Alabama coast"
None,"Intracoastal City, Louisiana, to the Alabama/Florida border including Mobile Bay, Lake Pontchartrain, Lake Maurepas and Metropolitan New Orleans"
"26.5N, 91.1W","27.9N, 91.2W"
"23.5N, 92.2W","25.2N, 91.5W"
"22.9N, 92.4W","22.9N, 92.4W"
NNE,N
N,N
N,N
14,16 mph
9,14 mph
9,9 mph
"Mississippi, Alabama, Florida","Entire northern Gulf Coast from southeast Louisiana through Mississippi, Alabama, and the western Florida Panhandle"
"Louisiana, Mississippi, Alabama, Florida","Northern Gulf Coast from coastal Louisiana eastward through Mississippi, Alabama, and the western Florida Panhandle"
"Louisiana, Mississippi, Alabama, Florida","Northern Gulf Coast from Louisiana through Mississippi, Alabama and the western Florida Panhandle"
MOBILE AL,MOBILE AL
MOBILE AL,MOBILE AL
MOBILE AL,MOBILE AL
16,16%
16,16%
11,11%
0,<3%
0,<1%
X,0%
24,18
24,48
14,72
N/A,N/A
N/A,0
N/A,N/A
16,10%
16,16%
11,11%
B,B.
D,D.
A,A.
"Morgan City, Louisiana to the Okaloosa/Walton County line Florida","Entire northern Gulf Coast from southeast Louisiana through Mississippi, Alabama, and the western Florida Panhandle"
"Intracoastal City, Louisiana to Okaloosa/Walton County Line, Florida","Northern Gulf Coast from coastal Louisiana eastward through Mississippi, Alabama, and the western Florida Panhandle"
"Intracoastal City, Louisiana to the Alabama/Florida border","Northern Gulf Coast from Louisiana through Mississippi, Alabama and the western Florida Panhandle"
B,B.
A,B.
A,A.
A,A.
C,C.
C,C.
Louisiana Coast,"Entire northern Gulf Coast from southeast Louisiana through Mississippi, Alabama, and the western Florida Panhandle"
Mississippi coast,"Northern Gulf Coast from coastal Louisiana eastward through Mississippi, Alabama, and the western Florida Panhandle"
Louisiana,"Northern Gulf Coast from Louisiana through Mississippi, Alabama and the western Florida Panhandle"
34,12
36,18
37,36
60,24
21,24
36,48
D,D.
D,D.
D,D.
C,B.
C,B.
C,B.
B,B.
C,C.
C,D.
No,No
No,No
No,No
C,A.
C,C.
C,C.
6,12
18,18
18,36
A,B.
B,B.
A,B.
D,B.
C,B.
C,B.
C,C.
C,C.
C,C.
Tornadoes are possible.,Isolated tornado risk in outer rainbands on Saturday
Tornadoes are a possible hazard associated with the storm.,Isolated tornadoes Saturday into early Sunday across southern Alabama
"Tornadoes are also a potential hazard for Mobile, AL.",Low-end tornado threat beginning Saturday as outer rainbands move onshore.
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""33"",
    ""in 24h"": ""33"",
    ""in 48h"": ""0"",
    ""in 72h"": ""0"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '6%', 'in 24h': '16%', 'in 48h': '16%', 'in 72h': '16%', 'in 96h': '16%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 2,
    ""in 48h"": 5,
    ""in 72h"": 3,
    ""in 96h"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '10%', 'in 72h': '1%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 5,
    ""in 48h"": 23,
    ""in 72h"": 23,
    ""in 96h"": 23
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '9%', 'in 72h': '11%', 'in 96h': '11%'}"
19-06-2021,None
18-06-2021,None
18-06-2021,None
19-06-2021,None
18-06-2021,None
20-06-2021,None
22-06-2021,None
21-06-2021,None
22-06-2021,None
2,0
3,0
3,0
0,None
2,None
4,None
3,None
15,None
11,None
A,A.
A,A.
A,A.
