response,ground_truth
Yes,Yes
Yes,Yes
Yes,No
Yes,No
Yes,No
No,No
No,No
No,No
No,No
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
None,"North of Surf City NC to Oregon Inlet, including Pamlico Sound"
None,Tropical Storm Watch from Marineland FL to South Santee River SC; Hurricane Watch Anclote River to Suwannee River and west of Mexico Beach to Destin FL
None,Hurricane Watch: Anclote River to Indian Pass FL; Tropical Storm Watch: Marineland FL to Altamaha Sound GA
Florida Keys to Flagler Beach,"Hurricane Watch: Anclote River to Indian Pass, FL; Tropical Storm Watch: Indian Pass westward to the Walton/Bay County line, FL"
None,Hurricane Watch from Anclote River to Indian Pass FL; Tropical Storm Watch west of Indian Pass to the Walton/Bay County line FL
None,None issued as of Advisory #7 (interests from central/northern Florida through SE Georgia advised to monitor)
None,None in effect
None,No watches posted as of Advisory #2
None,None
FL to GA,Flagler/Volusia County line FL to Surf City NC (Atlantic coast); Suwannee River to Mexico Beach FL (Gulf coast – Hurricane Warning)
Florida Big Bend to Georgia,Hurricane Warning Suwannee River to Mexico Beach FL; Tropical Storm Warning Anclote River to Suwannee River and west of Mexico Beach to Destin FL
FL to NC,Tropical Storm Warning: Anclote River to Walton/Bay County line FL
Florida east coast to North Carolina east coast,None in force – only watches at this time
None,None issued in this advisory
None,None issued
None,None in effect
Florida to South Carolina,No warnings posted as of Advisory #2
None,None
"27.4N, 86.0W","27.8N, 85.6W"
"25.8N, 87.0W","26.0N, 87.0W"
"24.6N, 88.0W","24.7N, 88.0W"
"24.3N, 87.8W","24.3N, 88.1W"
"24.0N, 87.2W","24.4N, 87.3W"
"23.9N, 85.5W","23.8N, 86.6W"
"23.6N, 84.3W","23.6N, 84.3W"
"23.4N, 82.7W","23.4N, 82.7W"
"23.7N, 81.7W","23.7N, 81.7W"
NNE,NNE
NNE,N
STNRY,N
NNW,W
WNW,NW
W,W
W,W
W,W
W,W
14,14 mph
10,6 mph
Stationary,2 mph
2,1 mph
7,5 mph
35,7 mph
7,7 mph
35,9 mph
9,9 mph
"Florida, Georgia, South Carolina, North Carolina, Virginia, Maryland, Delaware, New Jersey, New York, Connecticut, Rhode Island, Massachusetts, New Hampshire, Maine","Florida Gulf Coast, southeast Georgia, the Carolinas, and the Mid-Atlantic coast including Virginia, Maryland, Delaware, New Jersey and southern New England"
"Florida, Georgia, South Carolina, North Carolina, Virginia, Maryland, Delaware, New Jersey, New York, Connecticut, Rhode Island, Massachusetts, New Hampshire, Maine",Entire U.S. East Coast from the Florida Big Bend through the Carolinas to the Mid-Atlantic and southern New England
Florida,"Gulf coast of FL, then the U.S. east coast from GA through the Carolinas and offshore Mid-Atlantic/New England waters"
Florida,"Florida Gulf coast, then the coasts of GA, SC, NC and portions of the Mid-Atlantic (including Delmarva) as the cyclone moves offshore"
Florida,"Florida Gulf coast first, then the U.S. East Coast from northern Florida through the Carolinas and offshore of the Mid-Atlantic"
"Florida, Georgia, South Carolina, North Carolina","Florida Big Bend, southeastern Georgia, coastal South and North Carolina, then western Atlantic well east of Mid-Atlantic"
Florida,"Florida Big Bend, Georgia and South Carolina coasts, Outer Banks, and adjacent Atlantic waters"
Florida,"Florida Keys and Gulf Coast, then the coasts of GA, SC, NC and the Mid-Atlantic offshore waters"
"Florida, Georgia, South Carolina, North Carolina","Florida Gulf Coast from the Keys to the Big Bend, then Georgia–South Carolina–North Carolina Atlantic coasts"
BALTIMORE MD,BALTIMORE MD
BALTIMORE MD,BALTIMORE MD
BALTIMORE MD,BALTIMORE MD
BALTIMORE MD,BALTIMORE MD
OCEAN CITY MD,PAX RIVER NAS
OCEAN CITY MD,"PAX RIVER NAS, MD"
RICHMOND VA,OCEAN CITY MD
MIAMI FL,OCEANA NAS VA
MIAMI FL,ELIZABETH CITY NC
10,10%
17,17%
7,7%
6,6%
0,3%
0,3%
X,4%
X,3%
0,3%
8,<3%
15,0%
7,0%
0,0%
X,0%
X,0%
0,0%
0,0%
0,0%
48,60
19,72
72,120
132,120
N/A,120
N/A,96
N/A,120
N/A,120
N/A,120
N/A,N/A
29,N/A
N/A,
N/A,0
N/A,
N/A,
N/A,N/A
N/A,
N/A,
10,4%
10,10%
5,7%
4,6%
N/A,3%
N/A,2%
N/A,4%
N/A,3%
N/A,3%
C,D.
D,B.
C,D.
D,A.
D,B.
C,A.
B,A.
D,B.
D,A.
Suwannee River to Mexico Beach,"Florida Gulf Coast, southeast Georgia, the Carolinas, and the Mid-Atlantic coast including Virginia, Maryland, Delaware, New Jersey and southern New England"
Suwannee River to Mexico Beach,Entire U.S. East Coast from the Florida Big Bend through the Carolinas to the Mid-Atlantic and southern New England
Anclote River to Indian Pass,"Gulf coast of FL, then the U.S. east coast from GA through the Carolinas and offshore Mid-Atlantic/New England waters"
Anclote River to Indian Pass,"Florida Gulf coast, then the coasts of GA, SC, NC and portions of the Mid-Atlantic (including Delmarva) as the cyclone moves offshore"
Anclote River to Indian Pass,"Florida Gulf coast first, then the U.S. East Coast from northern Florida through the Carolinas and offshore of the Mid-Atlantic"
No coastal watches or warnings in effect.,"Florida Big Bend, southeastern Georgia, coastal South and North Carolina, then western Atlantic well east of Mid-Atlantic"
no coastal watches or warnings in effect,"Florida Big Bend, Georgia and South Carolina coasts, Outer Banks, and adjacent Atlantic waters"
FLORIDA STRAITS to SOUTHEASTERN GULF OF MEXICO,"Florida Keys and Gulf Coast, then the coasts of GA, SC, NC and the Mid-Atlantic offshore waters"
No coastal watches or warnings in effect,"Florida Gulf Coast from the Keys to the Big Bend, then Georgia–South Carolina–North Carolina Atlantic coasts"
B,B.
B,B.
B,B.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
C,D.
A,D.
A,D.
C,B.
A,D.
B,D.
B,D.
A,C.
A,C.
Florida,"Florida Gulf Coast, southeast Georgia, the Carolinas, and the Mid-Atlantic coast including Virginia, Maryland, Delaware, New Jersey and southern New England"
Florida,Entire U.S. East Coast from the Florida Big Bend through the Carolinas to the Mid-Atlantic and southern New England
Florida,"Gulf coast of FL, then the U.S. east coast from GA through the Carolinas and offshore Mid-Atlantic/New England waters"
Florida,"Florida Gulf coast, then the coasts of GA, SC, NC and portions of the Mid-Atlantic (including Delmarva) as the cyclone moves offshore"
Florida,"Florida Gulf coast first, then the U.S. East Coast from northern Florida through the Carolinas and offshore of the Mid-Atlantic"
Florida,"Florida Big Bend, southeastern Georgia, coastal South and North Carolina, then western Atlantic well east of Mid-Atlantic"
Eastern North Carolina,"Florida Big Bend, Georgia and South Carolina coasts, Outer Banks, and adjacent Atlantic waters"
Florida,"Florida Keys and Gulf Coast, then the coasts of GA, SC, NC and the Mid-Atlantic offshore waters"
Florida,"Florida Gulf Coast from the Keys to the Big Bend, then Georgia–South Carolina–North Carolina Atlantic coasts"
26,12
23,18
46,24
39,36
48,48
48,60
72,69
72,72
48,72
48,36
70,96
75,80
None,72
79,120
None,96
None,96
None,144
None,48
D,D.
C,D.
D,D.
D,D.
D,D.
D,D.
D,D.
D,D.
D,D.
C,C.
A,C.
B,B.
A,B.
A,B.
A,B.
A,B.
A,B.
A,A.
C,D.
C,D.
D,D.
D,D.
D,D.
D,D.
D,D.
D,D.
D,D.
No,No
No,No
No,No
No,No
No,No
No,No
No,No
No,No
No,No
C,C.
C,D.
C,D.
C,D.
C,D.
C,D.
D,D.
D,D.
D,D.
72,12
0,18
0,24
72,36
0,48
78,60
71,69
77,72
71,72
D,B.
D,B.
D,B.
D,B.
D,B.
D,B.
D,B.
D,B.
D,B.
A,B.
B,A.
B,B.
B,B.
B,B.
A,B.
A,A.
A,B.
A,B.
A,B.
A,D.
A,B.
A,B.
B,B.
B,B.
A,A.
A,B.
B,B.
Tornadoes are possible over the eastern Carolinas from Friday morning into Friday night.,Dangerous rip currents and elevated waves along Atlantic approaches; minor coastal flooding possible at high tide.
Tornadoes are possible overnight near the central Florida coast.,Brief spin-up tornadoes cannot be ruled out in outer rain-bands; reduced visibilities in heavy rain could disrupt pilotage and cargo handling.
"No additional hazards are associated with the possible future storm at Baltimore, MD.",Brief minor coastal flooding and dangerous rip currents along Maryland beaches; localized ponding on terminal roadways during heavier downpours
"No additional hazards are forecast for Baltimore, MD.",Elevated seas and waves in the lower Chesapeake and approaches; possible restrictions on pilotage and small-craft operations
"There are no additional hazards identified for Baltimore, MD.",None significant expected for port operations at this time.
"There are no additional hazards specified for Baltimore, MD.",Choppy seas on Chesapeake Bay and reduced visibility from periods of heavy rain may impact vessel scheduling and cargo handling.
"There are no additional hazards associated with the possible future storm at Baltimore, MD, excluding rainfall, wind, and storm surge.","Minor tidal departures and increased wave action possible at the mouth of Chesapeake Bay, but impacts at Baltimore itself are minimal"
"No additional hazards are forecast for Baltimore, MD.",Minor high surf and elevated waves on Chesapeake Bay shipping channels.
"There are no additional hazards associated with the possible future storm at Baltimore, MD.",None
