response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
A,C.
B,A.
C,B.
B,B.
A,B.
B,A.
None,"Port Aransas to San Luis Pass, TX"
None,East of High Island TX to Sabine Pass
None,North of Port Aransas to High Island Texas
None,"Mouth of the Rio Grande to Sabine Pass, TX (T.S.); Port Aransas, TX to Sabine Pass including Galveston Bay (Storm Surge)"
None,Mouth of the Rio Grande to High Island TX
None,Mouth of the Rio Grande to Port Aransas Texas
"25.4N, 96.9W","26.9N, 96.5W"
"22.5N, 95.5W","25.1N, 96.5W"
"20.5N, 94.8W","21.7N, 95.5W"
NNW,N
N,NNW
NNW,NNW
60,12 mph
2,15 mph
40,15 mph
"Louisiana, Texas","Middle and upper Texas coast, including Galveston Bay and extending into southwest Louisiana"
"Texas, Louisiana",Entire Texas coastline and southwestern Louisiana coastline
Texas,"Entire Texas coast from the Rio Grande to High Island, including Galveston Bay, with additional impacts expected into southwest Louisiana"
FREEPORT TX,GALVESTON TX
FREEPORT TX,GALVESTON TX
GALVESTON TX,GALVESTON TX
48,48%
58,58%
39,39%
6,6%
0,16%
11,11%
N/A,36
24,30
36,120
N/A,36
N/A,30
13,120
48,48%
N/A,27%
39,39%
A,A.
D,D.
D,D.
Port Aransas Texas to Sabine Pass,"Middle and upper Texas coast, including Galveston Bay and extending into southwest Louisiana"
Mouth of the Rio Grande to High Island Texas,Entire Texas coastline and southwestern Louisiana coastline
Mouth of the Rio Grande to Port Aransas Texas,"Entire Texas coast from the Rio Grande to High Island, including Galveston Bay, with additional impacts expected into southwest Louisiana"
B,B.
B,B.
B,B.
B,A.
A,A.
C,C.
Texas,"Middle and upper Texas coast, including Galveston Bay and extending into southwest Louisiana"
Texas Gulf Coast,Entire Texas coastline and southwestern Louisiana coastline
Texas,"Entire Texas coast from the Rio Grande to High Island, including Galveston Bay, with additional impacts expected into southwest Louisiana"
17,8
30,12
35,36
None,36
38,48
48,36
D,D.
C,D.
D,D.
D,C.
C,D.
D,B.
A,C.
C,C.
C,D.
No,Yes
No,Yes
No,Yes
C,A.
C,B.
C,C.
3,8
12,12
36,36
A,B.
A,A.
A,B.
C,C.
C,D.
C,D.
C,C.
Tornadoes are possible across the middle and upper Texas coast.,Isolated tornadoes Monday night–Tuesday; dangerous surf and rip currents.
Tornadoes are possible.,Isolated tornadoes Monday–Tuesday; dangerous surf and rip currents.
Rip currents.,Isolated tornadoes in outer rainbands; hazardous seas and possible channel restrictions for vessel traffic
"```json
{
  ""gale_probability"": {
    ""in 12h"": 99,
    ""in 24h"": 1,
    ""in 48h"": 1,
    ""in 72h"": 1,
    ""in 96h"": 1
  }
}
```","{'in 12h': '14%', 'in 24h': '30%', 'in 48h': '<1%', 'in 72h': '<1%', 'in 96h': '<1%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 41,
    ""in 24h"": 70,
    ""in 48h"": 28,
    ""in 72h"": 2,
    ""in 96h"": 1
  }
}
```","{'in 12h': '0%', 'in 24h': '16%', 'in 48h': '56%', 'in 72h': '57%', 'in 96h': '58%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 1,
    ""in 48h"": 3,
    ""in 72h"": 14,
    ""in 96h"": 3
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '25%', 'in 72h': '37%', 'in 96h': '38%'}"
13-09-2021,9/14/2021
13-09-2021,9/14/2021
13-09-2021,9/14/2021
14-09-2021,9/14/2021
13-09-2021,9/14/2021
14-09-2021,9/14/2021
15-09-2021,9/14/2021
17-09-2021,9/14/2021
17-09-2021,9/14/2021
3,3
3,3
3,3
3,3.0
1,3.0
2,3.0
30,1.0
13,1.0
39,1.0
B,C.
A,C.
D,C.
