response,ground_truth
No,No
No,No
No,No
No,No
No,No
No,No
Yes,No
Yes,Yes
Yes,Yes
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
B,A.
B,A.
B,B.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
B,A.
B,A.
"Mobile, AL to Pascagoula, MS",Storm-surge and tropical storm watches confined to the north-central Gulf Coast; none for South Florida
Florida to Alabama,Hurricane Watch/Warning area stretches east of the Mouth of the Pearl River to Navarre FL; Tropical-storm warning extends east of Navarre to Indian Pass FL and westward to Grand Isle LA
mobile bay to grand isle,Hurricane and tropical-storm watches extend from southeast Louisiana eastward to portions of the western Florida Panhandle
"Mobile Bay to Navarre, Florida",Indian Pass FL to Ochlockonee River FL (Tropical Storm Watch); MS/AL border to AL/FL border (Hurricane Watch)
None,Storm Surge Watch and Hurricane Watch extend eastward only to the Alabama/Florida border along the northern Gulf Coast; no watches on the southeast Florida coast.
None,Hurricane Watch east of Ocean Springs MS to the AL/FL border; Tropical Storm Watch Indian Pass to Ochlockonee River FL; Storm Surge Watch MS/AL border to AL/FL border
None,"Hurricane Watch: Grand Isle LA to AL/FL border; Tropical Storm Watch: AL/FL border to Ochlockonee River FL; Storm-Surge Watch mouth of Mississippi River to AL/FL border, including Lakes Pontchartrain & Maurepas and Mobile Bay"
None,Tropical-storm watch in effect from the Ochlockonee River to the Okaloosa/Walton County line in the Florida Panhandle
Florida Keys to Tarpon Springs,"South of Jupiter Inlet to north of Ocean Reef, FL (includes Port Everglades)"
Pensacola to Mobile Bay,Hurricane warning Bay St. Louis MS to Navarre FL; Tropical-storm warning Navarre FL to Indian Pass FL and Grand Isle LA
None,Hurricane warning east of the Pearl River to Navarre FL; Storm-surge warning Mouth of Mississippi River to Okaloosa/Walton County Line FL
None,"Hurricane warnings from Morgan City, LA, to Navarre, FL; tropical-storm warnings east to Indian Pass, FL"
None,Morgan City LA to MS/AL border (Hurricane Warning); MS/AL border to Indian Pass FL (Tropical Storm Warning); Port Fourchon LA to AL/FL border (Storm-Surge Warning)
Mobile Bay to Navarre FL,"Current Hurricane and Storm-Surge Warnings stretch from Morgan City, LA to Ocean Springs, MS; no warnings for the Florida east coast."
None,"Hurricane Warning Grand Isle LA to Ocean Springs MS including Lake Pontchartrain/Maurepas; Tropical Storm Warning east of Ocean Springs MS to Indian Pass FL; Storm Surge Warning Port Fourchon LA to the MS/AL border including Lakes Pontchartrain, Maurepas, Borgne"
None,None in effect (as of Advisory 5A)
None,None in effect
None,None
"29.2N, 88.2W","29.6N, 88.0W"
"28.8N, 88.0W","29.1N, 88.0W"
"28.7N, 87.1W","28.8N, 87.5W"
"28.1N, 86.9W","28.4N, 87.4W"
"27.7N, 85.5W","27.9N, 86.2W"
"26.7N, 83.4W","27.3N, 84.6W"
