response,ground_truth
Yes,Yes
Yes,Yes
No,Yes
Yes,Yes
Yes,No
No,No
No,No
No,No
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
None,"Tropical Storm Watch west of Morgan City to Intracoastal City, Louisiana"
Mississippi to Alabama,"Tropical-storm watch west of Morgan City to Intracoastal City, LA (Gulf Coast – not near NY/NJ)"
None,N/A – watches confined to northern Gulf Coast
Louisiana to Alabama,"Intracoastal City, LA to Navarre, FL (Storm Surge); Morgan City, LA to the Mississippi/Alabama border (Hurricane); Mississippi/Alabama border to the Okaloosa/Walton County line, FL (Tropical-storm)"
Cape Sable to Jupiter Inlet,Hurricane and Tropical-Storm warnings only along the northern Yucatan Peninsula (Tulum to Dzilam) and parts of western Cuba
None,"Hurricane Watch/Warning currently confined to the Yucatan Peninsula (Tulum to Rio Lagartos, including Cozumel); Tropical-Storm Warning for Pinar del Rio, Cuba"
None,"Tulum to Rio Lagartos, Mexico and Cozumel (tropical-storm watch)"
None,"Tropical Storm Watch in effect for Pinar del Rio, western Cuba"
None,"Hurricane Warning Morgan City LA to MS/AL border (incl. Lake Pontchartrain & metro New Orleans); Tropical Storm Warning MS/AL border to Walton/Bay County Line FL; Storm Surge Warning Mouth of Atchafalaya River LA to Navarre FL (incl. Lake Borgne, Pontchartrain, Pensacola Bay, Mobile Bay)"
"Grand Isle, Louisiana to Pascagoula, Mississippi","Hurricane warning Morgan City, LA to MS/AL border; Tropical-storm warning MS/AL border to Okaloosa/Walton Co. line, FL; Storm-surge warning Mouth of Atchafalaya River, LA to Navarre, FL"
None,Hurricane and Storm-Surge Warnings from Morgan City LA to the MS/AL border; Tropical-Storm Warning MS/AL border to Okaloosa/Walton Co. FL line
None,"Tulum to Dzilam, Mexico (Hurricane); South of Tulum to Punta Allen and west of Dzilam to Progreso, Mexico (Tropical-storm)"
None,Same as watch coast – confined to Yucatan Peninsula and adjacent areas
Florida Panhandle to Mississippi,Same as watch area – Hurricane Warning from Tulum to Rio Lagartos including Cozumel; no U.S. coast warnings yet
None,"Pinar del Rio, Cuba (tropical-storm warning)"
None,None in effect
"23.8N, 91.2W","25.1N, 91.8W"
"21.6N, 89.5W","22.7N, 90.3W"
"20.2N, 87.1W","21.0N, 88.4W"
"19.1N, 85.3W","19.5N, 86.0W"
"18.1N, 83.8W","18.7N, 84.3W"
"17.8N, 83.8W","17.7N, 83.4W"
"18.9N, 83.1W","17.7N, 83.5W"
"18.7N, 83.0W","18.7N, 83.0W"
NW,NNW
NW,NW
NW,NW (305°)
NW,NW
NNW,NW
N,Stationary (expected to begin moving NW soon)
N,"N (essentially stationary, a slow northward drift expected)"
NNW,NNW
70,17 mph
14,14 mph
13,14 mph
70,10 mph
2,9 mph
Stationary,0 mph
Stationary,1 mph
2,2 mph
"Louisiana, Mississippi, Alabama, Florida, Georgia, South Carolina, North Carolina, Virginia, Maryland, Delaware, New Jersey, New York, Connecticut, Rhode Island, Massachusetts","Northern Gulf Coast (LA, MS, AL, FL Panhandle) today, then inland Southeast, Appalachians and Mid-Atlantic coast (NC–NJ) Thursday"
"Louisiana, Mississippi, Alabama, Florida, Georgia, South Carolina, North Carolina, Virginia","Northern Gulf Coast, then inland across MS, AL, GA, Carolinas, VA, NJ and southern New England"
"Mississippi, Alabama, Florida, Louisiana, Georgia, South Carolina, North Carolina, Virginia","Northern Gulf Coast (LA–FL Panhandle) then inland through AL, GA, the southern Appalachians, Mid-Atlantic states, and southern New England including New Jersey/New York coasts"
"Mexico, United States","Yucatán Peninsula, entire northern Gulf Coast from TX/LA border eastward to FL Panhandle, then inland across the Southeast U.S. and exiting the Mid-Atlantic coast (including New Jersey and New York Bight)"
"Florida, Alabama, Mississippi, Louisiana, Texas","Northern Yucatan Peninsula, then U.S. northern Gulf Coast from Louisiana to western Florida, and inland across the Southeast into the Mid-Atlantic"
"Louisiana, Mississippi, Alabama, Florida","Yucatan Peninsula late Monday, then central Gulf Coast from southeast Louisiana eastward to Alabama/Mississippi by mid-week"
Florida,"Western Cuba, northern Yucatan Peninsula, and the U.S. central Gulf Coast (LA-MS-AL)"
Florida,"Western Cuba, Yucatan Peninsula, U.S. Gulf Coast from Louisiana eastward to NW Florida (based on cone)"
NYC JFK AIRPRT,NYC JFK AIRPRT
NYC CNTRL PARK,NYC JFK AIRPRT
NYC JFK AIRPRT,NYC JFK AIRPRT
NYC JFK AIRPRT,NYC JFK AIRPRT
BALTIMORE MD,CAPE HENLOPEN DE
"There is no weather forecast location for New York, NY & NJ in the provided table.",None (no northeast U.S. sites listed in Advisory #4 wind-probability table)
"There is no weather forecast location for New York, NY & NJ in the provided table.",None (no Northeast U.S. locations listed in wind-probability table)
CHARLOTTE NC,CHARLOTTE NC
24,24%
0,9%
6,6%
0,5%
X,4%
X,0%
0,0%
0,0%
8,8%
0,<1%
6,0%
0,0%
0,<1%
0,0%
0,0%
X,0%
24,48
48,72
N/A,72
72,96
N/A,96
N/A,N/A
N/A,N/A
N/A,
120,48
N/A,
N/A,N/A
N/A,N/A
N/A,0
N/A,N/A
N/A,N/A
N/A,
24,24%
9,9%
X,6%
5,5%
N/A,4%
N/A,0%
N/A,0%
N/A,0%
A,B.
B,D.
D,B.
B,D.
C,A.
B,D.
C,A.
None,D.
Morgan City Louisiana to the Mississippi/Alabama border,"Northern Gulf Coast (LA, MS, AL, FL Panhandle) today, then inland Southeast, Appalachians and Mid-Atlantic coast (NC–NJ) Thursday"
Morgan City Louisiana to the Mississippi/Alabama border,"Northern Gulf Coast, then inland across MS, AL, GA, Carolinas, VA, NJ and southern New England"
"Morgan City, Louisiana to the Mississippi/Alabama border","Northern Gulf Coast (LA–FL Panhandle) then inland through AL, GA, the southern Appalachians, Mid-Atlantic states, and southern New England including New Jersey/New York coasts"
Tulum to Dzilam Mexico,"Yucatán Peninsula, entire northern Gulf Coast from TX/LA border eastward to FL Panhandle, then inland across the Southeast U.S. and exiting the Mid-Atlantic coast (including New Jersey and New York Bight)"
Tulum to Dzilam Mexico,"Northern Yucatan Peninsula, then U.S. northern Gulf Coast from Louisiana to western Florida, and inland across the Southeast into the Mid-Atlantic"
Tulum to Rio Lagartos Mexico,"Yucatan Peninsula late Monday, then central Gulf Coast from southeast Louisiana eastward to Alabama/Mississippi by mid-week"
Pinar del Rio Cuba to Tulum Mexico,"Western Cuba, northern Yucatan Peninsula, and the U.S. central Gulf Coast (LA-MS-AL)"
Pinar del Rio Cuba to Yucatan Peninsula,"Western Cuba, Yucatan Peninsula, U.S. Gulf Coast from Louisiana eastward to NW Florida (based on cone)"
C,C.
B,B.
B,B.
B,C.
B,B.
B,B.
B,B.
A,A.
A,B.
A,B.
B,C.
B,C.
C,D.
A,B.
D,C.
B,A.
New Orleans,"Northern Gulf Coast (LA, MS, AL, FL Panhandle) today, then inland Southeast, Appalachians and Mid-Atlantic coast (NC–NJ) Thursday"
Yucatan Peninsula,"Northern Gulf Coast, then inland across MS, AL, GA, Carolinas, VA, NJ and southern New England"
Gulf Coast,"Northern Gulf Coast (LA–FL Panhandle) then inland through AL, GA, the southern Appalachians, Mid-Atlantic states, and southern New England including New Jersey/New York coasts"
Alabama,"Yucatán Peninsula, entire northern Gulf Coast from TX/LA border eastward to FL Panhandle, then inland across the Southeast U.S. and exiting the Mid-Atlantic coast (including New Jersey and New York Bight)"
Florida,"Northern Yucatan Peninsula, then U.S. northern Gulf Coast from Louisiana to western Florida, and inland across the Southeast into the Mid-Atlantic"
Florida,"Yucatan Peninsula late Monday, then central Gulf Coast from southeast Louisiana eastward to Alabama/Mississippi by mid-week"
Florida,"Western Cuba, northern Yucatan Peninsula, and the U.S. central Gulf Coast (LA-MS-AL)"
Florida Gulf Coast,"Western Cuba, Yucatan Peninsula, U.S. Gulf Coast from Louisiana eastward to NW Florida (based on cone)"
6,12
17,30
42,36
36,48
72,48
28,24
60,≈84
78,48
46,48
55,63
96,72
75,90
80,120
None,120
None,"N/A (system not forecast to approach the New York, NY & NJ coastal waters)"
168,
D,D.
D,D.
D,D.
D,D.
D,D.
C,D.
D,D.
D,D.
A,B.
A,B.
A,B.
A,B.
A,B.
A,A.
A,A.
A,A.
C,C.
D,D.
D,D.
D,D.
D,D.
D,A.
D,A.
D,A.
Yes,Yes
No,No
No,No
No,No
No,No
No,No
No,No
No,No
C,C.
C,D.
C,D.
A,D.
D,D.
D,A.
D,A.
D,A.
74,12
19,30
0,36
0,48
0,48
44,24
0,≈84
0,48
D,B.
D,B.
D,B.
D,B.
D,B.
D,B.
D,D.
B,B.
B,A.
B,A.
B,B.
B,B.
B,B.
B,B.
B,B.
A,C.
B,D.
A,D.
A,B.
D,A.
B,A.
A,B.
A,B.
Tornadoes.,"Minor coastal flooding at times of high tide, dangerous surf and rip currents, brief disruption to harbor pilotage and container operations."
"There are no additional hazards described for New York, NY & NJ.",Brief marine swell/rough seas and reduced visibilities; isolated tornado threat remains well south of the port
"Tornadoes are possible in New York, NY & NJ.","Poor visibility, rough seas, and strong rip currents; slight coastal flooding during high-tide cycles."
