response,ground_truth
Yes,Yes
Yes,Yes
B,A.
A,A.
B,B.
B,B.
None,None
None,
None,"Baffin Bay to High Island, Texas (includes Galveston Bay and Houston Ship Channel)"
None,"Baffin Bay to High Island, Texas"
"27.6N, 95.3W","27.9N, 95.7W"
"27.1N, 94.2W","27.1N, 94.2W"
NW,NW
NW,NW
50,13 mph
50,12 mph
TX,"Texas Gulf Coast from Baffin Bay through Galveston, including the upper Texas coast"
TX,"Entire upper and middle Texas coast, including Galveston Bay and Houston-Galveston area"
HOUSTON TX,HOUSTON TX
HOUSTON TX,HOUSTON TX
61,46%
61,46%
0,<3%
0,<1%
12,6
12,24
N/A,N/A
N/A,
46,33%
46,46%
D,D.
A,A.
Baffin Bay to High Island Texas,"Texas Gulf Coast from Baffin Bay through Galveston, including the upper Texas coast"
Baffin Bay to High Island Texas,"Entire upper and middle Texas coast, including Galveston Bay and Houston-Galveston area"
B,B.
B,B.
B,B.
C,C.
Texas,"Texas Gulf Coast from Baffin Bay through Galveston, including the upper Texas coast"
Texas,"Entire upper and middle Texas coast, including Galveston Bay and Houston-Galveston area"
14,6
12,10
23,24
None,0
C,D.
D,D.
C,B.
D,B.
A,B.
A,B.
No,Yes
No,Yes
A,A.
A,A.
3,6
6,10
A,A.
A,A.
C,C.
C,C.
C,C.
C,C.
Tornadoes are possible across portions of eastern Texas.,Isolated tornadoes within outer rainbands.
"No additional hazards are mentioned for Houston Port Authority, TX, excluding rainfall, wind, and storm surge.","Fresh-water flooding of access roads/rail, possible temporary shipping channel closures, and reduced visibility in squalls."
"```json
{
  ""gale_probability"": {
    ""in 12h"": 28,
    ""in 24h"": 2,
    ""in 48h"": 0,
    ""in 72h"": 0,
    ""in 96h"": 0
  }
}
```","{'in 12h': '33%', 'in 24h': '13%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 58,
    ""in 24h"": 3,
    ""in 48h"": 0,
    ""in 72h"": 0,
    ""in 96h"": 0
  }
}
```","{'in 12h': '33%', 'in 24h': '46%', 'in 48h': '46%', 'in 72h': '46%', 'in 96h': '46%'}"
16-06-2015,6/16/2015
16-06-2015,6/16/2015
16-06-2015,6/16/2015
16-06-2015,6/16/2015
20-06-2015,6/16/2015
20-06-2015,6/16/2015
3,2
3,2
2,2.0
1,2.0
33,0.364036696
24,0.364036696
C,D.
D,D.
