response,ground_truth
Yes,No
No,No
Yes,No
Yes,No
Yes,No
Yes,No
Yes,Yes
,No
,Yes
,Yes
B,A.
,A.
,A.
,A.
,A.
B,A.
,A.
B,A.
,A.
B,A.
B,A.
B,A.
C,A.
B,A.
,A.
B,A.
,A.
B,A.
B,A.
,A.
Brownsville to Vero Beach,"Storm Surge Watch from Indian Pass to Yankeetown, FL"
,Florida Panhandle coast from the Alabama/Florida border to Navarre (Tropical Storm Watch)
,"Alabama/Florida border eastward to Ochlockonee River, FL (northern Gulf Coast)"
Brownsville to Melbourne,No coastal watches in effect
Florida Keys to Bermuda,Tropical Storm Watch/Warning confined to the Florida Keys west of the Seven Mile Bridge to the Dry Tortugas
Florida Keys to Turks and Caicos,South-west coast of Florida from Englewood south and east to Ocean Reef
,"Southwest coast of Florida from Englewood south and east to Ocean Reef, including Florida Bay"
,"Florida Keys west of Ocean Reef to the Dry Tortugas and the southwest coast of Florida from Bonita Beach south and east to Ocean Reef, including Florida Bay"
,"Tropical-storm watches in effect for portions of Haiti, southeastern Bahamas, and several eastern/central Cuban provinces"
,"Haiti northern coast, Turks & Caicos, SE Bahamas, portions of central and eastern Cuba"
Louisiana to Florida,"Tropical Storm Warning from Navarre to the Wakulla/Jefferson County line; Storm Surge Warning Indian Pass to Yankeetown, FL"
,Florida Panhandle coast from Navarre to the Wakulla/Jefferson County line (Tropical Storm Warning); Storm-surge warning Indian Pass to Yankeetown
,None
,No coastal warnings in effect
None,Florida Keys west of the Seven Mile Bridge to Dry Tortugas under Tropical Storm Warning
,"Florida Keys west of Ocean Reef to the Dry Tortugas, including Florida Bay"
Florida to South Carolina,"Florida Keys west of Ocean Reef to the Dry Tortugas, including Florida Bay"
Belize to Turks and Caicos Islands,None
,None in effect at this time
,"Portions of the Dominican Republic (south coast from Punta Palenque eastward, and north coast east of the DR/Haiti border)"
,"27.9N, 86.0W"
"26.1N, 84.9W","26.8N, 85.3W"
"24.3N, 84.3W","24.4N, 84.6W"
"23.3N, 83.2W","24.0N, 84.6W"
,"23.3N, 81.7W"
"22.3N, 78.4W","22.3N, 79.6W"
,"22.0N, 76.7W"
"18.1N, 74.3W","21.3N, 75.3W"
"18.5N, 72.2W","20.2N, 73.5W"
"18.2N, 69.7W","18.9N, 71.0W"
NNW,N
NNW,NNW
WNW,NNW
,WNW
WSW,WNW
WNW,W
WNW,WNW
WNW,WNW
WNW,WNW
,WNW
9,9 mph
,10 mph
9,8 mph
12,13 mph
,13 mph
12,12 mph
,10 mph
14,12 mph
15,16 mph
16,15 mph
"Texas
Louisiana
Mississippi
Alabama
Florida",Florida Panhandle and Big Bend coastline; northern Gulf Coast
