response,ground_truth
Yes,Yes
C,A.
C,A.
Cape Hatteras to Edisto Beach,None
Savannah to Charleston,Tropical Storm Warning from Edisto Beach SC to South Santee River SC
"31.1N, 78.3W","31.9N, 78.3W"
WNW,WNW
16,16 mph
"North Carolina
South Carolina
Georgia",Georgia and southern South Carolina coasts
SAVANNAH GA,SAVANNAH GA
6,6%
0,0%
6,6
N/A,0
6,6%
C,A.
Edisto Beach to South Santee River,Georgia and southern South Carolina coasts
A,A.
C,C.
South Carolina,Georgia and southern South Carolina coasts
27,8
20,24
B,D.
B,B.
B,B.
No,No
A,A.
12,8
A,B.
D,B.
D,B.
Potential hazards include inland flooding and tidal fluctuations.,Rough seas and dangerous rip currents along the Georgia coast; brief tornado threat cannot be ruled out inland.
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""4"",
    ""in 24h"": ""7"",
    ""in 48h"": ""X"",
    ""in 72h"": ""X"",
    ""in 96h"": ""X""
  }
}
```","{'in 12h': '6%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
29-06-2021,None
29-06-2021,None
02-07-2021,None
5,0
0,None
6,None
C,A.
