response,ground_truth
Yes,Yes
B,A.
B,A.
Florida to North Carolina,Tropical Storm Watch from Anclote River to Englewood on the west coast of Florida
Wilmington to Charleston,None
"27.1N, 74.3W","27.7N, 83.5W"
E,E
8,8 mph
"Florida
Georgia
South Carolina
North Carolina","central Florida from Tampa Bay eastward to Cape Canaveral, then north-northeast along the southeast U.S. coastline toward the Outer Banks"
,COCOA BEACH FL
1,19%
X,0%
6,12
N/A,N/A
N/A,17%
D,A.
Tampa Bay area to Naples,"central Florida from Tampa Bay eastward to Cape Canaveral, then north-northeast along the southeast U.S. coastline toward the Outer Banks"
A,A.
B,D.
North Carolina,"central Florida from Tampa Bay eastward to Cape Canaveral, then north-northeast along the southeast U.S. coastline toward the Outer Banks"
,6
21,24
D,D.
C,B.
D,B.
No,No
,B.
11,6
B,B.
D,B.
,B.
"Localized flooding, coastal erosion, and navigational hazards are possible.",Brief thunderstorms with lightning and reduced visibility in heavy downpours may interrupt cargo and passenger movements.
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""6"",
    ""in 48h"": ""1"",
    ""in 72h"": ""0"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '17%', 'in 48h': '19%', 'in 72h': '19%', 'in 96h': '19%'}"
31-07-2017,8/2/2017
04-08-2017,8/2/2017
01-08-2017,8/2/2017
5,2
2,2.0
,1.0
,B.
