response,ground_truth
No,No
No,No
A,A.
A,A.
A,A.
A,A.
Corpus Christi to New Orleans,None
Corpus Christi to Cameron.,None for Indiana; tropical storm watch/watch area not issued. (Texas coast only).
Corpus Christi to Cameron,"Baffin Bay to High Island, Texas"
Corpus Christi to Port Arthur,"Tropical Storm Warning from Baffin Bay to High Island, Texas"
"27.6N, 95.3W","27.9N, 95.7W"
"27.1N, 94.2W","27.1N, 94.2W"
NW,NW
WNW,NW
13,13 mph
12,12 mph
"Texas 
Louisiana",Central and upper Texas coast; western Louisiana coast
"Texas
Louisiana",Texas coast and adjacent western Louisiana shoreline
HOUSTON TX,
HOUSTON TX,None
"There is no data provided for Northern Indiana District, IN in the provided text.",0%
The prompt,0%
X,0%
X,0%
N/A,
N/A,N/A
N/A,
N/A,N/A
N/A,0%
N/A,0%
C,A.
D,C.
Baffin Bay to High Island,Central and upper Texas coast; western Louisiana coast
Baffin Bay to High Island,Texas coast and adjacent western Louisiana shoreline
B,B.
B,B.
B,A.
D,B.
Louisiana,Central and upper Texas coast; western Louisiana coast
Texas,Texas coast and adjacent western Louisiana shoreline
20,≈6
24,10
24,
24,N/A
D,D.
D,D.
B,A.
A,A.
D,A.
D,A.
No,No
No,No
D,A.
"The table does not contain data for Northern Indiana District, IN.



Therefore, I cannot answer the question.",A.
0,≈6
0,10
D,B.
D,D.
A,B.
A,B.
B,B.
B,B.
Tornadoes are possible.,None
River flooding.,None
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""3"",
    ""in 24h"": ""13"",
    ""in 48h"": ""99"",
    ""in 72h"": ""99"",
    ""in 96h"": ""99""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""4"",
    ""in 24h"": ""10"",
    ""in 48h"": ""30"",
    ""in 72h"": ""60"",
    ""in 96h"": ""60""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
17-06-2015,None
17-06-2015,None
17-06-2015,None
"and that]]

28360

I am] -:4. - 10] is

where-27. - are

800 hours

-0000] - the

00 for

a million

009 am ] -0, which] - a million] -0]
-

68] to 5:47:07:74:32:27:28:56:25:74:36:09:34:04:00:46:34",None
17-06-2015,None
17-06-2015,None
3,0
3,0
1,None
2,None
None,None
None,None
A,A.
A.,A.
