response,ground_truth
,No
,A.
B,A.
Wilmington to Bermuda,"Tropical-storm watch/warning limited to Mexico Beach to Steinhatchee River, FL (Big Bend/Panhandle)"
South Carolina to North Carolina,"Tropical-storm warning from Mexico Beach to Steinhatchee River, FL"
"29.0N, 86.3W","29.0N, 86.3W"
NE,NE
21,21 mph
"South Carolina
North Carolina
Georgia","Florida Panhandle and Big Bend tonight, then the coasts of Georgia and South Carolina on Thursday"
THE VILLAGES,CEDAR KEY FL
X,5%
,0%
N/A,6
N/A,N/A
N/A,5%
C,C.
Mexico Beach to Steinhatchee River,"Florida Panhandle and Big Bend tonight, then the coasts of Georgia and South Carolina on Thursday"
B,B.
A,C.
North Carolina,"Florida Panhandle and Big Bend tonight, then the coasts of Georgia and South Carolina on Thursday"
31,8
23,18
B,D.
C,B.
,B.
No,No
D,A.
12,8
D,B.
B,B.
B,B.
Isolated tornadoes are possible.,Low tornado risk mainly well north of the port
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""18"",
    ""in 24h"": ""X"",
    ""in 48h"": ""X"",
    ""in 72h"": ""X"",
    ""in 96h"": ""X""
  }
}
```","{'in 12h': '4%', 'in 24h': '1%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
09-09-2021,None
14-09-2021,None
14-09-2021,None
3,0
0,None
None,None
A,A.
