response,ground_truth
Yes,Yes
B,A.
B,A.
Wilmington to Cape Hatteras,"Anclote River to Englewood, Florida (west coast)"
Wilmington to Charleston,None
"27.1N, 74.3W","27.7N, 83.5W"
E,E
8,8 mph
"Florida
Georgia
South Carolina
North Carolina","West-central Florida coast, then the Florida east coast and offshore waters northward to the Georgia and Carolina coasts"
NEW RIVER NC,BALD HEAD ISL
X,3%
"The provided text does not contain information about Wilmington, NC. Therefore, the answer is 0.",0%
N/A,72
N/A,
N/A,3%
C,A.
Tampa Bay area to Naples,"West-central Florida coast, then the Florida east coast and offshore waters northward to the Georgia and Carolina coasts"
A,A.
B,B.
North Carolina,"West-central Florida coast, then the Florida east coast and offshore waters northward to the Georgia and Carolina coasts"
28,12
21,60
D,D.
C,B.
D,D.
No,No
X,C.
48,12
D,B.
A,B.
B,B.
Isolated tornadoes are possible.,Rough seas and higher than normal swells could affect vessel approaches and pilot boarding areas.
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""6"",
    ""in 48h"": ""1"",
    ""in 72h"": ""0"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '1%', 'in 96h': '0%'}"
06-09-2017,7/28/2017
02-08-2017,7/29/2017
06-08-2017,7/28/2017
5,3
0,2.0
3,1.0
A,B.
