response,ground_truth
No,No
B,A.
B,A.
South Carolina to North Carolina,"Mexico Beach to Steinhatchee River, FL (Tropical Storm Watch area)"
Savannah to Charleston,"Mexico Beach to Steinhatchee River, FL (Tropical Storm Warning in effect)"
"29.0N, 86.3W","29.0N, 86.3W"
NE,NE
21,21 mph
"North Carolina
South Carolina
Georgia","Florida Panhandle coast tonight, then coastal Georgia and South Carolina Thursday"
X,CEDAR KEY FL
"There is no data for Tampa Port Authority, FL in the provided text.



0",5
0,0
N/A,9
N/A,N/A
N/A,4
,B.
Mexico Beach to Steinhatchee River,"Florida Panhandle coast tonight, then coastal Georgia and South Carolina Thursday"
B,B.
,A.
,"Florida Panhandle coast tonight, then coastal Georgia and South Carolina Thursday"
25,8
24,24
,D.
C,B.
D,B.
No,No
A,A.
12,8
D,B.
A,A.
A,A.
Tornadoes.,Low chance of an isolated tornado in outer rain bands
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""17"",
    ""in 24h"": ""8"",
    ""in 48h"": ""0"",
    ""in 72h"": ""0"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '4%', 'in 24h': '1%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
09-09-2021,None
09-09-2021,None
14-09-2021,None
3,0
0,None
,None
A,A.
