response,ground_truth
Yes,Yes
,Yes
,Yes
Yes,Yes
Yes,Yes
C,A.
,A.
C,A.
B,A.
C,B.
,A.
C,A.
C,B.
B,A.
,A.
Brownsville to Morgan City,None in effect for upper Texas coast at this time.
,Hurricane Watch south of Port Mansfield TX to the Mouth of the Rio Grande; Storm Surge Watch south of Port Mansfield to Mouth of Rio Grande
Corpus Christi to Port Lavaca,Storm-surge watch from San Luis Pass to High Island (just southwest of Port Arthur)
Brownsville to Port Arthur,"Storm Surge Watch from Port Mansfield to High Island; Hurricane Watch from north of Port Mansfield to San Luis Pass; Tropical Storm Watch from Boca de Catan, MX to Port Mansfield and from north of San Luis Pass to High Island"
Brownsville to Port Arthur,"Mouth of the Rio Grande to Port Mansfield and from north of San Luis Pass to High Island, including Port Arthur vicinity"
Corpus Christi to New Orleans,"Tropical Storm Warning is posted from North of Sargent to High Island, Texas (ends about 50 mi SW of Port Arthur)."
Corpus Christi to Morgan City,Hurricane Warning Port Mansfield to Sargent TX; Tropical Storm Warning north of Sargent to High Island TX; Storm Surge Warning Port Mansfield to High Island TX
Corpus Christi to Port Arthur,"Tropical-storm warning from Matagorda to High Island, TX (includes Port Arthur area)"
Brownsville to Port Arthur,None yet (warnings expected Thursday morning)
Brownsville to Port Arthur,None at this time
"25.9N, 95.4W","26.7N, 96.0W"
,"25.2N, 94.6W"
"23.2N, 92.8W","24.0N, 93.3W"
"21.6N, 92.6W","21.9N, 92.6W"
"21.5N, 92.5W","21.5N, 92.5W"
WNW,NW
,NW
W,NNW
NW,NW (325°)
,NW
,10 mph
10,10 mph
10,10 mph
2,2 mph
9,9 mph
,"Entire Texas coast from Port Mansfield to High Island already under warnings, with impacts expected to spread into the upper Texas and southwest Louisiana coasts, including Port Arthur."
,Entire Texas coast from the Rio Grande to High Island and extending eastward into southwest Louisiana
,Entire upper and middle Texas coast from Corpus Christi through Galveston Bay to Port Arthur and the southwest Louisiana border
"Mexico
Texas
Louisiana",Texas coast from Port Mansfield through High Island with effects extending into southwest Louisiana
"Texas
Louisiana",Texas coast from Port Mansfield to High Island and portions of southwest Louisiana
,PORT ARTHUR TX
,PORT ARTHUR TX
PORT ARTHUR TX,PORT ARTHUR TX
PORT O CONNOR,PORT ARTHUR TX
PORT ARTHUR TX,PORT ARTHUR TX
2,41%
,56%
9,36%
,28%
3,30%
3,6%
0.12,20%
2,4%
4,4%
,6%
24,120
,72
24,36
48,120
7,120
,96
72,120
3,72
,120
,120
7,41%
9,13%
34,11%
10,28%
,30%
,D.
,D.
,D.
B,B.
B,B.
Port Mansfield to Sargent,"Entire Texas coast from Port Mansfield to High Island already under warnings, with impacts expected to spread into the upper Texas and southwest Louisiana coasts, including Port Arthur."
Port Mansfield to Sargent,Entire Texas coast from the Rio Grande to High Island and extending eastward into southwest Louisiana
Port Mansfield to Matagorda,Entire upper and middle Texas coast from Corpus Christi through Galveston Bay to Port Arthur and the southwest Louisiana border
,Texas coast from Port Mansfield through High Island with effects extending into southwest Louisiana
Port Mansfield to High Island,Texas coast from Port Mansfield to High Island and portions of southwest Louisiana
D,D.
C,C.
B,B.
,A.
A,A.
D,C.
D,D.
C,C.
D,C.
,B.
Louisiana,"Entire Texas coast from Port Mansfield to High Island already under warnings, with impacts expected to spread into the upper Texas and southwest Louisiana coasts, including Port Arthur."
Texas,Entire Texas coast from the Rio Grande to High Island and extending eastward into southwest Louisiana
Texas,Entire upper and middle Texas coast from Corpus Christi through Galveston Bay to Port Arthur and the southwest Louisiana border
Mexico,Texas coast from Port Mansfield through High Island with effects extending into southwest Louisiana
Texas,Texas coast from Port Mansfield to High Island and portions of southwest Louisiana
38,16
28,24
,40
26,48
72,48
26,84
,120
,96
21,96
,96
D,D.
D,D.
D,D.
D,D.
,D.
,D.
,D.
C,D.
C,D.
D,D.
D,D.
,D.
D,C.
,D.
D,D.
Yes,Yes
,No
Yes,No
Yes,Yes
Yes,Yes
B. 0-24 Hours,A.
B,A.
B. 0-24 Hours,B.
A,C.
A,C.
12,16
40,24
48,40
48,48
48,48
A,B.
A,B.
A,A.
A,A.
A,B.
D,A.
D,C.
D,C.
D,D.
,C.
C,C.
C,C.
C,C.
C,C.
C,C.
,Isolated tornadoes in outer rainbands; extended period of high seas and dangerous rip currents; prolonged operational disruption due to Harvey’s slow movement.
,Dangerous surf/rip currents and a slight tornado risk in outer rainbands.
Rip currents.,"Prolonged coastal flooding, dangerous surf and rip currents, and isolated tornadoes in feeder bands."
Rip current conditions may become life-threatening along the Port Arthur coastline.,Prolonged heavy rain could close road and rail approaches; strong rip currents and dangerous seas will hinder vessel operations and offshore transfers.
Life-threatening surf and rip current conditions are likely.,"Dangerous surf and rip currents, prolonged flooding from slow storm motion, possible river and bayou rises affecting terminal access roads and rail lines."
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""70%"",
    ""24_hours"": ""85%"",
    ""48_hours"": ""90%"",
    ""72_hours"": ""80%"",
    ""96_hours"": ""65%""
  }
}
```","{'in 12h': '2%', 'in 24h': '6%', 'in 48h': '18%', 'in 72h': '30%', 'in 96h': '39%'}"
