response,ground_truth
Yes,Yes
B,A.
B,A.
Florida Keys to North Carolina,"Anclote River to Englewood, FL (west-central Florida Gulf coast)"
Savannah to Wilmington,None
"27.1N, 74.3W","27.7N, 83.5W"
E,E
8,8 mph
"Florida
Georgia
South Carolina
North Carolina","West-central Florida today, then the Atlantic coasts of Florida, Georgia, South Carolina and North Carolina through Thursday"
CAPE HATTERAS,Bald Head Island NC
0,≈15%
0,≈1%
N/A,36
N/A,36
N/A,≈15%
D,A.
Tampa Bay area to Naples,"West-central Florida today, then the Atlantic coasts of Florida, Georgia, South Carolina and North Carolina through Thursday"
A,A.
D,D.
North Carolina,"West-central Florida today, then the Atlantic coasts of Florida, Georgia, South Carolina and North Carolina through Thursday"
27,6
24,36
D,D.
C,B.
D,C.
No,No
D,B.
72,6
D,B.
A,B.
A,B.
"Navigation hazards, reduced visibility, and potential for debris are possible.",High surf and dangerous rip currents along South Carolina beaches
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""6"",
    ""in 48h"": ""1"",
    ""in 72h"": ""0"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '5%', 'in 24h': '10%', 'in 48h': '15%', 'in 72h': '5%', 'in 96h': '0%'}"
02-08-2017,None
19-07-2017,None
03-08-2017,None
5,0
3,None
None,None
C,A.
