response,ground_truth
Yes,No
Yes,No
,No
,No
,No
Yes,No
Yes,No
Yes,No
,No
Yes,No
,A.
B,A.
,A.
B,A.
,A.
,A.
,A.
C,A.
,A.
B,A.
B,A.
,A.
B,A.
B,A.
B,A.
B,A.
B,A.
C,A.
,A.
,A.
Florida to South Carolina,"North of Altamaha Sound, Georgia, to South Santee River, South Carolina (Tropical Storm Watch)"
,Hurricane and tropical-storm watches confined to the Florida Big Bend northward to South Carolina (well west and north of the Virgin Islands)
Virginia to North Carolina,Storm-surge and tropical-storm watches extend only from the Florida Big Bend westward to Indian Pass; no Caribbean watches remain in effect.
Belize to Turks and Caicos,"Hurricane/Tropical-storm watches posted only for parts of Cuba, the Florida Keys and the west coast of Florida – none for the Virgin Islands"
Florida to Bermuda,None
Belize to Turks and Caicos,"Tropical Storm Watch only for Cayman Brac/Little Cayman, western Cuba, and portions of the Florida Keys – not the Virgin Islands"
Turks and Caicos Islands to Bermuda,"Tropical Storm and Hurricane watches confined to parts of Cuba, Cayman Islands, and the Florida Keys (none for Virgin Islands)"
Louisiana to Florida,N/A
,Tropical Storm Watch from Saba & Sint Eustatius northward along parts of the Dominican Republic north coast; Cayman Brac and Little Cayman
Turks and Caicos Islands to Bermuda,Grenada and its dependencies; Saba and Sint Eustatius; Jamaica; Dominica
,"Storm-surge warning Bonita Beach FL to Aucilla River FL (incl. Tampa Bay); Hurricane warning Egmont Key FL to Steinhatchee River FL; Tropical-storm warning Dry Tortugas, west coast FL Flamingo to Ochlockonee River, and Georgia coast Mouth of St. Marys River to Altamaha Sound"
Havana to Freeport,Storm-surge and tropical-storm warnings along the Florida Keys and west coast of Florida (well west of the Virgin Islands)
,"Tropical-storm and storm-surge warnings cover western Cuba, the Florida Keys, and Florida’s west coast from Flamingo to the Aucilla River."
Belize to Turks and Caicos,Hurricane/Tropical-storm warnings confined to portions of Cuba and the Florida Keys/Florida west coast
,None
,"Tropical Storm Warning for Jamaica, southern Haiti and much of eastern and central Cuba – not the Virgin Islands"
Turks and Caicos Islands to Bermuda,"Tropical Storm and Hurricane warnings confined to Haiti, Jamaica, and eastern–central Cuba (none for Virgin Islands)"
