response,ground_truth
Yes,No
B,A.
B,A.
Savannah to Cape Hatteras,Anclote River to Englewood on the west coast of Florida
Wilmington to Morehead City,None
"27.1N, 74.5W","27.7N, 83.5W"
E,E
8,8 mph
"Florida
Georgia
South Carolina
North Carolina","West-central Florida peninsula today, then east-central Florida coast and the offshore waters of the southeastern United States through mid-week"
FT LAUDERDALE,FT LAUDERDALE FL
X,3%
"The provided text does not contain information about PortMiami. It only includes wind probability tables for several locations along the US East Coast and the Bahamas.



Therefore, the answer is 0.",0%
N/A,12
N/A,N/A
N/A,2%
B,A.
Tampa Bay area to Naples,"West-central Florida peninsula today, then east-central Florida coast and the offshore waters of the southeastern United States through mid-week"
A,A.
B,D.
North Carolina,"West-central Florida peninsula today, then east-central Florida coast and the offshore waters of the southeastern United States through mid-week"
,6
24,24
D,D.
C,B.
D,B.
No.,No
,B.
12,6
D,B.
D,B.
D,A.
"Navigation hazards, coastal erosion, and potential for debris accumulation are possible.",Elevated rip-current risk and minor coastal flooding possible along Atlantic beaches
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""6"",
    ""in 48h"": ""1"",
    ""in 72h"": ""0"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '2%', 'in 48h': '1%', 'in 72h': '0%', 'in 96h': '0%'}"
01-08-2017,7/28/2017
08-08-2017,7/30/2017
01-08-2017,7/28/2017
5,5
5,3.0
1,1.0
D,C.
