response,ground_truth
Yes,No
Yes,No
B,A.
B,A.
B,A.
B,A.
Honduras to Turks and Caicos,Central Bahamas
Florida to Bahamas,"Central Bahamas (Cat Island, Exumas, Long Island, Rum Cay, San Salvador)"
Belize to Turks and Caicos,Cuban provinces from Isla de la Juventud through Villa Clara and the Northwestern Bahamas
Florida to Bermuda,"Western Cuba (Isla de la Juventud, La Habana, Ciudad de la Habana, Matanzas, Cienfuegos, Villa Clara) and the Northwestern Bahamas (Abacos, Andros Island, Berry Islands, Bimini, Eleuthera, Grand Bahama Island, New Providence)"
"18.9N, 84.6W","19.6N, 84.2W"
"17.5N, 84.5W","17.5N, 84.5W"
E,N
NNW,NNW
7,10 mph
6,6 mph
"Yucatán Peninsula
Cuba
Bahamas
Florida","Western and central Cuba, Straits of Florida, South Florida and the Keys, Northwestern and Central Bahamas"
"Yucatán Peninsula
Cuba
Bahamas
Jamaica","Western Cuba, Florida Keys and South Florida, Northwestern and Central Bahamas"
W PALM BEACH,W PALM BEACH FL
W PALM BEACH,W PALM BEACH
X,4%
4,8%
0,0%
2,0%
24,33
24,42
N/A,N/A
2,N/A
N/A,4%
N/A,8%
C,C.
D,A.
western Cuba to northwestern Bahamas,"Western and central Cuba, Straits of Florida, South Florida and the Keys, Northwestern and Central Bahamas"
western Cuba to northwestern Bahamas,"Western Cuba, Florida Keys and South Florida, Northwestern and Central Bahamas"
A,B.
A,B.
B,B.
D,A.
Yucatán Peninsula,"Western and central Cuba, Straits of Florida, South Florida and the Keys, Northwestern and Central Bahamas"
Belize,"Western Cuba, Florida Keys and South Florida, Northwestern and Central Bahamas"
26,10
29,24
24,24
24,60
B,D.
D,D.
B,B.
C,B.
A,C.
B,C.
No,No
No,No
A,C.
B,B.
18,10
36,24
B,B.
D,B.
D,A.
D,B.
D,D.
D,C.
Tornadoes.,Isolated brief tornadoes possible in outer rain-bands
Disruptions to navigation and potential damage to port infrastructure are possible.,Brief squalls could create short-notice operational delays and reduced visibility.
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""7"",
    ""in 48h"": ""X"",
    ""in 72h"": ""X"",
    ""in 96h"": ""X""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '4%', 'in 72h': '4%', 'in 96h': '4%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""7"",
    ""in 48h"": ""6"",
    ""in 72h"": ""5"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '8%', 'in 72h': '8%', 'in 96h': '8%'}"
28-10-2017,10/29/2017
27-10-2017,10/29/2017
29-10-2017,10/29/2017
28-10-2017,10/29/2017
29-10-2017,10/29/2017
28-10-2017,10/29/2017
5,2
4,2
3,2.0
6,2.0
None,1.0
None,1.0
D,B.
A,B.
