response,ground_truth
,Yes
Yes,Yes
Yes,Yes
B,A.
C,A.
B,A.
B,B.
,B.
,B.
,None
,None
Brownsville to Vero Beach,None
,"East of Morgan City, LA, to the Okaloosa/Walton County line, FL (includes Mobile Bay)"
,"Intracoastal City, LA eastward to the Okaloosa/Walton County line, FL, including Lake Pontchartrain, Lake Maurepas, metropolitan New Orleans, and the entire Alabama coast"
Louisiana to Florida,"Intracoastal City, Louisiana, to the Alabama/Florida border including Mobile Bay, Lake Pontchartrain, Lake Maurepas and Metropolitan New Orleans"
,"27.9N, 91.2W"
,"25.2N, 91.5W"
"22.9N, - B - B - B - B - B - B - B - B - B - B - B - B - B - B - B - B - B - B - B - B - B - B - - B - - B - B - B - B - - B - - B - B - B - B - B - B - B - B - B - B - B - B - B - - - B - - B - B - B - B - - B - B - B - B - - B - - B - - B - B - B - - B - B - B - - - B - - - B - - - - - - - B - - - - - B - - - - B - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -","22.9N, 92.4W"
ENE,N
N,N
N,N
,16 mph
9,14 mph
9,9 mph
,"Entire northern Gulf Coast from southeast Louisiana through Mississippi, Alabama, and the western Florida Panhandle"
"Texas
Louisiana
Mississippi
Alabama
Florida","Northern Gulf Coast from coastal Louisiana eastward through Mississippi, Alabama, and the western Florida Panhandle"
"Louisiana
Mississippi
Alabama
Florida","Northern Gulf Coast from Louisiana through Mississippi, Alabama and the western Florida Panhandle"
,MOBILE AL
,MOBILE AL
,MOBILE AL
16,16%
,16%
9,11%
0,<3%
,<1%
,0%
,18
15,48
14,72
27,N/A
16,0
16,N/A
6,10%
,16%
8,11%
,B.
D,D.
,A.
"Cameron, LA to Okaloosa/Wal. Italo Cs It.","Entire northern Gulf Coast from southeast Louisiana through Mississippi, Alabama, and the western Florida Panhandle"
Intracoastal City Louisiana to the Okaloosa/Walton County line.,"Northern Gulf Coast from coastal Louisiana eastward through Mississippi, Alabama, and the western Florida Panhandle"
"Intracoastal City, Louisiana to Alabama/Florida border","Northern Gulf Coast from Louisiana through Mississippi, Alabama and the western Florida Panhandle"
A,B.
A,B.
,A.
,A.
B,C.
,C.
,"Entire northern Gulf Coast from southeast Louisiana through Mississippi, Alabama, and the western Florida Panhandle"
,"Northern Gulf Coast from coastal Louisiana eastward through Mississippi, Alabama, and the western Florida Panhandle"
Florida,"Northern Gulf Coast from Louisiana through Mississippi, Alabama and the western Florida Panhandle"
21,12
72,18
,36
16,24
,24
24,48
B,D.
,D.
,D.
C,B.
C,B.
C,B.
B,B.
D,C.
,D.
Yes,No
Yes,No
Yes,No
B,A.
,C.
,C.
6,12
12,18
,36
A,B.
,B.
,B.
D,B.
D,B.
C suites suites Forecasts will likely.,B.
D,C.
D,C.
D,C.
,Isolated tornado risk in outer rainbands on Saturday
Tornadoes.,Isolated tornadoes Saturday into early Sunday across southern Alabama
Tornadoes.,Low-end tornado threat beginning Saturday as outer rainbands move onshore.
,"{'in 12h': '6%', 'in 24h': '16%', 'in 48h': '16%', 'in 72h': '16%', 'in 96h': '16%'}"
,"{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '10%', 'in 72h': '1%', 'in 96h': '0%'}"
,"{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '9%', 'in 72h': '11%', 'in 96h': '11%'}"
17-18-2021,None
18-06-2021,None
,None
19-06-2021,None
18-06-2021,None
,None
19-06-2021,None
,None
18-06-2021,None
,0
5,0
3,0
2,None
,None
0,None
"Based on the provided data, the likelihood of impact
The 
4 is 6.

Based on the 

Based on 0

According to, 

According to the 8.",None
2,None
,None
,A.
C. 10-20 vessels,A.
D,A.
