response,ground_truth
No,No
No,No
A,A.
A,A.
A,A.
B,A.
Bahamas to Turks and Caicos,Tropical Storm Watch and Hurricane Watch confined to north-western Caribbean and Yucatán Peninsula (not Mid-Atlantic).
Quintana Roo to Honduras,"Tropical Storm Warning in effect from Sandy Bay Sirpi, Nicaragua to Punta Castilla, Honduras"
Belize to Turks and Caicos,"Tropical Storm Warning from Sandy Bay Sirpi, Nicaragua to Punta Castilla, Honduras."
Yucatán Peninsula to Jamaica,Same as watch area; no U.S. coast yet under warning
"12.5N, 82.5W","12.6N, 82.6W"
"12.2N, 81.9W","12.2N, 81.9W"
NW,NW
NW,NW
7,7 mph
7,7 mph
"Mexico, Belize, Honduras, Guatemala, Nicaragua, Costa Rica, Panama, Colombia, Venezuela, Cuba","Central America (Nicaragua, Honduras), Yucatán Peninsula, U.S. central Gulf Coast, interior Southeast, and portions of the Mid-Atlantic states."
"Jamaica, Cuba, Bahamas, Puerto Rico, Dominican Republic, Honduras, Nicaragua, Costa Rica, Panama","Central America (Nicaragua/Honduras), later northern Gulf Coast from Louisiana eastward to Florida Panhandle and eventually the Southeast U.S."
GFMX 280N 910W,WALLOPS CDA
WHITEMARSH,DANVILLE VA
"I am unable to determine the cumulative probability of 34-kt wind arrival at South Jersey Port Corp, NJ within the next 5 days based on the provided data. The text is a weather forecast for a very large area spanning from Texas to the Caribbean, and does not contain specific information about South Jersey Port Corp, NJ. There is also no mention of probabilities.

0",3%
0,4%
"I am unable to determine the cumulative probability of 50-kt wind arrival at South Jersey Port Corp, NJ within the next 5 days from the provided text. The text is a tropical weather outlook containing a lot of location-specific probabilities but does not contain the specific location information for the final answer.",<1%
0,0%
0,120
"I am unable to answer this question. The provided text does not contain any information about wind probabilities or forecasts for South Jersey Port Corp, NJ.",120
60,120
0,N/A
1,3%
32,4%
D,A.
B,B.
Sandy Bay Sirpi Nicaragua to Punta Castilla Honduras,"Central America (Nicaragua, Honduras), Yucatán Peninsula, U.S. central Gulf Coast, interior Southeast, and portions of the Mid-Atlantic states."
Sandy Bay Sirpi to Punta Castilla,"Central America (Nicaragua/Honduras), later northern Gulf Coast from Louisiana eastward to Florida Panhandle and eventually the Southeast U.S."
A,A.
A,A.
C,B.
D,C.
Belize,"Central America (Nicaragua, Honduras), Yucatán Peninsula, U.S. central Gulf Coast, interior Southeast, and portions of the Mid-Atlantic states."
Belize,"Central America (Nicaragua/Honduras), later northern Gulf Coast from Louisiana eastward to Florida Panhandle and eventually the Southeast U.S."
29,96
28,72
24,144
46,36
C,D.
D,D.
B,B.
B,B.
