response,ground_truth
Yes,Yes
B,B.
A,A.
Savannah to Cape Hatteras,Anclote River to Englewood on the west coast of Florida (includes Tampa Bay area)
,None
"27.1N, 74.3W","27.7N, 83.5W"
,E
,8 mph
"Florida
Georgia
South Carolina
North Carolina","West-central Florida coast including Tampa Bay, then east-central Florida and portions of the southeast U.S. coastline toward North Carolina"
,TAMPA FL
,13%
,0%
,6
N/A,
8,13%
C,C.
,"West-central Florida coast including Tampa Bay, then east-central Florida and portions of the southeast U.S. coastline toward North Carolina"
A,A.
,C.
North Carolina,"West-central Florida coast including Tampa Bay, then east-central Florida and portions of the southeast U.S. coastline toward North Carolina"
28,6
,24
,D.
C,B.
,B.
No,No
A,A.
3,6
,A.
D,B.
,C.
,Localized flash flooding of streets and low-lying terminals; brief marine squalls possible.
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""6"",
    ""in 48h"": ""1"",
    ""in 72h"": ""2"",
    ""in 96h"": ""5""
  }
}
```","{'in 12h': '8%', 'in 24h': '5%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
,None
01-08-2017,None
,None
,0
0,None
17,None
D,A.
