response,ground_truth
No,Yes
Yes,Yes
Yes,Yes
,Yes
,A.
B,A.
,A.
B,B.
B,B.
B,B.
,B.
Morehead City to Cape Hatteras,No hurricane or tropical-storm watch currently posted for Virginia coast; hurricane watch confined to NC coast (north of Surf City to Ocracoke Inlet).
,Surf City NC to Duck NC; Chesapeake Bay north of Windmill Point to Smith Point; Tidal Potomac south of Colonial Beach; remainder of Pamlico and Albemarle Sounds
Virginia to South Carolina,"Surf City, NC to Duck, NC; Chesapeake Bay north of Windmill Point to Smith Point; Tidal Potomac south of Colonial Beach; remainder of Albemarle and Pamlico Sounds"
,"Storm Surge Watch from Surf City NC to Chincoteague VA, including Chesapeake Bay south of Smith Point"
Morehead City to Cape Hatteras,"Tropical-storm warning from Cape Fear NC to Fenwick Island DE, including Chesapeake Bay south of North Beach and the Tidal Potomac south of Cobb Island; Storm-surge warning Bogue Inlet NC to Chincoteague VA, including Chesapeake Bay south of Colonial Beach."
,Duck NC to Chincoteague VA (storm surge); Chesapeake Bay south of Windmill Point (storm surge); Cape Fear NC to Fenwick Island DE (tropical storm); Albemarle & Pamlico Sounds; Tidal Potomac south of Cobb Island; Chesapeake Bay south of North Beach
None,"Cape Fear, NC to Fenwick Island, DE, including Albemarle and Pamlico Sounds, Chesapeake Bay south of North Beach, Tidal Potomac south of Cobb Island; Storm Surge Warning from Duck, NC to Chincoteague, VA"
Morehead City to Cape Hatteras,"Tropical Storm Warning from Cape Fear NC to Fenwick Island DE, including Albemarle and Pamlico Sounds and Chesapeake Bay south of Smith Point"
,"32.9N, 76.3W"
"30.5N, 75.0W","30.5N, 75.0W"
"29.2N, 75.9W","29.2N, 75.9W"
"28.7N, 75.9W","28.7N, 75.9W"
,NNW
ENE,N
ESE,N
,N
12,13 mph
,14 mph
8,8 mph
9,9 mph
,Eastern North Carolina through southeastern Virginia including lower Chesapeake Bay and Delmarva beaches.
,Southeast and Mid-Atlantic coast from North Carolina through Virginia and the Delmarva Peninsula
