response,ground_truth
Yes,No
,No
,A.
C,A.
C,A.
,A.
Corpus Christi to New Orleans,None
Corpus Christi to Morgan City,
,Baffin Bay to High Island Texas
,"Baffin Bay to High Island, Texas"
"27.6N, 95.3W","27.9N, 95.7W"
"27.1N, 94.2W","27.1N, 94.2W"
NW,NW
,NW
13,13 mph
12,12 mph
"Texas, Louisiana",Texas coast from Baffin Bay northward to High Island (central and upper Texas coast)
"Texas
Louisiana",Middle and upper Texas coast and adjacent western Louisiana coast
GFMX 27,GFMX 270N 960W
CORPUS CHRISTI,CORPUS CHRISTI TX
3,26%
,<3%
,<3%
X,<1%
N/A,36
,12
N/A,N/A
,
N/A,26%
N/A,<3%
D,B.
D,B.
Baffin Bay to High Island,Texas coast from Baffin Bay northward to High Island (central and upper Texas coast)
Baffin Bay to High Island,Middle and upper Texas coast and adjacent western Louisiana coast
,B.
B,B.
B,A.
B,B.
Louisiana,Texas coast from Baffin Bay northward to High Island (central and upper Texas coast)
Louisiana,Middle and upper Texas coast and adjacent western Louisiana coast
20,6
,8
21,N/A
7,
D,B.
D,D.
C,A.
C,A.
D,C.
A. C,B.
No,Yes
No,No
D,A.
D,B.
6,6
12,8
,B.
A,B.
,B.
,B.
D,B.
D,A.
Tornadoes are possible across portions of eastern Texas and far western Louisiana.,Rip currents and isolated squalls from outer rain bands.
,None expected that would materially affect port operations.
,"{'in 12h': '23%', 'in 24h': '25%', 'in 48h': '26%', 'in 72h': '26%', 'in 96h': '26%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""3"",
    ""in 24h"": ""13"",
    ""in 48h"": ""9"",
    ""in 72h"": ""1"",
    ""in 96h"": ""1""
  }
}
```","{'in 12h': '6%', 'in 24h': '4%', 'in 48h': '1%', 'in 72h': '0%', 'in 96h': '0%'}"
,None
17-06-2015,None
16-06-2015,None
17-06-2015,None
16-06-2015,None
17-06-2015,None
,0
,0
1,None
,None
,None
None,None
D,A.
D,A.
