response,ground_truth
Yes,No
No,Yes
,Yes
No,Yes
Yes,No
No,Yes
No,No
No,No
B,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
,A.
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
,A.
Panama City Beach to Morehead Key,"Tropical Storm Watch from South Santee River SC to Duck NC, including Pamlico and Albemarle Sounds"
Stuart to Cape Hatteras,Chassahowitzka FL to Anna Maria Island FL (incl. Tampa Bay); MS/AL border to Mouth of Pearl River; Fernandina Beach FL to South Santee River SC
,None (watches confined to northeastern Gulf Coast)
South Florida to North Carolina,Hurricane Watch from Alabama-Florida border to Suwannee River FL; Tropical Storm Watch from Suwannee River to Anna Maria Island FL and AL-MS border
,Tropical-storm warnings for Pinar del Río & Isle of Youth (Cuba) and the coast of Mexico from Tulum to Cabo Catoche.  Hurricane and tropical-storm watches expected later for the northeastern Gulf Coast (FL Panhandle).
Belize to Turks and Caicos,No U.S. watches in effect as of this advisory
Brownsville to Tampa,"Tropical Storm Watch in effect from Tulum to Cabo Catoche, Mexico"
,"Tulum to Cabo Catoche, Yucatan Peninsula (Tropical Storm Watch)"
Panama City to Wilmington,Tropical Storm Warning north of Fernandina Beach FL to South Santee River SC; Hurricane Warning Alabama/Florida border to Suwannee River FL; Storm Surge Warning Okaloosa/Walton Co. Line FL to Anclote River FL
Panama City to Cape Hatteras,Hurricane: AL/FL border to Suwannee River FL.  Tropical-Storm: AL/FL border to MS/AL border and Suwannee River to Chassahowitzka FL
Morgan City to Cedar Key,None (warnings confined to northeastern Gulf Coast)
Panama City to Charleston,Hurricane Warning Pinar del Rio (Cuba); Tropical Storm Warning Isle of Youth (Cuba) and Tulum-Cabo Catoche (MX); Storm-Surge Watch Navarre FL to Anna Maria Island FL
Florida to South Carolina,Same as watch area above (tropical-storm warning in Cuba & Yucatán).  No U.S. Atlantic-coast warnings yet.
Grand Cayman to Bermuda,No U.S. warnings in effect as of this advisory
Brownsville to Vero Beach,Tropical Storm Warning for the Cuban provinces of Pinar del Rio and the Isle of Youth
Brownsville to Vero Beach,"Pinar del Rio and Isle of Youth, Cuba (Tropical Storm Warning)"
"26.6N, 86.5W","27.7N, 86.6W"
,"25.4N, 86.4W"
"29.3N, 85.2W","23.6N, 85.7W"
"20.9N, 85.1W","21.7N, 85.1W"
"18.5N, 85.4W","20.1N, 85.5W"
"18.9N, 86.6W","19.2N, 86.9W"
"18.3N, 86.6W","18.4N, 87.1W"
"18.6N, 86.6W","18.0N, 86.6W"
N,N (forecast to turn NE)
ENE,N
,NNW
ENE,N
E,N
N,Stationary (expected to resume northward later today)
E,NW
NW,NW
12,12 mph
,12 mph
12,12 mph
7,7 mph
5,5 mph
3,0 mph
6,5 mph
6,6 mph
"North Carolina
South Carolina
Georgia
Florida","Florida Panhandle, southeast Alabama–Georgia, Carolinas, coastal Mid-Atlantic, and offshore waters south of New England"
"Florida 
Alabama
Mississippi","Northern Gulf Coast, southeastern U.S., Carolinas, Mid-Atlantic and New England coastline"
