response,ground_truth
Yes,No
No,No
No,No
,No
Yes,No
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
C,A.
B,A.
B,A.
C,A.
Corpus Christi to New Orleans,"Storm-surge watch south of Port Mansfield TX to the Mouth of the Rio Grande; tropical-storm watch south of the Mouth of the Rio Grande to Boca de Catan, Mexico"
Brownsville to Port Arthur,Hurricane/Tropical-Storm watches confined to the south Texas coast; none in the eastern Caribbean
Brownsville to Port Arthur,"Hurricane Watch from south of Port Mansfield, TX to the Mouth of the Rio Grande; Tropical Storm Watch south of the mouth of the Rio Grande to Boca de Catan, MX"
Brownsville to Port Lavaca,"Hurricane Watch from north of Port Mansfield to San Luis Pass; Storm Surge Watch Port Mansfield to High Island; Tropical Storm Watch Boca de Catan, Mexico to Port Mansfield and north of San Luis Pass to High Island"
