response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
B,A.
B,A.
B,A.
B,C.
B,A.
B,A.
B,A.
B,A.
B,C.
B,C.
B,C.
B,A.
C,A.
B,A.
B,A.
B,A.
Brownsville to Morehead City,"Tropical Storm Watch west of Morgan City to Intracoastal City, LA"
Mexico to Bahamas,Tropical-storm watch west of Morgan City LA to Intracoastal City LA (not including Pascagoula)
Brownsville to Tampa,"Tropical Storm Watch west of Morgan City to Intracoastal City, Louisiana"
Mexico to Bermuda,"Morgan City, LA to the MS/AL border including Lake Pontchartrain, Lake Maurepas, metropolitan New Orleans and adjacent bays"
Brownsville to Vero Beach,None currently in effect for the U.S. coast
Brownsville to Vero Beach,None issued for U.S. coast as of Advisory #5
Texas to Florida,Tulum to Río Lagartos (Yucatán) and Cozumel; Pinar del Río Cuba
Brownsville to Vero Beach,"Tropical Storm Watch in effect for Pinar del Río, Cuba (no U.S. coast yet)"
Brownsville to Morehead City,"Hurricane Warning Morgan City, LA to the Mississippi/Alabama border (includes Pascagoula); Tropical Storm Warning eastward to Walton/Bay County Line, FL"
Brownsville to Morehead City,Hurricane Warning from Morgan City LA eastward to the Mississippi/Alabama border; Storm-Surge Warning from Mouth of the Atchafalaya River LA eastward to Navarre FL including Mobile Bay
Brownsville to Vero Beach,"Hurricane Warning from Morgan City, LA to the Mississippi/Alabama border, including Lake Pontchartrain, Lake Maurepas, and metropolitan New Orleans"
Cozumel to Charleston,None for northern Gulf Coast (warnings only in Yucatán at this time)
Brownsville to Melbourne,None currently in effect for the U.S. coast
Brownsville to Vero Beach,None issued for U.S. coast as of Advisory #5
Mexico to Cuba,Pinar del Río province Cuba
Brownsville to Vero Beach,None at this time
"29.1N, 81.2W","25.1N, 91.8W"
"21.6N, 89.5W","22.7N, 90.3W"
"20.2N, 87.1W","21.0N, 88.4W"
"19.1N, 85.3W","19.5N, 86.0W"
"20.2N, 81.5W","18.7N, 84.3W"
"18.1N, 83.8W","17.7N, 83.4W"
"18.9N, 83.1W","17.7N, 83.5W"
"18.7N, 83.0W","18.7N, 83.0W"
NW,NNW
NW,NW
NW,NW
NW,NW
NNW,NW
Stationary,Stationary
Stationary,N
NNW,NNW
15,17 mph
14,14 mph
13,14 mph
10,10 mph
2,9 mph
Stationary,0 mph
Stationary,1 mph
2,2 mph
"Louisiana
Mississippi
Alabama",Northern Gulf Coast from southeast Louisiana across the entire Mississippi coast into coastal Alabama and the western Florida Panhandle
"Mexico, Belize, Honduras, Guatemala, Nicaragua, Cuba, Bahamas, Florida, Louisiana, Mississippi, Alabama, Texas","Northern Gulf Coast from southeast Louisiana through Mississippi, Alabama and the western Florida Panhandle"
"Yucatán Peninsula
Cuba
Florida 
Alabama 
Mississippi",Northern Gulf Coast from southeast Louisiana through Mississippi and Alabama to the western Florida Panhandle
"Yucatán Peninsula
Cuba
Florida
Alabama
Mississippi","Northern Gulf Coast from Intracoastal City, LA eastward to Navarre, FL including the entire Mississippi and Alabama coasts"
"Yucatán Peninsula
Cuba
Florida
Alabama
Mississippi
Louisiana",Northern Gulf Coast from southeast Louisiana eastward across Mississippi and Alabama
"Mexico
Cuba
Florida
Alabama
Mississippi
Louisiana",Central Gulf Coast from southeast Louisiana eastward across Mississippi and Alabama coastlines
"Mexico
Belize
Honduras
Guatemala",north-central Gulf Coast from southeast Louisiana eastward through coastal Mississippi and Alabama
"Yucatán Peninsula
Cuba
Bahamas
Florida","Yucatán Peninsula Monday–Tuesday, then northern Gulf Coast from Louisiana eastward to Alabama/Mississippi by Wednesday–Thursday"
KEESLER AB,GULFPORT MS
KEESLER AB,GULFPORT MS
KEESLER AB,GULFPORT MS
KEESLER AB,GULFPORT MS
KEESLER AB,GULFPORT MS
KEESLER AB,KEESLER AB
GULFPORT MS,GULFPORT MS
GULFPORT MS,GULFPORT MS
0,92%
14,67%
16,54%
43,40%
4,44%
2,36%
3,28%
17,22%
0.0000,73%
3,29%
6,20%
3,11%
2,11%
11,11%
X,8%
3,4%
24,9
33,36
24,30
45,60
36,96
72,96
N/A,96
24,120
24,9
72,48
24,60
13,69
13,96
11,96
N/A,96
72,120
93,87%
14,67%
16,32%
7,40%
4,44%
10,26%
N/A,28%
9,22%
D,D.
D,D.
B,B.
B,B.
D,A.
D,A.
A,D.
D,B.
Southeastern Louisiana to Mississippi,Northern Gulf Coast from southeast Louisiana across the entire Mississippi coast into coastal Alabama and the western Florida Panhandle
Morgan City Louisiana to the Mississippi/Alabama border,"Northern Gulf Coast from southeast Louisiana through Mississippi, Alabama and the western Florida Panhandle"
Morgan City Louisiana to the Mississippi/Alabama border,Northern Gulf Coast from southeast Louisiana through Mississippi and Alabama to the western Florida Panhandle
Yucatan Peninsula to northern Gulf Coast,"Northern Gulf Coast from Intracoastal City, LA eastward to Navarre, FL including the entire Mississippi and Alabama coasts"
Tulum to Dzilam,Northern Gulf Coast from southeast Louisiana eastward across Mississippi and Alabama
Tulum to Rio Lagartos,Central Gulf Coast from southeast Louisiana eastward across Mississippi and Alabama coastlines
Yucatan Peninsula to Yucatan Channel,north-central Gulf Coast from southeast Louisiana eastward through coastal Mississippi and Alabama
Yucatan Channel or Yucatan Peninsula,"Yucatán Peninsula Monday–Tuesday, then northern Gulf Coast from Louisiana eastward to Alabama/Mississippi by Wednesday–Thursday"
D,C.
B,B.
B,B.
C,C.
B,B.
B,B.
B,B.
A,A.
C,C.
D,D.
D,D.
C,B.
D,D.
A,B.
D,D.
C,A.
Louisiana,Northern Gulf Coast from southeast Louisiana across the entire Mississippi coast into coastal Alabama and the western Florida Panhandle
Yucatán Peninsula,"Northern Gulf Coast from southeast Louisiana through Mississippi, Alabama and the western Florida Panhandle"
Yucatán Peninsula,Northern Gulf Coast from southeast Louisiana through Mississippi and Alabama to the western Florida Panhandle
Florida,"Northern Gulf Coast from Intracoastal City, LA eastward to Navarre, FL including the entire Mississippi and Alabama coasts"
Yucatán Peninsula,Northern Gulf Coast from southeast Louisiana eastward across Mississippi and Alabama
Florida,Central Gulf Coast from southeast Louisiana eastward across Mississippi and Alabama coastlines
Yucatán Peninsula,north-central Gulf Coast from southeast Louisiana eastward through coastal Mississippi and Alabama
Florida,"Yucatán Peninsula Monday–Tuesday, then northern Gulf Coast from Louisiana eastward to Alabama/Mississippi by Wednesday–Thursday"
26,10
26,30
24,36
72,50
24,48
28,60
70,81
36,96
25,18
24,24
25,48
24,36
21,18
21,12
24,24
20,132
B,D.
D,D.
C,D.
B,D.
B,D.
B,D.
B,D.
D,D.
C,B.
C,B.
C,B.
C,B.
C,B.
C,B.
C,B.
C,C.
D,B.
D,C.
D,C.
D,D.
D,D.
D,D.
D,D.
D,D.
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
No,Yes
B,A.
B,B.
B,C.
B,C.
B,D.
B,D.
B,D.
B,D.
18,10
24,30
18,36
36,50
48,48
72,60
72,81
72,96
A,A.
B,A.
A,A.
A,A.
B,A.
D,B.
D,A.
D,A.
D,C.
D,C.
D,D.
D,D.
A,D.
D,C.
D,D.
Tornadoes are a potential hazard.,A few tornadoes possible Wednesday afternoon through Wednesday night in coastal Mississippi and Alabama
Tornadoes.,Risk of a few tornadoes Wednesday and Wednesday night
"Potential hazards include tornadoes, coastal flooding, and hazardous marine conditions.","Brief tornadoes/waterspouts are possible Wednesday and Wednesday night; seas and swells will become rough, hampering vessel movements."
"Potential hazards include disruption of maritime traffic, coastal erosion, and damage to port infrastructure.","Very rough seas and dangerous surf, possible tornadoes in outer rainbands, and rapid river rises could disrupt port operations and ground transportation."
Minor river flooding is possible.,Brief tornadoes in outer rainbands and short-notice squalls could disrupt cargo operations.
Heavy rainfall may cause inland flooding and debris flow.,"Coastal flooding, hazardous seas, and possible port approach channel shoaling due to wave action."
Potential hazards include navigational hazards from debris and disrupted shipping schedules.,Rough seas and high waves in Pascagoula Channel; brief tornado threat in outer rain bands; possible port closures and navigation restrictions.
Navigation hazards may arise from debris and altered channel depths.,Brief tornadoes in outer rain-bands and short-fuse squalls could disrupt cargo handling and vessel movements
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""high"",
    ""24_hours"": ""very_high"",
    ""48_hours"": ""moderate"",
    ""72_hours"": ""low"",
    ""96_hours"": ""very_low""
  }
}
```","{'in 12h': '1%', 'in 24h': '88%', 'in 48h': '92%', 'in 72h': '92%', 'in 96h': '92%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""70%"",
    ""24_hours"": ""85%"",
    ""48_hours"": ""60%"",
    ""72_hours"": ""40%"",
    ""96_hours"": ""20%""
  }
}
```","{'in 12h': '0%', 'in 24h': '1%', 'in 48h': '47%', 'in 72h': '67%', 'in 96h': '67%'}"
"```json
{
  ""gale_force_probability"": {
    ""12_hours"": ""70%"",
    ""24_hours"": ""85%"",
    ""48_hours"": ""90%"",
    ""72_hours"": ""80%"",
    ""96_hours"": ""60%""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '33%', 'in 72h': '54%', 'in 96h': '54%'}"
